Trajectories
100
,,ValidationHealthy014:Rdeltoid,,,ValidationHealthy014:RMidArm,,,ValidationHealthy014:RElbRadial,,,ValidationHealthy014:RElbUlna,,,ValidationHealthy014:RMidForeArm,,,ValidationHealthy014:RWrist1,,,ValidationHealthy014:RWrist2,,,ValidationHealthy014:RFingerJoint,,,ValidationHealthy014:LDeltoid,,,ValidationHealthy014:LMidArm,,,ValidationHealthy014:LElbRadial,,,ValidationHealthy014:LElbUlna,,,ValidationHealthy014:LMidForearm,,,ValidationHealthy014:Lwrist1,,,ValidationHealthy014:LWrist2,,,ValidationHealthy014:LFingerJoint,,,ValidationHealthy014:C7,,,ValidationHealthy014:Neck,,,ValidationHealthy014:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,271.696747,63.596539,1083.947632,283.844452,177.113510,943.825134,360.034393,218.517700,793.044128,300.169220,254.743362,811.566589,229.168304,153.636658,787.580139,204.301910,58.973579,732.063782,190.240173,44.223656,791.290588,164.404236,-39.937012,761.988586,276.894257,-246.586578,1075.257568,258.507751,-289.616760,883.268677,261.997803,-237.775131,737.431091,224.917480,-297.519257,756.492188,121.431892,-248.976654,782.505371,3.673768,-224.704849,751.803955,14.345853,-161.163788,767.994690,-70.500748,-166.863998,787.758057,332.732971,-87.926819,1134.528442,229.284195,-88.606804,1084.860352,190.396988,-90.729347,969.388428
2,0,271.691193,63.617020,1083.898682,283.718140,177.165649,943.788086,359.897827,218.598587,792.993835,300.035980,254.768021,811.522644,229.075104,153.637146,787.572205,204.251923,58.968647,732.071289,190.228699,44.214771,791.285095,164.410522,-39.962105,761.996826,276.898682,-246.552963,1075.267700,258.500946,-289.600281,883.292297,261.985809,-237.753494,737.428528,224.916458,-297.506226,756.521851,121.439934,-248.960632,782.523926,3.677393,-224.697556,751.807068,14.815896,-162.092163,767.679443,-70.491051,-166.859909,787.755676,332.724487,-87.896713,1134.510986,229.275299,-88.577301,1084.870239,190.375931,-90.730247,969.367432
3,0,271.684326,63.615589,1083.864868,283.626526,177.130661,943.721558,360.681488,217.099548,792.583374,299.885651,254.793640,811.489014,228.992035,153.637756,787.567200,204.205902,58.946880,732.065979,190.215607,44.168446,791.207397,164.395416,-40.002277,762.014648,276.914795,-246.539978,1075.277344,258.498199,-289.593414,883.312622,262.002777,-237.770935,737.447327,224.920761,-297.514252,756.542786,121.447205,-248.961899,782.538147,3.681394,-224.697708,751.811401,14.340024,-161.153015,767.991394,-70.517273,-166.718460,787.640137,332.715820,-87.861588,1134.506592,229.270477,-88.540344,1084.880737,190.345184,-90.754974,969.366638
4,0,271.660614,63.639259,1083.841797,283.497894,177.159378,943.685059,360.551575,217.161926,792.530334,299.741302,254.815155,811.473083,228.882141,153.618286,787.555664,204.137360,58.937424,732.050293,190.209686,44.121109,791.259827,164.401978,-39.990421,761.956116,276.930969,-246.531952,1075.303955,258.510925,-289.600586,883.337341,262.010956,-237.793289,737.476440,224.926193,-297.522003,756.560303,121.453491,-248.965576,782.548645,3.683432,-224.714737,751.821716,14.811910,-162.095642,767.678650,-70.488708,-166.859238,787.745728,332.699036,-87.833794,1134.508179,229.264679,-88.556793,1084.897827,190.324203,-90.764198,969.368103
5,0,271.616638,63.650711,1083.805542,283.407349,177.137024,943.653259,360.085083,217.698898,792.697998,299.609833,254.808670,811.438843,228.780487,153.587982,787.525879,204.059921,58.930069,732.048096,190.093964,44.170403,791.190857,164.363739,-40.056721,761.999207,276.936676,-246.511017,1075.334961,258.531250,-289.612305,883.371765,262.014801,-237.824478,737.530884,224.929031,-297.547272,756.597168,121.435562,-248.979996,782.570068,3.688799,-224.722672,751.829895,14.374095,-161.227478,767.993896,-70.525070,-166.731949,787.630676,332.673431,-87.792267,1134.527466,229.251755,-88.529434,1084.926270,190.316864,-90.797920,969.360962
6,0,271.561615,63.662895,1083.781982,283.361115,177.102234,943.616882,359.385620,218.755676,792.841248,299.529358,254.801514,811.402161,228.692276,153.582809,787.507629,203.965469,58.957714,732.024536,190.065414,44.147118,791.188538,164.317688,-40.023666,761.942200,276.944855,-246.493713,1075.357910,258.549042,-289.623047,883.405396,261.999023,-237.837692,737.562134,224.919876,-297.561798,756.620117,121.415901,-249.002228,782.573608,3.691102,-224.735855,751.829102,14.421034,-161.327820,767.973755,-70.538399,-166.742737,787.617981,332.624786,-87.727623,1134.533691,229.231094,-88.552841,1084.927368,190.301361,-90.793457,969.351807
7,0,271.494293,63.689835,1083.754028,283.301025,177.082077,943.589050,359.299927,218.801453,792.815186,299.478882,254.723999,811.348694,228.566406,153.584000,787.482666,203.892319,58.920616,732.008545,190.014786,44.088203,791.213257,164.297760,-40.077976,761.958618,276.953308,-246.474380,1075.398315,258.565216,-289.628693,883.446045,261.969055,-237.849701,737.583801,224.923508,-297.587372,756.670349,121.403275,-249.000000,782.591248,3.690576,-224.750504,751.843506,14.446820,-161.404861,767.958313,-70.542473,-166.746613,787.623535,332.574524,-87.667763,1134.539185,229.187607,-88.512672,1084.929810,190.291641,-90.786522,969.315063
8,0,271.428986,63.697548,1083.717285,283.197815,177.121170,943.574707,359.169891,218.829544,792.778992,299.347015,254.758560,811.321594,228.466217,153.555603,787.436462,203.816116,58.894478,731.984619,189.922134,44.102974,791.172607,164.262451,-40.083752,761.935120,276.949524,-246.445892,1075.407837,258.575714,-289.629791,883.452271,261.951660,-237.849747,737.592712,224.917007,-297.605103,756.689880,121.388618,-249.003860,782.596924,3.693356,-224.764816,751.838562,14.445456,-161.470200,767.930237,-70.550117,-166.747284,787.609314,332.531250,-87.619377,1134.548096,229.145767,-88.505768,1084.948364,190.287231,-90.797623,969.267456
9,0,271.361389,63.727932,1083.693970,283.201172,177.030945,943.513977,359.076599,218.814697,792.745605,299.301086,254.684769,811.262207,228.386703,153.525986,787.380310,203.754425,58.845253,731.972229,189.910461,44.050583,791.180725,164.132996,-39.904423,761.806396,276.956848,-246.416000,1075.428955,258.593933,-289.628021,883.480896,261.931458,-237.858475,737.615112,224.907593,-297.621674,756.720215,121.376793,-249.010864,782.607605,3.690807,-224.767914,751.823486,14.464585,-161.507233,767.911072,-70.556015,-166.746597,787.584473,332.497375,-87.558304,1134.553711,229.093475,-88.465981,1084.953613,190.256989,-90.822205,969.244934
