Trajectories
100
,,ValidationHealthy005:Rdeltoid,,,ValidationHealthy005:RMidArm,,,ValidationHealthy005:RElbRadial,,,ValidationHealthy005:RElbUlna,,,ValidationHealthy005:RMidForeArm,,,ValidationHealthy005:RWrist1,,,ValidationHealthy005:RWrist2,,,ValidationHealthy005:RFingerJoint,,,ValidationHealthy005:LDeltoid,,,ValidationHealthy005:LMidArm,,,ValidationHealthy005:LElbRadial,,,ValidationHealthy005:LElbUlna,,,ValidationHealthy005:LMidForearm,,,ValidationHealthy005:Lwrist1,,,ValidationHealthy005:LWrist2,,,ValidationHealthy005:LFingerJoint,,,ValidationHealthy005:C7,,,ValidationHealthy005:Neck,,,ValidationHealthy005:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,214.995102,128.800629,1090.578735,160.751877,275.738647,951.706177,208.754913,321.082367,825.961304,144.023727,323.256287,867.050415,101.146172,219.535339,809.593811,105.435570,128.567871,749.285767,104.244034,107.599915,814.158936,91.249741,36.972462,784.839417,246.161865,-138.200546,1093.061401,189.965988,-249.050690,956.393005,187.345581,-276.524323,808.522888,161.734436,-302.376740,867.176453,49.920399,-240.003799,832.513000,-28.883310,-231.484070,756.033752,-20.196299,-166.507660,780.327209,-94.184990,-170.552444,783.919006,295.356689,12.372812,1085.108032,164.901337,5.073891,1055.491333,152.357620,-5.953024,971.674744
2,0,215.014862,128.799042,1090.569214,160.818237,275.703094,951.664307,208.830078,321.079315,825.951294,144.097733,323.263397,867.036438,101.209946,219.553040,809.584717,105.494400,128.581543,749.269043,104.274948,107.635551,814.146423,91.308327,36.970013,784.820496,246.164200,-138.203842,1093.056396,189.963623,-249.048248,956.382996,187.341461,-276.533630,808.517334,161.743408,-302.377686,867.168030,49.929676,-240.004837,832.508789,-28.901913,-231.484253,756.031067,-20.454666,-166.813690,779.844666,-94.184471,-170.543549,783.910522,295.372894,12.357770,1085.112183,164.915283,5.079514,1055.478394,152.404480,-5.963598,971.644592
3,0,215.044952,128.772568,1090.568115,160.869751,275.708466,951.647217,208.898254,321.083466,825.950378,144.155548,323.253754,867.029663,101.265053,219.554642,809.573730,105.519844,128.455963,749.328186,104.343887,107.615341,814.139465,91.337250,36.988377,784.812683,246.161011,-138.204712,1093.046387,189.962784,-249.053925,956.376404,187.346283,-276.552826,808.515808,161.737122,-302.388458,867.169067,49.929523,-240.005402,832.511169,-28.884184,-231.498993,756.033325,-20.220383,-166.498352,780.309204,-94.177628,-170.562134,783.916321,295.389526,12.358852,1085.100708,164.946655,5.072793,1055.474854,152.445053,-5.955076,971.617554
4,0,215.066284,128.769272,1090.549072,160.900330,275.690338,951.630981,208.954224,321.091003,825.924072,144.214203,323.253540,867.013733,101.313698,219.541260,809.556091,105.566689,128.446945,749.316895,104.393181,107.598404,814.119934,91.367424,36.985970,784.801270,246.149994,-138.203842,1093.031494,189.952911,-249.055450,956.365906,187.369049,-276.581055,808.530823,161.731628,-302.394135,867.165344,49.935608,-240.008835,832.499146,-28.898130,-231.488922,756.006287,-20.166910,-166.510666,780.309082,-94.179108,-170.534882,783.900024,295.380157,12.363298,1085.092163,164.957764,5.100873,1055.465454,152.451141,-5.959977,971.605896
5,0,215.133820,128.737000,1090.567383,160.967209,275.748566,951.640747,208.970184,321.052612,825.922363,144.274658,323.266815,867.018982,101.359695,219.556595,809.570313,105.621170,128.547668,749.300781,104.408737,107.634476,814.135071,91.399948,36.995796,784.814331,246.140472,-138.207321,1093.050415,189.940643,-249.053680,956.380127,187.337158,-276.543701,808.525330,161.729691,-302.389160,867.165588,49.924580,-239.990112,832.508301,-28.887903,-231.500244,756.040405,-20.439356,-166.840546,779.857178,-94.183395,-170.546585,783.910461,295.385803,12.397510,1085.092896,164.980118,5.132734,1055.468262,152.474533,-5.930641,971.617188
6,0,215.193130,128.706787,1090.570435,161.013321,275.780304,951.659363,208.953354,320.987823,825.898865,144.319626,323.262634,867.003601,101.397720,219.565735,809.552673,105.643456,128.493240,749.360962,104.429138,107.646362,814.140808,91.409523,37.013161,784.815002,246.136551,-138.211487,1093.057129,189.931366,-249.046890,956.380920,187.332901,-276.528900,808.532288,161.722061,-302.387329,867.157166,49.911549,-239.980164,832.512451,-28.880905,-231.514954,756.048767,-20.215092,-166.551849,780.281616,-94.198044,-170.530777,783.916992,295.400421,12.404366,1085.112793,164.990860,5.124627,1055.458252,152.478485,-5.900148,971.606873
7,0,215.245392,128.671066,1090.576416,161.044907,275.794189,951.652954,208.980270,320.955444,825.883423,144.354492,323.251251,866.977417,101.438065,219.568787,809.534668,105.665085,128.458969,749.351379,104.434593,107.612648,814.123901,91.420410,37.028465,784.814453,246.134689,-138.213821,1093.056885,189.932480,-249.042877,956.362244,187.329391,-276.528259,808.534485,161.714905,-302.380035,867.138855,49.901546,-239.970886,832.513855,-28.888435,-231.519318,756.041260,-20.445551,-166.842865,779.845032,-94.203880,-170.540421,783.919800,295.388611,12.421549,1085.102905,164.995407,5.108177,1055.444580,152.482437,-5.908906,971.590332
8,0,215.278000,128.673035,1090.555542,161.078842,275.827850,951.660583,208.978470,320.921661,825.858154,144.375290,323.238434,866.956543,101.448204,219.586838,809.523193,105.656563,128.412170,749.422180,104.439278,107.641846,814.108521,91.438095,37.031765,784.791138,246.135529,-138.204773,1093.055786,189.930206,-249.032318,956.350037,187.334686,-276.505402,808.546814,161.720200,-302.364441,867.114075,49.893642,-239.954620,832.511108,-28.884716,-231.531342,756.060242,-20.219852,-166.572952,780.223572,-94.207726,-170.548935,783.925659,295.404633,12.442013,1085.135376,164.987717,5.090044,1055.438965,152.472702,-5.866179,971.573547
9,0,215.304245,128.669144,1090.527588,161.100693,275.833191,951.630310,208.982025,320.883179,825.828064,144.383194,323.227966,866.929810,101.483986,219.600937,809.507202,105.648445,128.296768,749.422913,104.446121,107.616768,814.083130,91.435608,37.067314,784.758118,246.153885,-138.215164,1093.041260,189.942169,-249.029190,956.327759,187.319519,-276.475555,808.518494,161.725922,-302.349182,867.078369,49.883724,-239.917374,832.489807,-28.871443,-231.543427,756.058350,-20.224308,-166.582001,780.199768,-94.215729,-170.529007,783.916321,295.387726,12.472807,1085.120117,164.995926,5.093765,1055.429321,152.469940,-5.867794,971.565308
