Trajectories
100
,,ValidationHealthy005:Rdeltoid,,,ValidationHealthy005:RMidArm,,,ValidationHealthy005:RElbRadial,,,ValidationHealthy005:RElbUlna,,,ValidationHealthy005:RMidForeArm,,,ValidationHealthy005:RWrist1,,,ValidationHealthy005:RWrist2,,,ValidationHealthy005:RFingerJoint,,,ValidationHealthy005:LDeltoid,,,ValidationHealthy005:LMidArm,,,ValidationHealthy005:LElbRadial,,,ValidationHealthy005:LElbUlna,,,ValidationHealthy005:LMidForearm,,,ValidationHealthy005:Lwrist1,,,ValidationHealthy005:LWrist2,,,ValidationHealthy005:LFingerJoint,,,ValidationHealthy005:C7,,,ValidationHealthy005:Neck,,,ValidationHealthy005:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,223.562973,131.958557,1090.259399,166.317764,281.417511,950.687256,212.797485,323.462891,823.519348,148.310989,327.912811,866.134827,102.933075,226.614548,805.742065,103.123863,137.526718,740.479187,107.473373,114.995171,802.824829,92.115562,46.907978,771.930420,248.796478,-131.785416,1094.197144,191.351273,-244.062363,960.106262,186.971008,-274.587799,812.964233,161.413605,-298.954742,872.111328,49.889706,-237.000275,835.112915,-28.790411,-230.959869,758.062866,-20.184441,-165.377182,779.619507,-93.736824,-169.111298,783.581665,298.102417,17.297199,1084.653687,166.939240,11.457085,1058.020630,155.606033,0.303013,973.169250
2,0,223.547043,131.980972,1090.237793,166.322922,281.430786,950.648499,212.825089,323.463226,823.485107,148.328537,327.937012,866.094360,102.955170,226.634628,805.702271,103.150230,137.547836,740.457642,107.477348,115.014481,802.792358,92.152267,46.927734,771.891113,248.820419,-131.772049,1094.188354,191.373047,-244.042480,960.086487,186.950485,-274.517334,812.929993,161.435120,-298.924286,872.087158,49.892288,-236.986389,835.105347,-28.805191,-230.932983,758.041199,-20.181671,-165.356140,779.615479,-93.732925,-169.110458,783.570740,298.095978,17.303843,1084.645020,166.926117,11.457156,1058.011230,155.627655,0.310490,973.120605
3,0,223.538879,132.013000,1090.202759,166.310120,281.426849,950.595276,212.840591,323.472321,823.453308,148.335876,327.959930,866.064575,102.982201,226.644638,805.659302,103.174370,137.543655,740.414795,107.510780,115.040176,802.770813,92.183464,46.942001,771.875610,248.840942,-131.746323,1094.180054,191.397888,-244.007202,960.072571,186.957321,-274.474213,812.900696,161.460114,-298.899963,872.067139,49.908272,-236.978745,835.098816,-28.784334,-230.938904,758.052551,-20.190161,-165.347427,779.606689,-93.732979,-169.097870,783.565552,298.095917,17.329201,1084.650391,166.896759,11.471314,1058.008667,155.660767,0.333354,973.104797
4,0,223.529907,132.044998,1090.211670,166.286865,281.427277,950.581482,212.852432,323.485199,823.421082,148.342987,327.980988,866.036743,103.007919,226.657425,805.635315,103.184341,137.549789,740.399719,107.536522,115.029716,802.751099,92.208282,46.951153,771.855225,248.846725,-131.701706,1094.165894,191.418015,-243.988434,960.059082,186.983124,-274.441345,812.881958,161.489548,-298.870483,872.050049,49.925034,-236.979935,835.080994,-28.772148,-230.501694,757.622620,-20.183054,-165.346008,779.603699,-93.728813,-169.099625,783.571106,298.094849,17.360985,1084.636475,166.898651,11.454954,1058.012207,155.670944,0.352963,973.081787
5,0,223.529190,132.084610,1090.207275,166.300964,281.502838,950.588257,212.858307,323.488770,823.396729,148.348099,327.970642,865.997070,103.010696,226.657257,805.618286,103.219032,137.573807,740.381958,107.530685,115.057945,802.735596,92.233223,46.966167,771.824280,248.844498,-131.680389,1094.159668,191.431061,-243.947235,960.036926,186.988205,-274.400940,812.869812,161.503616,-298.838562,872.028137,49.930775,-236.943481,835.065002,-28.763849,-230.497772,757.615173,-20.181150,-165.357544,779.589478,-93.731422,-169.108978,783.571899,298.074799,17.462437,1084.653931,166.898453,11.471227,1058.009521,155.675858,0.384757,973.068115
6,0,223.545929,132.114197,1090.210449,166.337296,281.591431,950.593689,212.861801,323.498169,823.357056,148.364502,327.992615,865.973938,103.020149,226.659393,805.579224,103.243179,137.621628,740.387634,107.535378,115.036560,802.695679,92.243507,46.960377,771.802063,248.837631,-131.657959,1094.164551,191.444077,-243.923645,960.033936,187.020615,-274.406738,812.883911,161.517776,-298.809448,872.025024,49.917999,-236.919373,835.083557,-28.755358,-230.504532,757.629822,-20.167734,-165.364990,779.595703,-93.721985,-169.129242,783.590027,298.065033,17.509727,1084.671631,166.898666,11.524473,1058.017578,155.690720,0.414000,973.070435
7,0,223.553268,132.151184,1090.204712,166.364365,281.651520,950.590698,212.855515,323.497345,823.314514,148.367737,327.989227,865.943726,103.034126,226.667725,805.551575,103.247047,137.639206,740.379028,107.529434,115.008675,802.681763,92.243698,46.975239,771.775085,248.818924,-131.615204,1094.163940,191.442505,-243.891724,960.032166,187.034927,-274.378601,812.890442,161.530304,-298.772827,872.016235,49.906696,-236.894913,835.086731,-28.742086,-230.496948,757.639465,-20.161533,-165.376968,779.597534,-93.726387,-169.143219,783.595093,298.056824,17.555576,1084.683105,166.896576,11.575151,1058.019165,155.674286,0.475512,973.059631
8,0,223.561783,132.195480,1090.211182,166.379440,281.689819,950.569458,212.871613,323.473846,823.270264,148.374603,327.994659,865.914795,103.026939,226.670670,805.534607,103.245316,137.659531,740.354126,107.501160,115.027283,802.652161,92.249695,46.995834,771.750488,248.816055,-131.585434,1094.180054,191.450378,-243.855301,960.028015,187.036865,-274.340698,812.881348,161.543518,-298.728699,872.007019,49.918770,-236.900940,835.117920,-28.741453,-230.834747,757.968506,-20.160662,-165.378326,779.587646,-93.727364,-169.136414,783.601685,298.047516,17.615620,1084.696289,166.886673,11.616470,1058.028442,155.691650,0.505776,973.051147
9,0,223.581116,132.220886,1090.191284,166.379700,281.709686,950.536011,212.867157,323.465668,823.222290,148.404404,328.007843,865.871460,103.022133,226.673737,805.479187,103.251266,137.663773,740.342407,107.458679,115.050903,802.630127,92.260582,46.991192,771.702576,248.818680,-131.554504,1094.176514,191.458664,-243.814270,960.018494,187.053802,-274.312775,812.874573,161.547211,-298.693268,871.994690,49.909939,-236.854080,835.098694,-28.728279,-230.497787,757.649231,-20.174004,-165.375809,779.580688,-93.729340,-169.155838,783.601074,298.040161,17.696936,1084.692261,166.887482,11.628349,1058.021484,155.681686,0.572374,973.047668
