Trajectories
100
,,ValidationHealthy016:Rdeltoid,,,ValidationHealthy016:RMidArm,,,ValidationHealthy016:RElbRadial,,,ValidationHealthy016:RElbUlna,,,ValidationHealthy016:RMidForeArm,,,ValidationHealthy016:RWrist1,,,ValidationHealthy016:RWrist2,,,ValidationHealthy016:RFingerJoint,,,ValidationHealthy016:LDeltoid,,,ValidationHealthy016:LMidArm,,,ValidationHealthy016:LElbRadial,,,ValidationHealthy016:LElbUlna,,,ValidationHealthy016:LMidForearm,,,ValidationHealthy016:Lwrist1,,,ValidationHealthy016:LWrist2,,,ValidationHealthy016:LFingerJoint,,,ValidationHealthy016:C7,,,ValidationHealthy016:Neck,,,ValidationHealthy016:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,498.274445,227.424438,1107.175293,469.261383,369.000763,929.804443,,,,415.301270,414.422791,799.181946,320.967438,272.863403,743.864929,289.157715,157.364182,716.595703,300.967133,143.699066,795.207581,280.454956,55.307831,760.487183,505.268158,-142.805740,1090.697144,436.897461,-241.374695,904.230347,385.995911,-209.773682,725.964111,372.195740,-270.851685,777.457825,217.432343,-239.586380,794.579102,94.855782,-211.961075,760.862549,113.184280,-136.905975,789.797729,5.631861,-141.778046,803.055420,593.608765,31.818655,1136.764404,430.227600,53.018074,1080.426270,397.634796,44.416084,1011.641357
2,0,498.079346,227.439270,1107.182983,468.979004,369.027985,929.861816,,,,414.996765,414.400848,799.220276,320.772278,272.794678,743.870300,289.028778,157.291138,716.572754,300.950592,143.331390,794.962646,280.433197,55.220554,760.455994,505.269531,-142.787003,1090.702271,436.894531,-241.385254,904.271484,385.999390,-209.864182,725.995667,372.176819,-270.878296,777.509888,217.410034,-239.574493,794.622253,94.846954,-211.954132,760.870911,113.178413,-136.912476,789.811584,5.622549,-141.788956,803.065186,593.537842,31.887016,1136.767212,430.118652,52.997963,1080.408691,397.570068,44.372768,1011.620850
3,0,497.893005,227.442780,1107.192261,469.798401,367.423737,929.382202,,,,414.691772,414.410767,799.294250,320.583618,272.734833,743.875061,288.931335,157.210251,716.561340,300.869171,143.241974,794.968079,280.390350,55.149040,760.421570,505.268463,-142.775711,1090.689331,436.888397,-241.389252,904.287720,385.965302,-209.900940,725.999146,372.138916,-270.910309,777.547546,217.398026,-239.592728,794.655701,94.830383,-211.955017,760.869934,113.170738,-136.910706,789.806396,5.614899,-141.778458,803.060608,593.447266,31.947496,1136.777710,430.061096,52.972553,1080.395996,397.470459,44.310627,1011.596802
4,0,497.700226,227.438644,1107.201660,469.532471,367.440979,929.442017,,,,414.382965,414.417480,799.358704,320.400726,272.693085,743.891602,288.827576,157.164337,716.555786,300.794312,143.160782,794.946045,280.345490,55.071285,760.398499,505.262604,-142.753922,1090.672607,436.887695,-241.403580,904.310364,385.931793,-209.956680,726.015137,372.118195,-270.946381,777.585205,217.363663,-239.599716,794.663330,94.822990,-211.958374,760.866638,113.178261,-136.914169,789.810791,5.615234,-141.767090,803.059448,593.357788,32.002510,1136.773071,429.926575,52.962570,1080.366455,397.393127,44.305763,1011.565552
5,0,497.517883,227.446793,1107.226807,469.086945,367.728424,929.579834,,,,414.098328,414.400116,799.439087,320.231720,272.612427,743.923523,288.725830,157.109177,716.542236,300.720734,143.114578,794.952759,280.317322,55.013992,760.367737,505.259460,-142.728485,1090.653076,436.888580,-241.414703,904.329529,385.991669,-210.031876,726.074524,372.094482,-270.990051,777.609497,217.327957,-239.615387,794.650391,94.797180,-211.953644,760.859436,113.157578,-136.921951,789.805664,5.608328,-141.746933,803.049133,593.285156,32.037819,1136.804688,429.849609,52.941483,1080.366577,397.316650,44.261898,1011.544922
6,0,497.304535,227.428223,1107.230713,467.952850,369.058868,930.072205,,,,413.826630,414.431519,799.499756,320.053833,272.588928,743.964478,288.641632,157.079575,716.531799,300.653290,143.081192,794.961243,280.267822,54.966919,760.352417,505.255585,-142.718613,1090.643066,436.891327,-241.425247,904.348083,385.958832,-210.056595,726.052979,372.087891,-271.019684,777.641907,217.294739,-239.617462,794.631958,94.793808,-211.958023,760.876343,113.150337,-136.913223,789.798462,5.604926,-141.737518,803.047974,593.185791,32.105186,1136.800049,429.745178,52.956291,1080.357544,397.208740,44.229546,1011.545898
7,0,497.117767,227.426193,1107.266724,468.352234,368.116547,929.818420,,,,413.560608,414.468018,799.585693,319.893890,272.543610,743.985962,288.560120,157.029434,716.530945,300.572479,143.025497,794.967041,280.229950,54.913177,760.319336,505.250092,-142.719238,1090.615845,436.890625,-241.429947,904.339539,385.955170,-210.097992,726.057312,372.072144,-271.042297,777.636292,217.273727,-239.637146,794.610413,94.788788,-211.956238,760.873840,113.140114,-136.905334,789.781738,5.597700,-141.725113,803.036621,593.097839,32.145115,1136.825073,429.632263,52.897007,1080.343750,397.111938,44.209328,1011.532776
8,0,496.902161,227.421890,1107.305054,467.499146,369.088867,930.225037,,,,413.315308,414.498291,799.663147,319.748566,272.492981,744.011658,288.470581,156.966354,716.489441,300.493835,142.980759,794.951294,280.216797,54.861012,760.271851,505.248840,-142.719666,1090.584351,436.888733,-241.432205,904.311646,385.939636,-210.091797,726.036560,372.066132,-271.046478,777.615173,217.257416,-239.622192,794.574890,94.778076,-211.962006,760.861694,113.133217,-136.897079,789.773132,5.587526,-141.722610,803.032532,592.988220,32.187733,1136.836914,429.521271,52.892605,1080.302979,397.013306,44.144043,1011.525513
9,0,496.701599,227.412857,1107.345093,467.244476,369.131592,930.307312,,,,413.083832,414.534088,799.764465,319.583771,272.478577,744.045532,288.404358,156.920532,716.489685,300.454437,142.926086,794.960938,280.204163,54.820564,760.258118,505.240784,-142.720993,1090.570923,436.904755,-241.445206,904.290527,385.957367,-210.116302,726.051086,372.066833,-271.062073,777.616394,217.242081,-239.622986,794.565857,94.785881,-211.970688,760.870667,113.129196,-136.905457,789.761841,5.585651,-141.722168,803.047424,592.885925,32.237358,1136.863770,429.418884,52.819836,1080.319702,396.909637,44.112545,1011.531250
10,0,496.483124,227.448807,1107.431885,467.030090,369.134552,930.403992,,,,412.856171,414.556030,799.872253,319.457336,272.445709,744.070313,288.360687,156.888977,716.496887,300.401276,142.884323,794.956055,280.194397,54.787556,760.229797,505.220764,-142.703308,1090.541748,436.925415,-241.456665,904.271729,385.958923,-210.125061,726.035156,372.063202,-271.060303,777.584656,217.234665,-239.609924,794.540955,94.765503,-211.966110,760.851196,113.114532,-136.923462,789.753113,5.571841,-141.732666,803.047424,592.790405,32.264935,1136.894653,429.327545,52.793747,1080.357056,396.822754,44.086975,1011.521362
11,0,496.251953,227.403397,1107.459106,466.803040,369.140869,930.505676,,,,412.648224,414.585419,799.972961,319.342957,272.429779,744.106445,288.310333,156.856140,716.471008,300.436859,142.550064,794.721619,280.211700,54.731758,760.212585,505.205933,-142.715973,1090.526123,436.951324,-241.445541,904.207886,385.914948,-210.105743,725.999573,372.068634,-271.061859,777.565674,217.223724,-239.607880,794.542480,94.760887,-211.967087,760.854858,113.108749,-136.923706,789.757996,5.571967,-141.731293,803.046021,592.689514,32.307343,1136.907837,429.203918,52.742699,1080.367676,396.731018,44.067863,1011.544678
12,0,496.062561,227.396286,1107.538330,466.565979,369.193268,930.623535,,,,412.413269,414.635193,800.086487,319.232758,272.413116,744.121033,288.276245,156.819977,716.468872,300.408661,142.505417,794.734131,280.194794,54.729912,760.166077,505.177185,-142.696854,1090.507446,436.962372,-241.434525,904.175720,385.924744,-210.111938,725.979126,372.059570,-271.056122,777.544067,217.222351,-239.595779,794.517883,94.756607,-211.978439,760.854309,113.089714,-136.931381,789.755676,5.571752,-141.749115,803.056702,592.594116,32.336941,1136.923828,429.101715,52.708809,1080.402222,396.615479,43.987194,1011.549255
13,0,495.837738,227.382065,1107.602051,466.300934,369.254730,930.740723,,,,412.174011,414.655579,800.199585,319.130371,272.417053,744.174744,288.244781,156.799637,716.441284,300.327606,142.802673,794.964233,280.193634,54.709560,760.151672,505.155090,-142.692963,1090.491455,436.976563,-241.420380,904.157288,385.861115,-210.063568,725.935059,372.069855,-271.044006,777.519958,217.215714,-239.564896,794.492554,94.772018,-211.985229,760.857788,113.086227,-136.917892,789.752075,5.557978,-141.735245,803.053345,592.492065,32.376579,1136.949341,429.025238,52.702343,1080.427856,396.496124,43.964096,1011.565674
14,0,495.638062,227.353333,1107.664673,466.084320,369.288300,930.866150,,,,411.973907,414.699982,800.334961,319.015930,272.400299,744.216919,288.207214,156.795227,716.420959,300.292328,142.788956,794.963806,280.171265,54.701885,760.145142,505.135010,-142.709244,1090.476318,436.983551,-241.403976,904.122681,385.897095,-210.062180,725.934998,372.073578,-271.028931,777.479492,217.209549,-239.545868,794.479187,94.777374,-211.979752,760.863403,113.086418,-136.921524,789.741638,5.553924,-141.737930,803.053772,592.390198,32.417904,1136.981323,428.907013,52.636227,1080.436035,396.417603,43.937843,1011.592529
15,0,495.447968,227.350159,1107.738647,465.871185,369.337555,930.986389,,,,411.743713,414.741089,800.431702,318.930450,272.396912,744.247559,288.197174,156.769302,716.439453,300.289917,142.485321,794.717529,280.164185,54.684280,760.107910,505.105621,-142.705551,1090.452148,436.982330,-241.395737,904.092773,385.909393,-210.043427,725.920654,372.078278,-271.023254,777.443298,217.214188,-239.557098,794.463623,94.773026,-211.984863,760.851624,113.088470,-136.933899,789.727478,5.537544,-141.734619,803.035217,592.287964,32.445911,1136.981445,428.802948,52.625645,1080.400024,396.303223,43.868004,1011.605530
16,0,495.240967,227.360870,1107.831299,465.606354,369.358704,931.096130,,,,411.524811,414.754639,800.548279,318.827393,272.426636,744.292969,288.156097,156.798370,716.425232,300.203033,142.738678,794.939941,280.161285,54.681721,760.097778,505.082367,-142.699219,1090.434937,436.977631,-241.413330,904.086670,385.917053,-210.011185,725.894958,372.093506,-271.005402,777.425049,217.226028,-239.542694,794.444092,94.784035,-211.995148,760.856873,113.082726,-136.921432,789.723145,5.540633,-141.741821,803.044006,592.190979,32.472260,1137.000244,428.672272,52.580914,1080.448120,396.206818,43.816280,1011.622559
17,0,495.069275,227.358078,1107.902588,465.362122,369.383972,931.239624,,,,411.321930,414.765900,800.646545,318.732361,272.452087,744.362427,288.122742,156.773911,716.416016,300.172668,142.737137,794.956848,280.172852,54.675220,760.086975,505.043640,-142.703156,1090.419189,436.955231,-241.412277,904.074219,385.910553,-209.994843,725.876526,372.092255,-270.997803,777.394470,217.229965,-239.545303,794.425232,94.770752,-211.995850,760.850586,113.084900,-136.933426,789.721924,5.541574,-141.747543,803.051514,592.108398,32.485954,1137.036377,428.594116,52.575436,1080.477905,396.138092,43.780201,1011.639465
