Trajectories
100
,,ValidationHealthy007:Rdeltoid,,,ValidationHealthy007:RMidArm,,,ValidationHealthy007:RElbRadial,,,ValidationHealthy007:RElbUlna,,,ValidationHealthy007:RMidForeArm,,,ValidationHealthy007:RWrist1,,,ValidationHealthy007:RWrist2,,,ValidationHealthy007:RFingerJoint,,,ValidationHealthy007:LDeltoid,,,ValidationHealthy007:LMidArm,,,ValidationHealthy007:LElbRadial,,,ValidationHealthy007:LElbUlna,,,ValidationHealthy007:LMidForearm,,,ValidationHealthy007:Lwrist1,,,ValidationHealthy007:LWrist2,,,ValidationHealthy007:LFingerJoint,,,ValidationHealthy007:C7,,,ValidationHealthy007:Neck,,,ValidationHealthy007:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,152.660583,161.801468,1067.998535,88.959854,257.692566,902.065125,165.567093,276.175507,778.921631,72.047813,287.862152,803.352417,56.818550,193.909027,796.960815,49.419777,102.266884,752.496338,77.598061,98.110001,807.991394,58.273212,15.176216,787.153076,191.252884,-146.449936,1059.472168,42.813725,-259.211273,937.958862,5.240298,-263.786407,829.710205,-27.819082,-283.379181,883.039551,-114.336639,-286.567413,861.855042,-195.667435,-343.408508,762.486572,-224.488205,-277.881470,768.739136,-280.459320,-316.330292,784.198303,221.589844,11.746769,1112.928589,102.374535,5.636245,1079.540283,69.116577,14.593670,955.919800
2,0,152.926956,160.130875,1067.027344,88.977005,257.708862,902.095215,165.577515,276.175751,778.944824,72.062317,287.876373,803.367065,56.820305,193.918259,796.955139,49.411930,102.265106,752.520386,77.598251,98.129295,807.997803,58.274509,15.168743,787.162292,191.253632,-146.471970,1059.472412,42.835178,-259.230682,937.935425,5.247421,-263.789490,829.709045,-27.797340,-283.407196,883.030518,-114.323906,-286.582794,861.850281,-195.656479,-343.426788,762.487183,-224.488251,-277.832245,768.761719,-280.452362,-316.344696,784.199829,221.560120,11.847908,1112.820923,102.412193,5.639737,1079.537354,69.108383,14.589003,955.936401
3,0,152.941681,160.122055,1067.039063,88.989067,257.707214,902.106384,165.587982,276.180267,778.971497,72.064613,287.867462,803.381531,56.831276,193.916092,796.950378,49.406841,102.260170,752.520935,77.592506,98.133614,808.021179,58.271778,15.176706,787.180908,191.254852,-146.459244,1059.455444,42.841606,-259.247528,937.916260,5.248658,-263.784729,829.690491,-27.790022,-283.404663,883.010315,-114.318962,-286.577881,861.840820,-195.675385,-343.388184,762.464722,-224.475174,-277.859833,768.740906,-280.448303,-316.335510,784.197327,221.583130,11.866048,1112.850098,102.434792,5.647526,1079.527954,69.093895,14.578698,955.949646
4,0,152.968140,160.107162,1067.061523,89.007607,257.718384,902.136902,165.604431,276.172546,778.995850,72.070610,287.878235,803.400391,56.824787,193.910065,796.978394,49.413136,102.265762,752.533875,77.586472,98.115524,808.036926,58.280708,15.143108,787.179749,191.268402,-146.471329,1059.467896,42.856480,-259.258087,937.918518,5.260461,-263.799255,829.697693,-27.777834,-283.411194,883.003723,-114.309540,-286.565613,861.849243,-195.675720,-343.367371,762.458923,-224.473572,-277.864380,768.734741,-280.444153,-316.335022,784.201355,221.600357,11.797866,1112.827881,102.456642,5.669607,1079.530029,68.615288,14.807014,956.347961
5,0,154.659943,156.860870,1065.944702,89.022263,257.733154,902.165100,165.580383,276.165131,779.002869,72.070015,287.891754,803.428833,56.819092,193.926590,797.011047,49.392307,102.290054,752.573669,77.571114,98.123627,808.074890,58.296970,15.141853,787.201599,191.250793,-146.492508,1059.495117,42.865639,-259.273987,937.922974,5.258211,-263.796234,829.706055,-27.780912,-283.416229,883.020752,-114.313629,-286.558746,861.855469,-195.662735,-343.397919,762.481689,-224.463852,-277.849548,768.778320,-280.441437,-316.356476,784.209778,221.552719,11.878849,1112.722046,102.477135,5.664167,1079.528198,69.069138,14.589675,956.000000
6,0,154.646301,156.861618,1065.971924,89.023430,257.745209,902.181946,165.550247,276.164154,778.999573,72.072891,287.903961,803.463257,56.810112,193.934036,797.024963,49.368893,102.325294,752.593811,77.567017,98.150238,808.072021,58.281979,15.156841,787.203064,191.244766,-146.517838,1059.517090,42.851864,-259.263855,937.918457,5.253013,-263.793213,829.701294,-27.786341,-283.404999,883.012146,-114.327522,-286.556061,861.855103,-195.667160,-343.413940,762.478760,-224.492966,-277.870850,768.755188,-280.447083,-316.354523,784.207458,221.624390,11.745386,1112.862305,102.502975,5.650888,1079.514526,69.043999,14.608953,956.015320
7,0,154.626373,156.871246,1065.994019,89.012924,257.743195,902.201660,165.533951,276.168396,779.007080,72.069122,287.893127,803.483948,56.795128,193.963211,797.066589,49.340843,102.385139,752.620911,77.546249,98.178062,808.096436,58.280800,15.163180,787.217773,191.232071,-146.517242,1059.535522,42.842857,-259.262665,937.929626,5.245505,-263.812317,829.711731,-27.787209,-283.411774,883.011414,-114.336815,-286.546783,861.856323,-195.641647,-343.479706,762.498901,-224.478409,-277.852875,768.779358,-280.444885,-316.357056,784.208496,221.623795,11.827704,1112.831787,102.526154,5.625131,1079.502441,69.016220,14.630210,956.032715
8,0,152.858353,161.589874,1068.021484,88.998276,257.756165,902.210205,165.489929,276.176331,779.020020,72.057434,287.917664,803.515686,56.771168,194.003189,797.088074,49.308884,102.415878,752.618469,77.518593,98.199432,808.078674,58.257648,15.207709,787.217285,191.214676,-146.521744,1059.536621,42.823238,-259.250397,937.911499,5.243250,-263.808105,829.709045,-27.797165,-283.409332,883.002869,-114.349205,-286.539764,861.843872,-195.654755,-343.452606,762.487122,-224.471527,-277.859833,768.768127,-280.449951,-316.358307,784.193542,221.637848,11.833236,1112.839233,102.561913,5.586011,1079.489380,68.652260,14.828829,956.329773
9,0,154.617752,156.907379,1066.035889,88.980095,257.766937,902.236877,165.442230,276.192932,779.037964,72.023781,287.955078,803.547974,56.756630,194.017715,797.104248,49.300873,102.470924,752.629883,77.492447,98.228615,808.071350,58.232651,15.267661,787.228271,191.218842,-146.540024,1059.557495,42.810043,-259.253174,937.913635,5.243005,-263.806366,829.726013,-27.796625,-283.396027,882.996094,-114.354446,-286.526367,861.838928,-195.666290,-343.410400,762.481995,-224.451660,-277.872009,768.771362,-280.457184,-316.355377,784.192993,221.670242,11.864328,1112.857056,102.578796,5.615176,1079.470093,68.992821,14.646142,956.030762
10,0,152.928406,161.536652,1068.015991,88.971695,257.767120,902.256226,165.405914,276.208008,779.052002,72.002899,287.945160,803.571289,56.732468,194.036957,797.116821,49.287903,102.465302,752.612000,77.497124,98.246422,808.068970,58.236542,15.277386,787.221313,191.206299,-146.543716,1059.572144,42.799099,-259.255890,937.924622,5.232240,-263.815948,829.717224,-27.806736,-283.398804,883.000549,-114.365677,-286.542511,861.844116,-195.648712,-343.462433,762.488403,-224.498764,-277.886261,768.752197,-280.459381,-316.361328,784.194824,221.704773,11.848557,1112.908325,102.608215,5.571704,1079.460693,68.626915,14.801449,956.312866
11,0,152.942398,161.466202,1067.986938,88.949974,257.779785,902.287048,165.358337,276.223114,779.053040,71.954651,287.995148,803.599854,56.692604,194.059814,797.118713,49.267860,102.489136,752.604187,77.466881,98.282013,808.049255,58.217663,15.317663,787.209412,191.203079,-146.556030,1059.598022,42.776722,-259.253265,937.926758,5.226846,-263.820190,829.732056,-27.817732,-283.379608,882.988342,-114.381622,-286.526794,861.840637,-195.668365,-343.435303,762.489929,-224.430756,-277.902405,768.768127,-280.472290,-316.356171,784.196716,221.708755,11.805548,1112.891479,102.637123,5.587853,1079.434692,68.949951,14.654339,956.044861
12,0,154.578491,156.972931,1066.140503,88.939354,257.795166,902.333862,165.280334,276.255463,779.056519,71.930573,288.042297,803.646729,56.675201,194.085449,797.133240,49.282032,102.532478,752.620667,77.464294,98.323097,808.052429,58.203102,15.362086,787.206177,191.191498,-146.567825,1059.629639,42.765186,-259.261383,937.934570,5.237661,-263.823822,829.741882,-27.823277,-283.381622,883.015869,-114.400040,-286.506989,861.862976,-195.653320,-343.473114,762.520081,-224.464386,-277.889984,768.770691,-280.471283,-316.346710,784.200439,221.735672,11.798650,1112.919800,102.665062,5.580878,1079.436279,68.942940,14.660061,956.082275
13,0,154.583878,157.019455,1066.185425,88.892761,257.775085,902.361877,165.233932,276.312897,779.105042,71.863556,288.045227,803.666321,56.642628,194.115921,797.127502,49.280979,102.580208,752.604736,77.467331,98.366585,808.040344,58.194233,15.422594,787.191711,191.178391,-146.567398,1059.628418,42.750175,-259.259491,937.936462,5.236239,-263.839691,829.759521,-27.853134,-283.353943,883.003662,-114.420448,-286.486145,861.863403,-195.647034,-343.491028,762.530640,-224.466217,-277.888977,768.740479,-280.479950,-316.356354,784.192749,221.515305,11.806962,1112.564209,102.694824,5.562307,1079.426392,68.926674,14.681709,956.083252
