Trajectories
100
,,ValidationHealthy007:Rdeltoid,,,ValidationHealthy007:RMidArm,,,ValidationHealthy007:RElbRadial,,,ValidationHealthy007:RElbUlna,,,ValidationHealthy007:RMidForeArm,,,ValidationHealthy007:RWrist1,,,ValidationHealthy007:RWrist2,,,ValidationHealthy007:RFingerJoint,,,ValidationHealthy007:LDeltoid,,,ValidationHealthy007:LMidArm,,,ValidationHealthy007:LElbRadial,,,ValidationHealthy007:LElbUlna,,,ValidationHealthy007:LMidForearm,,,ValidationHealthy007:Lwrist1,,,ValidationHealthy007:LWrist2,,,ValidationHealthy007:LFingerJoint,,,ValidationHealthy007:C7,,,ValidationHealthy007:Neck,,,ValidationHealthy007:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,160.004150,159.485031,1067.972046,107.663002,260.510834,900.558411,191.661804,271.890930,780.650635,97.516518,290.846008,801.084900,73.029877,199.596268,796.276917,59.549644,107.499283,754.228455,82.967056,103.072365,811.783020,57.720215,26.641870,793.590881,192.245438,-149.126495,1057.123291,43.641998,-259.806915,935.792236,5.021330,-262.199066,828.616821,-27.555210,-283.259613,881.359924,-114.150909,-287.036102,861.110657,-195.822906,-343.663849,762.358582,-224.982864,-278.239563,768.938049,-280.717926,-316.697906,784.687622,225.988281,9.980888,1111.578247,106.959373,4.531829,1080.422852,70.006119,13.313531,958.056946
2,0,160.007309,159.493103,1068.016357,107.662834,260.515228,900.582947,191.667969,271.923706,780.683838,97.506470,290.850189,801.104492,73.011620,199.615982,796.307434,59.493198,107.527748,754.268555,82.952324,103.080246,811.823853,57.700806,26.657497,793.612427,192.203247,-149.120010,1057.142212,43.626095,-259.805511,935.828247,5.016556,-262.199646,828.632263,-27.564249,-283.253174,881.377014,-114.158722,-287.047791,861.125366,-195.826813,-343.654999,762.361023,-224.247284,-278.650177,768.743103,-280.702637,-316.709991,784.698059,225.984848,9.955256,1111.584961,106.961014,4.532347,1080.428711,69.980110,13.323215,958.073547
3,0,160.289200,160.874069,1068.209473,107.652817,260.527618,900.579956,191.647720,271.927216,780.664673,97.505989,290.837555,801.105225,72.992104,199.627396,796.315491,59.437397,107.540291,754.272156,82.901375,103.114578,811.862793,57.669731,26.675201,793.608337,192.185867,-149.102966,1057.154663,43.604969,-259.800690,935.841797,5.006993,-262.196167,828.628113,-27.581711,-283.262939,881.383240,-114.172249,-287.053528,861.121643,-195.842285,-343.658295,762.346558,-224.243759,-278.649841,768.732483,-280.715118,-316.700439,784.691528,225.949326,10.029378,1111.555298,106.960579,4.493026,1080.421509,69.957069,13.349451,958.084717
4,0,160.004028,159.555756,1068.048462,107.654625,260.578766,900.617493,191.631836,271.962250,780.690186,97.492432,290.910889,801.154724,72.958382,199.710281,796.365417,59.396187,107.594658,754.322144,82.846458,103.168678,811.893738,57.635719,26.723761,793.647705,192.179001,-149.098343,1057.171631,43.588169,-259.793213,935.855591,5.009369,-262.198090,828.657532,-27.580534,-283.255676,881.397888,-114.176376,-287.067383,861.137146,-195.831131,-343.665802,762.373596,-224.970047,-278.235016,768.941345,-280.713440,-316.706818,784.692749,225.944946,10.010410,1111.573486,106.931343,4.502533,1080.455688,69.925140,13.395281,958.107605
5,0,161.650192,156.311417,1066.946045,107.644157,260.595337,900.618286,191.561966,271.953156,780.685791,97.487396,290.913818,801.165161,72.931015,199.751328,796.388245,59.345909,107.639175,754.327942,82.828117,103.199097,811.876343,57.600197,26.751797,793.644043,192.149139,-149.067200,1057.173950,43.572220,-259.775635,935.842285,5.004368,-262.189087,828.652771,-27.597336,-283.244110,881.370850,-114.189423,-287.050720,861.120911,-195.835693,-343.658386,762.349548,-224.947266,-278.241486,768.948303,-280.716858,-316.719452,784.686829,225.932129,10.039297,1111.587036,106.916252,4.502222,1080.448486,69.877083,13.424963,958.095154
6,0,159.948929,160.674057,1068.504028,107.636696,260.633972,900.649109,191.494385,271.936249,780.687561,97.462769,290.957947,801.192017,72.913879,199.778458,796.400269,59.328140,107.670036,754.325073,82.809486,103.223640,811.876770,57.572865,26.790407,793.642578,192.125046,-149.058151,1057.184448,43.559826,-259.765594,935.818481,4.997879,-262.193909,828.643677,-27.591442,-283.242218,881.366089,-114.188644,-287.033783,861.122192,-195.828384,-343.668396,762.367065,-224.937408,-278.258179,768.937988,-280.726715,-316.701599,784.683167,225.916031,10.009497,1111.606689,106.896889,4.532993,1080.451904,69.849495,13.446686,958.100342
7,0,161.566406,156.379135,1067.002930,107.615593,260.655212,900.661865,191.431427,271.929321,780.689514,97.451057,290.958099,801.192566,72.896370,199.794312,796.394226,59.297390,107.699165,754.321045,82.786362,103.250031,811.869812,57.529602,26.810379,793.624390,192.088409,-149.041077,1057.184937,43.564793,-259.771393,935.804810,4.984413,-262.184723,828.626831,-27.587923,-283.223633,881.334961,-114.191902,-287.036560,861.107483,-195.845520,-343.657990,762.344238,-224.887466,-278.292725,768.914917,-280.724457,-316.717133,784.682678,225.884674,10.098518,1111.605225,106.883202,4.539685,1080.448975,69.813759,13.485727,958.104065
8,0,161.526840,156.414795,1067.019897,107.610291,260.692200,900.685669,191.380386,271.912872,780.674438,97.426674,291.019592,801.212646,72.850723,199.851654,796.410950,59.262691,107.734039,754.324280,82.758621,103.271873,811.875488,57.486954,26.842642,793.625366,192.054031,-149.028793,1057.213501,43.556332,-259.766602,935.787231,4.992063,-262.179047,828.630432,-27.591991,-283.207153,881.337769,-114.213715,-287.014130,861.109436,-195.827744,-343.684265,762.371704,-224.881195,-278.299835,768.911987,-280.739044,-316.708984,784.684753,225.861069,10.099438,1111.603882,106.865746,4.569266,1080.460205,69.771851,13.525332,958.103149
9,0,161.471619,156.440796,1067.057129,107.582611,260.712646,900.694519,191.272064,271.842651,780.639099,97.420547,290.971649,801.192810,72.815575,199.883606,796.408691,59.239388,107.756493,754.321472,82.718384,103.289894,811.888000,57.437660,26.865438,793.622864,192.019470,-149.006271,1057.220459,43.556435,-259.762817,935.788025,4.987640,-262.178955,828.630127,-27.597904,-283.198822,881.314697,-114.221382,-286.979309,861.111084,-195.803726,-343.736511,762.387634,-224.896530,-278.298096,768.922302,-280.736023,-316.710632,784.696045,225.842468,10.148338,1111.616211,106.862206,4.579139,1080.480103,69.731941,13.550567,958.102112
