Trajectories
100
,,ValidationHealthy007:Rdeltoid,,,ValidationHealthy007:RMidArm,,,ValidationHealthy007:RElbRadial,,,ValidationHealthy007:RElbUlna,,,ValidationHealthy007:RMidForeArm,,,ValidationHealthy007:RWrist1,,,ValidationHealthy007:RWrist2,,,ValidationHealthy007:RFingerJoint,,,ValidationHealthy007:LDeltoid,,,ValidationHealthy007:LMidArm,,,ValidationHealthy007:LElbRadial,,,ValidationHealthy007:LElbUlna,,,ValidationHealthy007:LMidForearm,,,ValidationHealthy007:Lwrist1,,,ValidationHealthy007:LWrist2,,,ValidationHealthy007:LFingerJoint,,,ValidationHealthy007:C7,,,ValidationHealthy007:Neck,,,ValidationHealthy007:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,163.594894,153.558838,1069.578857,105.594215,261.962128,912.066345,187.072235,290.324402,794.604919,93.286858,301.652069,815.593262,78.995285,208.436035,802.918396,75.342117,118.306427,752.968689,103.253403,112.822304,809.629333,69.714897,42.455158,795.426758,198.090088,-153.387817,1047.237793,50.721626,-262.987671,928.726624,7.692843,-257.990112,822.137085,-18.864122,-287.422821,873.433594,-106.849075,-294.998352,857.310364,-193.647125,-344.440521,760.625000,-222.438202,-279.308014,770.381714,-279.128387,-316.841766,783.568787,228.414383,2.566117,1109.956177,110.277374,0.453093,1076.530029,77.398392,10.949334,953.309021
2,0,163.601288,153.590683,1069.591919,105.567833,261.912079,912.010376,187.076797,290.330017,794.602783,93.280869,301.649994,815.578735,79.001060,208.464294,802.971252,75.301727,118.284798,753.018433,103.245163,112.899994,809.673462,69.611465,42.544479,795.612427,198.072510,-153.379852,1047.274292,50.700932,-262.976532,928.746765,7.697763,-258.011108,822.150757,-18.864292,-287.422302,873.449097,-106.846252,-294.989532,857.306641,-193.636185,-344.456024,760.629089,-222.437286,-279.274506,770.383240,-279.126709,-316.830322,783.562927,228.411865,2.598944,1109.948975,110.282669,0.459057,1076.511353,77.363731,10.969987,953.316467
3,0,163.614441,153.615311,1069.600220,105.552170,261.898834,911.966003,187.065964,290.335999,794.582214,93.257751,301.651398,815.564636,78.998398,208.454529,802.969604,75.269463,118.263023,753.062805,103.064842,113.076118,809.653748,69.527977,42.604874,795.778564,198.052795,-153.364258,1047.267334,50.686501,-262.962189,928.774963,7.699908,-258.021057,822.164429,-18.860470,-287.398499,873.456543,-106.856308,-294.986328,857.313477,-193.606216,-344.521698,760.649780,-222.434921,-279.288330,770.359497,-279.130493,-316.818634,783.560791,228.674011,2.534274,1110.353516,110.283211,0.474825,1076.517212,77.332024,11.053912,953.344482
4,0,163.630386,153.661179,1069.592163,105.528038,261.871582,911.926147,187.042389,290.341034,794.572449,93.228828,301.628296,815.561829,78.998474,208.446335,802.994141,75.251869,118.219719,753.088074,103.336655,112.821640,809.730591,69.470985,42.660122,795.899841,198.040451,-153.330231,1047.275391,50.663162,-262.948639,928.785950,7.693336,-258.007538,822.149719,-18.878061,-287.385162,873.452515,-106.862343,-294.982178,857.313477,-193.619202,-344.495850,760.629395,-222.427567,-279.300690,770.342346,-279.135437,-316.827026,783.552124,228.683197,2.594571,1110.352783,110.293571,0.474477,1076.526855,77.305199,11.116556,953.369385
5,0,163.646866,153.674652,1069.584717,105.519699,261.899689,911.931824,187.017258,290.348785,794.546570,93.209198,301.634430,815.540833,78.983192,208.420685,802.966675,75.219849,118.208199,753.130066,102.822243,113.293434,809.641357,69.393478,42.710487,796.034668,198.021606,-153.311646,1047.302490,50.646374,-262.931641,928.788513,7.696735,-258.010071,822.167175,-18.880384,-287.388367,873.472839,-106.868652,-294.965088,857.325806,-193.625458,-344.453796,760.635071,-222.431076,-279.290649,770.366333,-279.138977,-316.821014,783.557556,228.637955,2.733171,1110.277466,110.299950,0.544981,1076.548096,77.269676,11.197062,953.398438
6,0,163.662811,153.696899,1069.612305,105.512352,261.896759,911.935547,187.000641,290.370331,794.535339,93.187080,301.642883,815.534241,78.978012,208.413010,802.992004,75.182617,118.191429,753.176941,102.931007,113.227745,809.692383,69.365837,42.755013,796.109436,197.994553,-153.314392,1047.326660,50.627018,-262.919128,928.780518,7.678995,-258.013031,822.179749,-18.892378,-287.393158,873.483948,-106.881935,-294.952972,857.325806,-193.636032,-344.441803,760.638123,-222.457596,-279.272766,770.389893,-279.155396,-316.799652,783.557983,228.653473,2.732741,1110.299805,110.331665,0.590796,1076.557373,77.237289,11.229409,953.436401
7,0,163.684677,153.739838,1069.619019,105.512711,261.967560,911.957947,186.969315,290.383179,794.524414,93.171356,301.676208,815.541443,78.959305,208.462097,803.017639,75.145889,118.238182,753.226929,102.613289,113.518295,809.638550,69.324066,42.783562,796.142944,197.969528,-153.295731,1047.357788,50.612499,-262.900208,928.770081,7.665605,-257.985046,822.191162,-18.896692,-287.393341,873.495239,-106.889023,-294.932953,857.329956,-193.625885,-344.498413,760.660645,-222.436325,-279.282593,770.380981,-279.156372,-316.802765,783.564758,228.444733,2.765291,1110.003662,110.365211,0.679766,1076.572510,77.217003,11.295143,953.456787
8,0,163.699814,153.763641,1069.639893,105.520355,262.012482,911.973999,186.949783,290.386414,794.514709,93.165833,301.723053,815.562256,78.933533,208.513351,803.050842,75.089287,118.297928,753.283325,102.824928,113.295494,809.734131,69.296585,42.814678,796.143921,197.956116,-153.267838,1047.364746,50.596237,-262.886963,928.763062,7.652681,-257.965179,822.192871,-18.915119,-287.374512,873.503113,-106.899521,-294.911316,857.327698,-193.619308,-344.517120,760.669556,-222.446960,-279.251709,770.371094,-279.169434,-316.782227,783.562561,228.626709,2.818533,1110.265137,110.380859,0.715477,1076.573364,77.189903,11.361550,953.487549
9,0,163.707352,153.791672,1069.647949,105.536713,262.075592,912.004395,186.937927,290.403900,794.506165,93.137909,301.766724,815.569153,78.915100,208.565567,803.069458,75.045868,118.334251,753.312805,102.699005,113.439827,809.768799,69.279678,42.817760,796.100586,197.926834,-153.239044,1047.371582,50.598221,-262.883057,928.758850,7.648646,-257.953735,822.213562,-18.927139,-287.359802,873.520691,-106.924889,-294.884369,857.331543,-193.643173,-344.454010,760.653503,-222.458313,-279.267914,770.355530,-279.177307,-316.776672,783.549194,228.465683,2.831336,1110.002808,110.411682,0.760028,1076.572144,77.156769,11.377777,953.499939
10,0,163.730301,153.809479,1069.651245,105.567993,262.163391,912.038574,186.904984,290.435150,794.500366,93.142349,301.817322,815.574890,78.890381,208.609177,803.065125,74.990044,118.401215,753.383606,102.579239,113.480888,809.717896,69.248352,42.838150,796.106567,197.939102,-153.238068,1047.386475,50.581181,-262.863556,928.772217,7.629155,-257.928314,822.233215,-18.946358,-287.345703,873.536560,-106.935883,-294.843353,857.348145,-193.638885,-344.442902,760.675476,-222.501434,-279.260529,770.343445,-279.186493,-316.761780,783.550476,228.477905,2.867366,1110.022217,110.425369,0.795802,1076.567139,77.128883,11.423525,953.523010
11,0,163.764648,153.826355,1069.667969,105.576523,262.252777,912.070557,186.886887,290.457184,794.530090,93.118256,301.845673,815.588013,78.866951,208.689926,803.090393,74.918434,118.463867,753.429504,102.648537,113.396080,809.748047,69.240997,42.845421,796.105286,197.931015,-153.220642,1047.395142,50.570381,-262.843323,928.792847,7.617176,-257.925385,822.245056,-18.958843,-287.322266,873.558411,-106.956177,-294.819427,857.362244,-193.641830,-344.449158,760.666016,-222.450821,-279.254272,770.343567,-279.196136,-316.756592,783.543396,228.496490,2.877131,1110.035278,110.469345,0.798383,1076.566406,77.106468,11.429658,953.542847
12,0,163.760605,153.860184,1069.683594,105.604362,262.340118,912.129639,186.865463,290.475525,794.521545,93.103737,301.909546,815.600891,78.838516,208.725891,803.087341,74.832649,118.540733,753.508118,102.411232,113.599953,809.729248,69.206352,42.856388,796.107117,197.911942,-153.184235,1047.405029,50.531178,-262.817017,928.817993,7.607307,-257.918213,822.263245,-18.985506,-287.320313,873.594238,-106.965698,-294.797791,857.374329,-193.652771,-344.426636,760.680237,-222.507706,-279.232788,770.359192,-279.199738,-316.738617,783.553284,228.511993,2.916411,1110.037109,110.493835,0.837113,1076.567993,77.061798,11.460556,953.542664
13,0,163.794235,153.877472,1069.704224,105.627815,262.431610,912.185669,186.864212,290.513489,794.517761,93.120705,301.948669,815.657471,78.819801,208.829895,803.136292,74.758568,118.612434,753.543396,102.322762,113.742043,809.792419,69.173698,42.900471,796.130859,197.896149,-153.182007,1047.420532,50.507858,-262.794067,928.847107,7.605881,-257.910309,822.262207,-18.982126,-287.328308,873.622559,-106.977478,-294.778015,857.389282,-193.629471,-344.457733,760.704712,-222.465714,-279.253052,770.351379,-279.208771,-316.731934,783.552551,228.678970,2.914318,1110.259399,110.520271,0.861929,1076.567871,77.039658,11.470805,953.574829
