Trajectories
100
,,ValidationHealthy013:Rdeltoid,,,ValidationHealthy013:RMidArm,,,ValidationHealthy013:RElbRadial,,,ValidationHealthy013:RElbUlna,,,ValidationHealthy013:RMidForeArm,,,ValidationHealthy013:RWrist1,,,ValidationHealthy013:RWrist2,,,ValidationHealthy013:RFingerJoint,,,ValidationHealthy013:LDeltoid,,,ValidationHealthy013:LMidArm,,,ValidationHealthy013:LElbRadial,,,ValidationHealthy013:LElbUlna,,,ValidationHealthy013:LMidForearm,,,ValidationHealthy013:Lwrist1,,,ValidationHealthy013:LWrist2,,,ValidationHealthy013:LFingerJoint,,,ValidationHealthy013:C7,,,ValidationHealthy013:Neck,,,ValidationHealthy013:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,399.017883,113.637497,1028.866089,323.253510,236.660217,848.773071,382.088989,275.980377,736.663696,305.955994,274.373199,762.862366,270.894775,165.859283,747.907166,268.655975,43.837105,722.122986,287.600952,42.870415,786.189392,282.542450,-41.704163,747.925049,435.057953,-220.143967,1030.724121,388.308472,-279.382843,832.684509,373.473145,-288.835327,714.526245,,,,265.116669,-277.534119,748.803040,145.488724,-261.760956,736.222656,156.697205,-209.236969,777.766296,69.540230,-220.859253,791.661987,512.211365,-26.729811,1053.685791,374.680145,-34.980637,1042.113647,347.239502,-83.380371,933.463623
2,0,399.031128,113.677841,1028.865845,323.154175,236.889252,848.956665,382.088776,275.985016,736.655457,305.947784,274.389862,762.862061,270.905579,165.869446,747.925415,268.662598,43.855907,722.131348,287.623505,42.918274,786.230286,282.543732,-41.669559,747.958496,435.067627,-220.121323,1030.723145,388.316040,-279.352295,832.694275,373.480255,-288.819794,714.535339,,,,265.119995,-277.521118,748.805969,145.493805,-261.749634,736.226990,156.692825,-209.223526,777.760010,69.543915,-220.853989,791.660583,512.228882,-26.701540,1053.661133,374.717255,-34.982887,1042.106689,347.247772,-83.343010,933.457092
3,0,399.056549,113.701019,1028.848511,323.159424,236.899673,848.952881,382.087067,275.989899,736.643250,305.942383,274.401093,762.846619,270.908783,165.880096,747.925476,268.661469,43.858692,722.106689,287.636780,42.918251,786.218018,282.580536,-41.652706,747.956543,435.073029,-220.097443,1030.725952,388.318207,-279.315857,832.690918,373.487488,-288.794128,714.537292,,,,265.117004,-277.498077,748.804382,145.496048,-261.743134,736.222534,156.692978,-209.211121,777.757202,69.548134,-220.845474,791.657898,512.255554,-26.681179,1053.659424,374.731812,-34.929417,1042.101807,347.231873,-83.326469,933.473511
4,0,399.083435,113.719803,1028.842285,323.292023,236.635483,848.687744,382.084900,276.005859,736.632690,305.932953,274.425629,762.841553,270.905609,165.900467,747.940063,268.663544,43.868622,722.109131,287.648438,42.917603,786.195007,282.573883,-41.633415,747.966003,435.088287,-220.071350,1030.730591,388.321045,-279.297516,832.698547,373.497986,-288.782410,714.547302,,,,265.128357,-277.487213,748.814819,145.499008,-261.728821,736.228455,156.696213,-209.205017,777.757629,69.541710,-220.841263,791.651550,512.272583,-26.673712,1053.653320,374.731384,-34.886440,1042.097534,347.258911,-83.307793,933.476074
5,0,399.100647,113.738953,1028.826660,323.199585,236.839249,848.859497,382.094910,276.006592,736.611511,305.927155,274.429230,762.829407,270.902893,165.908310,747.929626,268.640808,43.885868,722.117310,287.665894,42.930168,786.191650,282.508759,-41.669861,747.914917,435.091370,-220.058502,1030.739990,388.297089,-279.290833,832.724915,373.493774,-288.779297,714.544861,,,,265.103149,-277.477173,748.800964,145.491638,-261.734680,736.224854,156.677094,-209.180923,777.737244,69.531502,-220.831528,791.641479,512.281677,-26.642141,1053.640015,374.758392,-34.920391,1042.096069,347.250854,-83.272713,933.460876
6,0,399.126892,113.738281,1028.815430,323.265167,236.731323,848.756165,382.094086,276.030853,736.618591,305.926575,274.411957,762.815125,270.910309,165.906097,747.916687,268.621002,43.889816,722.113403,287.680267,42.913673,786.179199,282.457642,-41.681942,747.928345,435.098846,-220.043884,1030.759277,388.295898,-279.281036,832.742981,373.480591,-288.790924,714.550781,,,,265.083923,-277.489380,748.810608,145.493393,-261.731873,736.240845,156.662506,-209.163986,777.728638,69.513161,-220.804718,791.620728,512.283081,-26.613594,1053.631958,374.772034,-34.886543,1042.089600,347.239685,-83.266449,933.460205
7,0,399.150665,113.751495,1028.807007,323.275085,236.722214,848.725647,382.106903,276.003174,736.610962,305.924500,274.426422,762.798401,270.895172,165.917404,747.913208,268.598877,43.879456,722.100769,287.678162,42.957436,786.210876,282.491333,-41.657097,747.917847,435.100616,-220.026123,1030.762573,388.267670,-279.252197,832.734009,373.473450,-288.796051,714.557312,,,,265.068268,-277.496582,748.817932,145.485519,-261.728119,736.231445,156.647980,-209.157242,777.721680,69.504173,-220.788757,791.617249,512.293640,-26.596798,1053.632324,374.784454,-34.881893,1042.078857,347.238861,-83.241875,933.467163
8,0,399.158508,113.760811,1028.799561,323.328186,236.660522,848.644531,382.112488,275.998352,736.582153,305.933868,274.440918,762.788147,270.896576,165.923172,747.903687,268.579987,43.889446,722.110718,287.685791,42.980576,786.199341,282.377136,-41.728527,747.883789,435.107086,-220.017380,1030.772095,388.251984,-279.244385,832.757446,373.473877,-288.806091,714.573242,,,,265.054535,-277.498047,748.819458,145.493103,-261.727295,736.247559,156.632736,-209.145401,777.708984,69.493591,-220.774017,791.612122,512.728271,-27.246592,1054.355103,374.798462,-34.846226,1042.079712,347.222351,-83.218521,933.462341
9,0,399.167389,113.773918,1028.796021,323.304718,236.720108,848.687927,382.110565,276.004089,736.591980,305.928558,274.435394,762.773499,270.887604,165.928452,747.892212,268.572174,43.887531,722.103394,287.685089,42.987633,786.228760,282.331360,-41.740829,747.859497,435.117279,-220.001511,1030.772095,388.239655,-279.231384,832.757874,373.460083,-288.811768,714.567627,,,,265.030884,-277.493469,748.802185,145.489624,-261.730713,736.247437,156.617233,-209.128540,777.694031,69.479660,-220.758102,791.594666,512.710327,-27.180769,1054.299438,374.843079,-34.884026,1042.090210,347.200195,-83.206032,933.454834
10,0,399.182922,113.766197,1028.781860,323.324341,236.734116,848.680847,383.347321,273.777557,735.562927,305.931793,274.447388,762.769592,270.878448,165.942902,747.879639,268.551025,43.885418,722.096191,287.700439,42.998062,786.244995,282.308380,-41.759151,747.858887,435.126648,-219.997681,1030.766235,388.232758,-279.242584,832.766357,373.461639,-288.828369,714.579407,,,,265.024963,-277.514587,748.808533,145.486618,-261.728119,736.238403,156.603409,-209.126678,777.679932,69.475594,-220.757782,791.582336,512.696045,-27.132360,1054.254028,374.837524,-34.843945,1042.079346,347.208832,-83.187836,933.447571
11,0,399.189667,113.766235,1028.778442,323.352997,236.707870,848.652649,383.309753,273.845001,735.611450,305.939362,274.440613,762.764099,270.889221,165.936996,747.902405,268.539948,43.886051,722.087219,287.704437,42.984150,786.215942,282.266907,-41.799671,747.837646,435.131409,-219.994720,1030.782349,388.234802,-279.237244,832.777039,373.459198,-288.841980,714.578430,,,,265.011810,-277.519592,748.807983,145.487793,-261.723663,736.253479,156.597809,-209.119720,777.676086,69.469086,-220.746674,791.581543,512.663452,-27.063410,1054.201904,374.834564,-34.819912,1042.079834,347.190216,-83.179268,933.443054
12,0,399.205627,113.763687,1028.781128,323.394073,236.643204,848.608765,383.252533,273.912262,735.619812,305.942200,274.434723,762.764282,270.898529,165.954636,747.916565,268.527771,43.874058,722.106628,287.704102,42.983780,786.236755,282.239197,-41.788082,747.841797,435.137238,-219.988342,1030.784668,388.222748,-279.242493,832.782349,373.444244,-288.855804,714.579773,,,,265.004944,-277.534332,748.810181,145.480072,-261.735138,736.240967,156.585602,-209.112289,777.666809,69.454269,-220.738693,791.565796,512.651123,-27.025530,1054.163208,374.832153,-34.768242,1042.065308,347.200897,-83.156738,933.447571
13,0,399.205505,113.757851,1028.786133,323.347107,236.767319,848.725281,383.214966,274.002655,735.675537,305.952759,274.426270,762.775085,270.895538,165.948334,747.932678,268.664551,43.946602,722.164612,287.701233,43.009354,786.268005,282.424103,-41.690643,747.906982,435.144775,-219.992874,1030.790283,388.233490,-279.254700,832.802551,373.448181,-288.870758,714.595276,,,,264.986389,-277.538361,748.805908,145.481033,-261.732880,736.243713,156.576340,-209.105850,777.661072,69.446884,-220.725693,791.565613,512.652649,-27.009794,1054.182983,374.864349,-34.841976,1042.087769,347.189697,-83.151566,933.447998
14,0,399.216370,113.759285,1028.770508,323.333923,236.766312,848.732178,383.237152,273.936371,735.638611,305.957275,274.425446,762.767395,270.901550,165.939468,747.935608,268.666199,43.940922,722.152893,287.711426,43.013546,786.272949,282.218414,-41.833454,747.831543,435.159088,-219.989975,1030.795532,388.247955,-279.256165,832.798523,373.445038,-288.876465,714.590271,,,,264.983063,-277.557281,748.802856,145.484116,-261.739502,736.241150,156.564346,-209.109955,777.655273,69.444336,-220.720978,791.549622,512.663879,-27.021160,1054.179443,374.885803,-34.843887,1042.075806,347.198578,-83.151337,933.442322
15,0,399.236664,113.768982,1028.771973,323.412018,236.647079,848.608093,383.310272,273.834991,735.600891,305.962799,274.423126,762.774841,270.908844,165.938446,747.932312,268.657166,43.902920,722.139404,287.720306,42.996052,786.251892,282.153442,-41.886700,747.790527,435.164459,-219.990036,1030.789063,388.268585,-279.269073,832.807434,373.451355,-288.872467,714.590149,,,,264.976471,-277.541168,748.795837,145.480057,-261.736450,736.235046,156.571136,-209.104111,777.647156,69.447922,-220.723053,791.550598,512.672729,-27.041636,1054.181519,374.890015,-34.850666,1042.078613,347.185486,-83.153931,933.431458
16,0,399.251801,113.762657,1028.770874,323.468292,236.581894,848.558777,383.366364,273.738434,735.549316,305.965820,274.404938,762.780884,270.921692,165.910034,747.933350,268.694977,43.941757,722.151001,287.723297,42.978199,786.253906,282.330627,-41.782124,747.844177,435.176758,-219.993744,1030.789063,388.289978,-279.273926,832.808960,373.457336,-288.872498,714.584961,,,,264.981232,-277.544891,748.782776,145.489883,-261.737396,736.234619,156.572662,-209.104385,777.641357,69.446037,-220.715485,791.542664,512.693481,-27.048100,1054.188354,374.916443,-34.871513,1042.082764,347.204926,-83.170464,933.454529
17,0,399.271179,113.739792,1028.764526,323.397705,236.679001,848.669556,383.433502,273.605743,735.504395,305.977173,274.396271,762.783997,270.934235,165.903183,747.928101,268.706665,43.898746,722.137024,287.739136,42.995396,786.290955,282.223328,-41.851608,747.803894,435.178955,-219.995422,1030.782471,388.324310,-279.285339,832.813904,373.462250,-288.873657,714.590027,,,,264.988281,-277.551727,748.788208,145.494110,-261.734680,736.232605,156.571655,-209.109634,777.635498,69.446198,-220.731796,791.541260,512.742859,-27.111797,1054.239868,374.924042,-34.881176,1042.066284,347.189362,-83.185989,933.431946
18,0,399.278839,113.718018,1028.773438,323.450165,236.643402,848.640076,383.493347,273.494141,735.477966,305.987305,274.378754,762.806885,270.944122,165.899124,747.940857,268.535156,43.795528,722.100464,287.746643,42.977726,786.276733,282.275665,-41.857075,747.838745,435.201477,-220.007401,1030.795532,388.337067,-279.313538,832.818542,373.464569,-288.874207,714.590332,,,,264.994629,-277.563354,748.801453,145.499908,-261.735291,736.230469,156.581299,-209.122833,777.654602,69.454582,-220.722519,791.547424,512.740723,-27.092688,1054.223022,374.967773,-34.968071,1042.090820,347.227234,-83.186310,933.446472
