Trajectories
100
,,ValidationHealthy003:Rdeltoid,,,ValidationHealthy003:RMidArm,,,ValidationHealthy003:RElbRadial,,,ValidationHealthy003:RElbUlna,,,ValidationHealthy003:RMidForeArm,,,ValidationHealthy003:RWrist1,,,ValidationHealthy003:RWrist2,,,ValidationHealthy003:RFingerJoint,,,ValidationHealthy003:LDeltoid,,,ValidationHealthy003:LMidArm,,,ValidationHealthy003:LElbRadial,,,ValidationHealthy003:LElbUlna,,,ValidationHealthy003:LMidForearm,,,ValidationHealthy003:Lwrist1,,,ValidationHealthy003:LWrist2,,,ValidationHealthy003:LFingerJoint,,,ValidationHealthy003:C7,,,ValidationHealthy003:Neck,,,ValidationHealthy003:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,317.146484,240.201523,1039.307251,270.358093,373.775482,900.362366,,,,221.303162,407.735291,805.633057,161.821304,315.102112,784.431519,132.543442,214.571442,734.281921,151.639069,197.275589,807.035889,123.604340,119.613144,772.631226,333.706848,-78.041069,1076.561646,257.589691,-221.700302,934.901672,280.171326,-234.007309,781.005066,239.741974,-277.682739,851.658630,123.261261,-240.157745,818.060059,40.774940,-210.254776,770.580933,57.173977,-137.954178,776.724609,-17.477888,-118.230202,794.806030,433.101379,97.332863,1097.044556,286.914642,75.069481,1049.533691,207.840118,68.316833,942.052856
2,0,317.134888,240.174530,1039.382202,270.366791,373.757935,900.388000,,,,221.342926,407.707764,805.625488,161.846344,315.111359,784.429138,132.552704,214.582764,734.314941,151.642120,197.293213,807.078430,123.591324,119.622330,772.671143,333.707489,-78.041870,1076.567017,257.599731,-221.709381,934.894897,280.201874,-233.999466,781.006226,239.769165,-277.685333,851.648010,123.278152,-240.188232,818.049561,40.790035,-210.248795,770.578796,57.173878,-137.958084,776.738281,-17.466850,-118.236382,794.818726,433.133850,97.300560,1097.065796,286.877380,75.061722,1049.608643,207.860245,68.336975,942.086914
3,0,317.102814,240.156036,1039.447388,270.389374,373.767548,900.392334,,,,221.416580,407.762512,805.669617,161.903091,315.098450,784.429993,132.568542,214.592239,734.346436,151.665955,197.271362,807.095093,123.590202,119.653923,772.704651,333.724731,-78.049965,1076.573730,257.613617,-221.723877,934.906311,280.192963,-233.988098,781.000793,239.774490,-277.694763,851.643677,123.268135,-240.194733,818.035339,40.795052,-210.265869,770.593018,57.177845,-137.964859,776.744324,-17.473745,-118.235931,794.826904,433.164581,97.279396,1097.073242,286.849060,75.097778,1049.659424,207.898422,68.342773,942.098816
4,0,317.091034,240.139496,1039.490112,270.398285,373.751526,900.397949,,,,221.443832,407.720917,805.619690,161.935150,315.103058,784.418396,132.607605,214.603516,734.342896,151.672501,197.282532,807.106689,123.572655,119.681053,772.715515,333.737579,-78.043289,1076.569580,257.608521,-221.723633,934.904175,280.169067,-233.987534,781.001465,239.756577,-277.692749,851.643921,123.257751,-240.187836,818.024292,40.791462,-210.244156,770.575562,57.159061,-137.952042,776.740173,-17.471752,-118.221771,794.812073,433.165466,97.254776,1097.075195,286.799438,75.143913,1049.722168,207.896530,68.372902,942.115662
5,0,317.100098,240.159988,1039.470581,270.417786,373.714203,900.383362,,,,221.494659,407.750244,805.637695,161.971283,315.110565,784.398254,132.626450,214.617706,734.330872,151.691757,197.303513,807.098145,123.576218,119.692139,772.723694,333.764679,-78.020111,1076.559448,257.581329,-221.720825,934.910645,280.143921,-234.010788,781.023438,239.720520,-277.682678,851.646729,123.230476,-240.185730,818.030212,40.768227,-210.248032,770.563110,57.156654,-137.965454,776.743530,-17.467924,-118.224243,794.797180,433.171478,97.266235,1097.062988,286.737396,75.112297,1049.796509,207.943115,68.375137,942.122620
6,0,317.118469,240.177750,1039.431396,270.433289,373.710602,900.382874,,,,221.581223,407.723724,805.602661,161.999359,315.137970,784.380188,132.658218,214.616791,734.342102,151.696152,197.345093,807.101440,123.596588,119.692459,772.736145,333.790497,-78.006889,1076.558228,257.577911,-221.731171,934.943176,280.108704,-234.045288,781.047546,239.691406,-277.687622,851.683594,123.231758,-240.173767,818.038391,40.743225,-210.235458,770.567627,57.146904,-137.955154,776.739624,-17.474255,-118.199562,794.787354,433.195129,97.252228,1097.071167,286.628357,75.159058,1049.902222,207.960129,68.414795,942.129883
7,0,317.117523,240.155853,1039.470215,270.453583,373.690277,900.379883,,,,221.613647,407.711670,805.589417,162.067261,315.125214,784.383606,132.674149,214.614639,734.340210,151.711670,197.363678,807.111389,123.600037,119.710091,772.748413,333.806488,-77.983200,1076.554321,257.557861,-221.720718,934.972412,280.068909,-234.093918,781.076416,239.645157,-277.676270,851.719055,123.202019,-240.165878,818.062378,40.711952,-210.237640,770.581360,57.117226,-137.982437,776.757629,-17.475088,-118.193596,794.784424,433.180511,97.266357,1097.049683,286.527832,75.099533,1050.009888,207.982086,68.407722,942.139648
8,0,317.117371,240.194489,1039.477783,270.474915,373.674164,900.360718,,,,221.668167,407.720428,805.590881,162.090027,315.133209,784.374817,132.706451,214.597229,734.353394,151.735764,197.389648,807.123596,123.618904,119.720848,772.745850,334.050781,-77.385391,1076.245605,257.521576,-221.740173,935.024109,280.035675,-234.136703,781.108643,239.606079,-277.696198,851.774841,123.187546,-240.153870,818.088440,40.693729,-210.237869,770.598145,57.099579,-137.985718,776.756653,-17.474169,-118.183533,794.779663,433.218628,97.249596,1097.087769,286.424225,75.128632,1050.105957,208.009857,68.433350,942.128784
9,0,317.127197,240.171402,1039.453735,270.507996,373.664520,900.351624,,,,221.669739,407.712860,805.566833,162.110764,315.160248,784.380859,132.747421,214.592682,734.346191,151.767532,197.408905,807.136475,123.626656,119.729889,772.753967,333.843994,-77.974380,1076.552734,257.513611,-221.752747,935.060608,280.007996,-234.202682,781.150452,239.565186,-277.695282,851.805542,123.173180,-240.130661,818.105469,40.682930,-210.227829,770.603210,57.102722,-137.991852,776.764526,-17.472683,-118.178215,794.775146,433.146362,97.276985,1097.029297,286.356659,75.142288,1050.181274,208.012863,68.418976,942.130615
