Trajectories
100
,,ValidationHealthy011:Rdeltoid,,,ValidationHealthy011:RMidArm,,,ValidationHealthy011:RElbRadial,,,ValidationHealthy011:RElbUlna,,,ValidationHealthy011:RMidForeArm,,,ValidationHealthy011:RWrist1,,,ValidationHealthy011:RWrist2,,,ValidationHealthy011:RFingerJoint,,,ValidationHealthy011:LDeltoid,,,ValidationHealthy011:LMidArm,,,ValidationHealthy011:LElbRadial,,,ValidationHealthy011:LElbUlna,,,ValidationHealthy011:LMidForearm,,,ValidationHealthy011:Lwrist1,,,ValidationHealthy011:LWrist2,,,ValidationHealthy011:LFingerJoint,,,ValidationHealthy011:C7,,,ValidationHealthy011:Neck,,,ValidationHealthy011:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,634.839966,195.619492,1078.670898,575.150208,331.440430,854.122437,,,,560.789978,357.693817,769.496826,444.228027,232.178421,791.853455,371.492310,166.504761,745.946289,406.064484,134.309845,805.610779,352.815491,64.939049,791.568726,580.493835,-156.360474,1081.578735,431.952454,-245.775726,939.010986,377.231384,-200.379730,800.880920,349.886353,-257.531769,863.434570,215.838058,-225.882492,840.137695,101.262886,-240.304382,766.964417,106.204193,-169.000427,777.645447,21.209614,-167.807571,793.871399,690.864746,19.023796,1112.393311,542.142090,22.206760,1087.343018,486.288605,25.486879,969.607788
2,0,634.885010,195.588684,1078.663452,575.203796,331.411316,854.096497,,,,560.883484,357.671906,769.467590,444.292297,232.148361,791.758301,371.544556,166.512238,745.836060,406.098236,133.688629,805.893311,352.843536,64.995522,791.521301,580.519287,-156.382324,1081.547852,431.974426,-245.811005,938.980774,377.243103,-200.379105,800.841736,349.895813,-257.513763,863.344177,215.857010,-225.888290,840.105713,101.276276,-240.289322,766.948730,106.220779,-168.966660,777.625305,21.222570,-167.783813,793.856201,690.903748,18.988010,1112.374634,542.177429,22.171717,1087.327637,486.330750,25.474190,969.572571
3,0,634.939392,195.550858,1078.642456,575.268555,331.371979,854.060120,,,,560.975098,357.676453,769.438843,444.298157,232.221878,791.706116,371.567230,166.548889,745.747559,406.117889,133.750717,805.793579,352.866333,65.040405,791.500854,580.788757,-156.505157,1081.697021,432.002441,-245.874893,938.940308,377.271088,-200.349457,800.807312,349.900055,-257.479675,863.276245,215.883026,-225.888657,840.053955,101.274750,-240.275085,766.898743,106.222618,-168.954437,777.581665,21.238512,-167.788925,793.846069,690.932739,18.951235,1112.341553,542.214783,22.116501,1087.326294,486.364838,25.449423,969.543884
4,0,634.993286,195.523331,1078.633179,575.338074,331.337372,854.039612,,,,561.044739,357.637024,769.423706,444.352173,232.205597,791.649841,371.606812,166.564499,745.685669,406.155609,134.488708,805.394836,352.900970,65.067871,791.481689,580.841736,-156.448792,1081.546631,432.026978,-245.918076,938.889221,377.293823,-200.327164,800.784180,349.924774,-257.473450,863.208435,215.880936,-225.888885,840.026550,101.289909,-240.304092,766.875732,106.222527,-168.965866,777.574280,21.238367,-167.821960,793.845032,690.955200,18.907333,1112.322266,542.248596,22.072948,1087.329224,486.410706,25.415951,969.520508
5,0,635.033386,195.493500,1078.607910,575.408875,331.315155,854.022644,,,,561.123840,357.546112,769.390381,444.431610,232.148712,791.606140,371.650208,166.561768,745.644348,406.186707,134.494232,805.336426,352.925995,65.085571,791.476746,580.837708,-156.473526,1081.484131,432.033478,-245.916595,938.829712,377.282440,-200.288361,800.764648,349.926971,-257.470642,863.136597,215.855621,-225.869049,840.003845,101.263596,-240.285507,766.839111,106.217484,-168.996674,777.578003,21.222715,-167.826660,793.845398,690.982971,18.863674,1112.302734,542.278748,22.009001,1087.312988,486.443359,25.408043,969.495605
6,0,635.079834,195.473267,1078.595947,575.497986,331.297119,854.010803,,,,561.245911,357.524384,769.375244,444.460144,232.200958,791.600464,371.684326,166.589539,745.644165,406.237091,134.531631,805.307556,352.946747,65.128151,791.480225,580.853943,-156.512894,1081.448853,432.049164,-245.893402,938.776611,377.278839,-200.287231,800.761780,349.955017,-257.488495,863.115051,215.840881,-225.851425,840.021057,101.256599,-240.266846,766.852356,106.222076,-168.988831,777.588196,21.215963,-167.804428,793.858887,691.008362,18.845625,1112.275024,542.299133,21.965788,1087.318115,486.477661,25.396946,969.482117
7,0,635.114624,195.446716,1078.597168,575.591919,331.303558,854.032715,,,,561.346375,357.481354,769.375671,444.506561,232.246216,791.598389,371.724762,166.618774,745.634277,406.311707,134.534042,805.272583,352.993744,65.156540,791.463623,580.869995,-156.549423,1081.417847,432.059601,-245.871292,938.722717,377.270355,-200.268356,800.747742,349.967377,-257.502411,863.123230,215.840469,-225.841400,840.029724,101.239250,-240.241119,766.841370,106.234337,-168.960129,777.591064,21.223511,-167.782120,793.868530,691.050842,18.808270,1112.253540,542.314697,21.915047,1087.315796,486.538208,25.384222,969.445007
8,0,635.141968,195.433701,1078.582275,575.655334,331.295197,854.043945,,,,561.411621,357.453949,769.369812,444.534943,232.293335,791.612915,371.756195,166.642044,745.622742,406.383057,134.518906,805.263062,353.013794,65.176888,791.451599,580.929382,-156.558319,1081.370117,432.077667,-245.870056,938.679321,377.281342,-200.268051,800.716309,350.008606,-257.521942,863.120544,215.852081,-225.830307,840.004639,101.237366,-240.218643,766.845642,106.248970,-168.950546,777.591675,21.207363,-167.745544,793.859314,691.078308,18.784094,1112.226196,542.339172,21.884821,1087.312256,486.589844,25.380558,969.396545
9,0,635.161194,195.398224,1078.590088,575.728760,331.297119,854.068054,,,,561.481628,357.411194,769.382690,444.583771,232.334900,791.633240,371.823212,166.657379,745.663452,406.444397,134.481522,805.247192,353.034973,65.194420,791.443665,580.955383,-156.587631,1081.327759,432.102478,-245.891037,938.660645,377.296600,-200.272507,800.677429,350.035156,-257.485809,863.083984,215.880737,-225.851715,839.994385,101.239670,-240.207489,766.822327,106.266541,-168.985687,777.611694,21.215237,-167.745026,793.863220,691.098755,18.754677,1112.187500,542.344299,21.818678,1087.308228,486.625610,25.384592,969.363037
10,0,635.179626,195.376419,1078.583740,575.778687,331.311890,854.081970,,,,561.532837,357.386047,769.380615,444.616333,232.387909,791.673950,371.835541,166.640732,745.688232,406.528473,133.925476,805.510803,353.062988,65.194916,791.440247,580.988159,-156.612793,1081.298706,432.114380,-245.908646,938.627869,377.305542,-200.264511,800.650818,350.082642,-257.468506,863.028259,215.895477,-225.871445,839.981995,101.227600,-240.197052,766.784546,106.278572,-168.996521,777.595764,21.226143,-167.774048,793.869080,691.113953,18.725111,1112.180420,542.354614,21.793146,1087.309326,486.650269,25.369652,969.342773
11,0,635.177673,195.361267,1078.585083,575.797241,331.292267,854.093811,,,,561.566284,357.382751,769.404480,444.635132,232.505402,791.751892,371.855194,166.656525,745.756287,406.582428,134.440063,805.258911,353.113098,65.189201,791.449097,581.017761,-156.637268,1081.246094,432.122803,-245.917816,938.612610,377.342865,-200.241608,800.649048,350.090759,-257.463043,862.988281,215.892715,-225.865402,839.968018,101.249718,-240.219986,766.756226,106.279160,-169.010818,777.586670,21.213028,-167.795197,793.879822,691.119263,18.737837,1112.135742,542.349182,21.790346,1087.314331,486.668365,25.366028,969.333618
12,0,635.195618,195.338638,1078.581543,575.817139,331.279083,854.114746,,,,561.603516,357.374359,769.412903,444.653229,232.606201,791.839539,371.867188,166.683548,745.832947,406.683167,133.948746,805.553772,353.161041,65.188316,791.472839,581.055847,-156.660645,1081.233887,432.111755,-245.908752,938.587708,377.337769,-200.143799,800.639099,350.115479,-257.449036,862.944458,215.882034,-225.869873,839.954956,101.246971,-240.228607,766.737244,106.256676,-169.010406,777.592346,21.204815,-167.810150,793.891724,691.138733,18.708721,1112.134033,542.328430,21.804422,1087.324951,486.672821,25.353390,969.315674
13,0,635.196167,195.324463,1078.567627,575.827148,331.273102,854.105408,,,,561.631409,357.381256,769.402771,444.579468,232.864746,791.926697,371.869537,166.727188,745.938721,406.759888,133.946564,805.557068,353.215637,65.197159,791.502930,581.082581,-156.691162,1081.223755,432.113831,-245.865219,938.545837,377.340179,-200.076035,800.637939,350.138458,-257.443359,862.919861,215.873596,-225.856125,839.936401,101.227150,-240.178909,766.712341,106.264160,-169.007904,777.587585,21.213427,-167.803772,793.903137,691.158997,18.679916,1112.142822,542.337402,21.823847,1087.310913,486.694977,25.335325,969.277405
14,0,635.200378,195.304565,1078.542969,575.820923,331.264313,854.114868,,,,561.628723,357.378113,769.410767,444.653870,232.780609,791.989197,371.864960,166.769806,746.068237,406.824158,133.963776,805.593506,353.270752,65.196037,791.548584,581.082947,-156.702927,1081.205322,432.118408,-245.829102,938.497070,377.341888,-200.027557,800.626343,350.127502,-257.440887,862.886108,215.860001,-225.825943,839.911255,101.233650,-240.157455,766.697388,106.272629,-168.989365,777.566284,21.221701,-167.793335,793.906311,691.160278,18.690651,1112.095703,542.329773,21.820286,1087.313843,486.720062,25.305809,969.244080
15,0,635.201355,195.305191,1078.534668,575.796753,331.268372,854.116089,,,,561.606079,357.389008,769.420837,444.710571,232.707504,792.046875,371.853760,166.799133,746.163818,406.879120,134.378296,805.386230,353.306458,65.174995,791.579224,581.116760,-156.713638,1081.202148,432.146057,-245.811264,938.488220,377.328369,-199.999023,800.604553,350.133453,-257.431702,862.910706,215.861633,-225.805023,839.904541,101.222450,-240.144669,766.698242,106.260666,-168.957504,777.560547,21.212828,-167.766693,793.914734,691.192566,18.672665,1112.097168,542.332092,21.847200,1087.339600,486.750885,25.295546,969.217896
16,0,635.220093,195.280426,1078.539795,575.789063,331.285950,854.139832,,,,561.594727,357.378784,769.450256,444.726257,232.703308,792.108093,371.848846,166.804337,746.260254,406.948425,134.343033,805.403992,353.333588,65.160240,791.613586,581.117554,-156.709229,1081.179077,432.158173,-245.806854,938.449768,377.335480,-200.021118,800.600281,350.152863,-257.449585,862.917358,215.877808,-225.808762,839.903809,101.239113,-240.146057,766.708862,106.266373,-168.963409,777.579468,21.225971,-167.765656,793.917542,691.181335,18.667856,1112.065552,542.341736,21.824129,1087.369873,486.786652,25.291134,969.179016
