Trajectories
100
,,ValidationHealthy011:Rdeltoid,,,ValidationHealthy011:RMidArm,,,ValidationHealthy011:RElbRadial,,,ValidationHealthy011:RElbUlna,,,ValidationHealthy011:RMidForeArm,,,ValidationHealthy011:RWrist1,,,ValidationHealthy011:RWrist2,,,ValidationHealthy011:RFingerJoint,,,ValidationHealthy011:LDeltoid,,,ValidationHealthy011:LMidArm,,,ValidationHealthy011:LElbRadial,,,ValidationHealthy011:LElbUlna,,,ValidationHealthy011:LMidForearm,,,ValidationHealthy011:Lwrist1,,,ValidationHealthy011:LWrist2,,,ValidationHealthy011:LFingerJoint,,,ValidationHealthy011:C7,,,ValidationHealthy011:Neck,,,ValidationHealthy011:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,640.455505,195.780121,1082.379272,577.126526,339.751312,864.851074,,,,563.166687,368.872803,781.332886,450.654907,241.439362,803.864197,382.928284,171.162689,756.997803,417.343933,139.249222,817.549927,364.040405,70.486107,803.099731,585.655090,-158.213806,1078.142212,435.086365,-245.844376,935.691772,377.872528,-200.271042,798.670044,351.709839,-257.648804,861.625549,216.824936,-225.741547,841.121948,101.054092,-239.774033,769.416870,106.280708,-168.377365,779.878296,19.148832,-165.921921,791.255920,694.986084,17.769035,1111.063110,544.443787,21.841299,1084.913818,490.973541,26.986019,970.723938
2,0,640.356140,195.780853,1082.354492,576.562012,340.112823,865.102417,,,,562.353638,369.298676,781.653870,450.069916,241.626495,804.037903,382.474243,171.270691,757.117188,417.013000,139.315704,817.618591,363.842957,70.466530,803.101685,585.630066,-158.183548,1078.220459,435.080963,-245.851410,935.720337,377.888275,-200.399231,798.710449,351.629059,-258.227448,861.775391,216.830612,-225.777313,841.151428,101.044495,-239.755051,769.448547,106.302765,-168.375259,779.915649,19.167244,-165.876114,791.237183,694.952332,17.813795,1111.089111,544.417603,21.819384,1084.830566,490.962463,27.010286,970.650940
3,0,640.256470,195.763748,1082.348267,575.905640,340.431152,865.460999,,,,561.398376,369.732544,782.085876,449.400604,241.781799,804.284424,381.973022,171.377365,757.299622,416.605072,139.368942,817.733643,363.610077,70.409767,803.129211,585.562256,-158.139099,1078.297119,435.085419,-245.866287,935.744995,377.910126,-200.541962,798.745483,351.634888,-258.325104,861.847412,216.859879,-225.832626,841.182190,101.064262,-239.745102,769.516418,106.360352,-168.352890,779.958984,19.197111,-165.820099,791.221497,694.939209,17.859699,1111.110229,544.404541,21.815849,1084.752319,491.458923,26.910725,970.450562
4,0,640.146118,195.752869,1082.376953,575.109558,340.741730,865.852661,,,,560.318787,370.237305,782.615723,448.677155,241.937119,804.614502,381.431213,171.478149,757.526489,416.170959,139.406937,817.895996,363.365814,70.343536,803.154602,585.495239,-158.100311,1078.413086,435.123260,-245.896179,935.782288,377.931946,-200.691391,798.772766,351.645966,-258.453278,861.931396,216.893341,-225.867981,841.219971,101.102425,-239.713211,769.611084,106.442146,-168.288437,779.990601,19.229454,-165.722397,791.201294,694.919800,17.917536,1111.117065,544.393311,21.827291,1084.662476,491.461029,26.926117,970.414978
5,0,639.990173,195.775650,1082.414795,574.151733,341.095337,866.337341,,,,559.125183,370.779083,783.274841,447.861389,242.118851,805.024475,380.819489,171.583572,757.785278,415.689362,139.445343,818.090393,363.104950,70.253906,803.190552,585.404114,-158.024948,1078.528687,435.159271,-245.927994,935.788025,377.957123,-200.833496,798.789917,351.734863,-258.093597,861.926453,216.934921,-225.875977,841.262756,101.121689,-239.649063,769.693542,106.527679,-168.235168,780.037903,19.245029,-165.590073,791.153687,695.419556,17.284126,1111.192749,544.376404,21.826845,1084.547729,491.479156,26.938522,970.354492
6,0,639.769470,195.802933,1082.462524,573.032654,341.526306,866.941589,,,,557.816284,371.394135,784.061707,446.986877,242.271515,805.439148,380.184235,171.653214,758.058411,415.210236,139.463120,818.305725,362.863983,70.175934,803.254211,585.328247,-157.941238,1078.637085,435.215881,-245.960922,935.769714,377.987427,-200.980164,798.801147,351.767883,-258.227142,861.987854,216.977676,-225.875443,841.345398,101.132507,-239.548660,769.792664,106.616005,-168.140137,780.089111,19.264647,-165.437622,791.111633,694.779541,18.091381,1111.169189,544.355164,21.809374,1084.377319,491.506195,26.934340,970.273621
7,0,639.479980,195.825760,1082.506714,571.830994,341.956879,867.633972,592.697327,332.043427,714.891785,556.330261,372.056274,784.929749,446.017761,242.459503,805.920166,379.544495,171.702652,758.389954,414.692810,139.495071,818.561890,362.597015,70.054001,803.348145,585.252380,-157.849167,1078.743652,435.286926,-246.009109,935.725464,378.033447,-201.123459,798.819824,351.800171,-258.361420,862.024414,217.033020,-225.838623,841.427368,101.153656,-239.455627,769.916321,106.721909,-168.043411,780.134338,19.297392,-165.281601,791.067322,694.646240,18.203156,1111.217163,544.305359,21.794636,1084.183716,491.534058,26.943537,970.141541
8,0,639.142212,195.808899,1082.552612,570.500183,342.403473,868.340698,591.122986,333.261230,715.596191,554.668030,372.754181,785.895203,444.946198,242.610825,806.431152,378.889496,171.701447,758.746826,414.194092,139.448441,818.861145,362.430847,69.912003,803.421814,585.155945,-157.734482,1078.804077,435.347046,-246.052063,935.661560,378.087433,-201.302551,798.837036,351.844421,-258.534607,862.058960,217.088760,-225.804092,841.503967,101.159081,-239.352936,770.024414,106.820946,-167.981339,780.184265,19.315016,-165.129028,791.013184,694.460266,18.290009,1111.295532,544.197449,21.796331,1083.980103,491.501617,26.946161,969.989136
9,0,638.751282,195.751099,1082.615601,569.134460,342.891479,869.180725,589.524719,334.643494,716.419739,552.889648,373.511017,786.901672,443.857635,242.847076,806.999390,378.166382,171.650238,759.132690,413.695435,139.406036,819.176453,362.234558,69.746864,803.560181,585.086182,-157.682053,1078.853638,435.418488,-246.121323,935.591125,378.146942,-201.470352,798.826416,351.885132,-258.677094,862.091675,217.135208,-225.820602,841.547485,101.191216,-239.294983,770.132690,106.917984,-167.918228,780.252991,19.354179,-165.000931,790.993164,694.260803,18.351242,1111.370605,544.082703,21.751165,1083.799927,491.470093,26.919083,969.822998
10,0,638.259521,195.654327,1082.694336,567.605774,343.393860,870.043091,587.830872,336.047211,717.303406,551.079224,374.233032,787.983398,442.691193,243.020706,807.586426,377.496521,171.545807,759.634644,413.189941,139.395584,819.511230,362.028625,69.580208,803.714905,585.009277,-157.660767,1078.879028,435.506958,-246.190323,935.503662,378.200928,-201.642319,798.755066,351.971680,-258.862732,862.066345,217.207550,-225.889526,841.550476,101.211876,-239.262711,770.186096,107.015450,-167.909134,780.315613,19.393593,-164.932358,790.969055,694.002991,18.458012,1111.441895,543.903931,21.656490,1083.621094,491.370544,26.850094,969.665771
11,0,637.660156,195.541870,1082.805786,566.116699,343.917450,871.043945,586.062805,337.422729,718.228394,549.125427,375.052094,789.122131,441.518158,243.328796,808.238647,376.968872,171.090134,760.064819,412.664001,139.420135,819.853455,361.753601,69.455307,803.869141,584.900513,-157.654831,1078.867798,435.593933,-246.282501,935.362549,378.303772,-201.839828,798.645691,352.053558,-259.101105,861.995544,217.284241,-226.001678,841.507202,101.254219,-239.218704,770.207581,107.096367,-167.877579,780.359985,19.419655,-164.856995,790.947998,693.727844,18.511950,1111.510132,543.727539,21.544441,1083.480347,491.247803,26.767439,969.548096
12,0,637.043518,195.443787,1082.976929,564.443481,344.370422,871.943481,584.218994,338.781006,719.191589,547.205933,375.795135,790.318054,440.335510,243.562469,808.906738,376.307343,170.818604,760.440735,412.011871,139.484436,820.169189,361.458252,69.361824,804.006042,584.798584,-157.677048,1078.850342,435.720673,-246.411804,935.138367,378.384918,-202.030151,798.440308,352.198700,-259.344055,861.796692,217.371841,-226.154480,841.410400,101.322815,-239.208771,770.257874,107.201248,-167.835342,780.406860,19.458284,-164.762054,790.921326,693.439697,18.553453,1111.632935,543.479614,21.384026,1083.330933,491.078735,26.655146,969.429199
13,0,636.344727,195.291763,1083.168701,562.761353,344.800323,872.922180,582.345764,340.075195,720.146301,545.268005,376.505890,791.508972,439.126007,243.755295,809.525696,375.544189,170.878387,760.817322,411.378662,139.494339,820.425659,361.087006,69.321152,804.108582,584.670959,-157.715088,1078.774902,435.892181,-246.567459,934.816650,378.514313,-202.199860,798.208740,352.331116,-259.619019,861.509521,217.484634,-226.330002,841.251709,101.364136,-239.141174,770.233704,107.334641,-167.781097,780.427795,19.519089,-164.649689,790.859802,693.114136,18.554438,1111.786865,543.202393,21.132999,1083.166748,490.883728,26.531088,969.322083
14,0,635.543945,195.111221,1083.359253,561.053345,345.213562,874.005310,580.439453,341.288879,721.137146,543.300720,377.242249,792.773682,437.884674,243.921814,810.191895,374.695343,170.912216,761.124390,410.663788,139.467743,820.680481,360.679626,69.261391,804.152954,584.501587,-157.791870,1078.683838,436.031860,-246.754745,934.419922,378.658508,-202.432205,797.954041,352.441589,-260.376831,861.196594,217.845947,-226.618927,840.718994,101.447304,-239.058746,770.210510,107.481598,-167.725571,780.450012,19.584097,-164.512543,790.794678,692.686157,18.562088,1111.944702,542.835632,20.905495,1083.001709,490.599365,26.341906,969.210510
15,0,634.754211,194.913452,1083.641479,559.279419,345.517120,875.051514,578.701172,342.678650,722.238586,541.406311,377.949524,794.037109,436.600922,244.115295,810.861511,373.881744,170.876678,761.331482,409.852417,139.487137,820.932739,360.136383,69.205803,804.129272,584.299927,-157.923538,1078.622070,436.238068,-247.010193,933.978882,378.763092,-202.696136,797.595703,352.683868,-260.327972,860.712891,217.805832,-226.794174,840.860535,101.491592,-238.996124,770.247498,107.654411,-167.665131,780.476074,19.665373,-164.357605,790.758667,692.158813,18.534588,1112.123047,542.439819,20.623268,1082.856812,490.364532,26.138622,969.153198
16,0,633.770142,194.725723,1083.858154,557.522400,345.852356,876.100159,576.827393,343.922455,723.320862,539.862610,377.982880,795.262878,435.311859,244.301895,811.474121,373.026154,170.915939,761.546265,409.028595,139.582443,821.105530,359.512115,69.231583,804.140137,584.098999,-158.083115,1078.511597,436.472717,-247.342468,933.519226,378.838531,-202.974380,797.195679,352.885864,-260.687103,860.256104,218.007843,-226.979309,840.716614,101.599762,-238.933105,770.313354,107.845879,-167.621765,780.484985,19.765066,-164.185074,790.727295,691.652771,18.493090,1112.405518,542.010315,20.443319,1082.749268,490.028198,25.927565,969.072815
