Trajectories
100
,,ValidationHealthy011:Rdeltoid,,,ValidationHealthy011:RMidArm,,,ValidationHealthy011:RElbRadial,,,ValidationHealthy011:RElbUlna,,,ValidationHealthy011:RMidForeArm,,,ValidationHealthy011:RWrist1,,,ValidationHealthy011:RWrist2,,,ValidationHealthy011:RFingerJoint,,,ValidationHealthy011:LDeltoid,,,ValidationHealthy011:LMidArm,,,ValidationHealthy011:LElbRadial,,,ValidationHealthy011:LElbUlna,,,ValidationHealthy011:LMidForearm,,,ValidationHealthy011:Lwrist1,,,ValidationHealthy011:LWrist2,,,ValidationHealthy011:LFingerJoint,,,ValidationHealthy011:C7,,,ValidationHealthy011:Neck,,,ValidationHealthy011:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,625.082581,201.442307,1081.103149,556.210083,344.647583,862.964478,581.238647,334.955566,710.666809,542.318970,374.448212,779.680420,432.646393,244.181595,798.844849,368.802643,170.785904,750.183411,402.556580,140.783188,811.822510,356.356964,68.676056,794.626770,577.613281,-155.400650,1084.757568,434.186371,-250.387161,932.352905,378.829224,-207.191681,793.561035,354.142548,-267.804108,854.891235,218.917892,-233.864594,836.968567,100.434296,-240.963470,769.400269,108.313850,-170.242401,781.571350,19.029013,-164.311508,788.910339,683.498413,25.838354,1113.288574,530.803711,32.741467,1088.157104,482.723480,29.626036,972.301880
2,0,625.090393,201.450180,1081.105591,556.227356,344.663055,862.980530,581.211365,334.983154,710.684814,542.296631,374.461273,779.701782,432.657410,244.206604,798.884827,368.802094,170.787781,750.200623,402.544006,140.781097,811.838562,356.359344,68.675331,794.633179,577.628906,-155.391403,1084.776367,434.178802,-250.363495,932.398010,378.846741,-207.193161,793.618103,354.128113,-267.794708,854.919556,218.906876,-233.852219,836.991577,100.609261,-241.098755,769.623962,108.298088,-170.229279,781.574890,19.038006,-164.300156,788.904236,683.532776,25.826429,1113.303467,530.843201,32.727268,1088.178467,482.729401,29.624931,972.322937
3,0,625.107117,201.445038,1081.118286,556.214111,344.691071,862.998718,581.206177,335.031555,710.694458,542.263916,374.481842,779.704651,432.641937,244.193771,798.886536,368.793091,170.801071,750.200745,402.537415,140.786835,811.862427,356.345764,68.681282,794.641418,577.644165,-155.372284,1084.802490,434.173798,-250.313782,932.437866,378.855927,-207.166290,793.645874,354.068817,-268.285187,855.055542,218.894394,-233.833389,837.014404,100.439354,-240.948990,769.458862,108.307037,-170.223480,781.599731,19.033665,-164.272247,788.917114,683.551147,25.830700,1113.308350,530.857544,32.785095,1088.198608,482.722504,29.635605,972.339050
4,0,625.110413,201.463928,1081.106445,556.211182,344.713989,863.013489,581.225403,335.096497,710.730957,542.253235,374.500092,779.721191,432.626617,244.228729,798.883911,368.807831,170.799530,750.195984,402.530670,140.790192,811.850037,356.336853,68.672356,794.638855,577.655640,-155.362030,1084.831177,434.161774,-250.264618,932.482361,378.871704,-207.145782,793.680298,354.076569,-268.269684,855.088562,218.907547,-233.819778,837.037537,100.621643,-241.036972,769.686707,108.318970,-170.193665,781.618774,19.043043,-164.243301,788.905884,683.552917,25.849405,1113.307495,530.904419,32.802502,1088.210693,482.737732,29.640476,972.353455
5,0,625.095642,201.474777,1081.093506,556.215637,344.740082,863.036926,581.143066,335.008545,710.670959,542.247131,374.483063,779.715088,432.603516,244.237656,798.848999,368.803772,170.796432,750.155334,402.505096,140.816040,811.821228,356.326965,68.693611,794.621277,577.667236,-155.353867,1084.862793,434.144226,-250.220947,932.498901,378.888092,-207.111633,793.715271,354.091217,-268.258911,855.096008,218.913376,-233.808670,837.054871,100.475250,-240.908066,769.525146,108.342896,-170.170197,781.624878,19.035789,-164.202988,788.894287,683.555481,25.881277,1113.311523,530.944702,32.869816,1088.203979,482.294922,29.739319,972.458191
6,0,625.092834,201.495239,1081.076538,556.199097,344.730652,863.033203,581.124634,334.984467,710.675720,542.261047,374.435577,779.692932,432.572815,244.243500,798.823730,368.804474,170.783203,750.100220,402.475128,140.827866,811.814880,356.308746,68.703819,794.589111,577.669250,-155.325974,1084.879395,434.118134,-250.182663,932.522034,378.879181,-207.078094,793.740723,354.109192,-268.226166,855.108459,218.917648,-233.766525,837.054932,100.478920,-240.882355,769.509460,108.351952,-170.162537,781.617676,19.048464,-164.173294,788.888000,683.992065,25.628717,1113.790894,531.000854,32.927025,1088.199097,482.336731,29.751770,972.433289
7,0,625.080872,201.508743,1081.077393,556.191772,344.710205,863.032715,581.066223,334.888763,710.643494,542.245178,374.416626,779.681763,432.556519,244.256699,798.785400,368.813019,170.758026,750.032166,402.470795,140.825562,811.796326,356.301453,68.723511,794.560364,577.659302,-155.298096,1084.904175,434.097809,-250.169601,932.547852,378.891205,-207.073059,793.773010,354.102081,-268.219330,855.138184,218.909378,-233.731796,837.062195,100.476868,-240.874664,769.509155,108.350410,-170.150024,781.618835,19.036489,-164.154312,788.886963,683.559326,25.934786,1113.351318,531.048157,33.015011,1088.184814,482.354248,29.753847,972.422180
8,0,625.070679,201.524490,1081.074341,556.195251,344.696320,863.035461,581.072998,334.880341,710.641663,542.263672,374.397736,779.663818,432.547211,244.258224,798.752319,368.835693,170.728806,750.002075,402.458405,140.853058,811.781311,356.290894,68.729843,794.555115,577.658447,-155.269043,1084.927856,434.090881,-250.157928,932.583801,378.890839,-207.054550,793.804260,354.123993,-268.224335,855.191406,218.919434,-233.697205,837.076294,100.461082,-240.822357,769.470520,108.365471,-170.159546,781.629700,19.034010,-164.153931,788.895386,683.536682,25.972921,1113.346191,531.081665,33.148491,1088.219971,482.770569,29.707653,972.315063
9,0,625.062622,201.529068,1081.076172,556.197144,344.695038,863.017761,581.063232,334.802612,710.614563,542.272888,374.367126,779.652832,432.565582,244.262299,798.742432,368.847900,170.715820,749.973572,402.457886,140.842804,811.761108,356.290497,68.731804,794.526917,577.651794,-155.239334,1084.913696,434.088654,-250.124756,932.592834,378.904053,-207.039993,793.839050,354.175781,-267.748138,855.097473,218.907104,-233.646103,837.071716,100.480972,-240.876114,769.533752,108.374924,-170.161362,781.629028,19.039644,-164.138229,788.894714,683.536499,25.988483,1113.365356,531.116577,33.253052,1088.246338,482.446960,29.794353,972.399597
