Trajectories
100
,,ValidationHealthy011:Rdeltoid,,,ValidationHealthy011:RMidArm,,,ValidationHealthy011:RElbRadial,,,ValidationHealthy011:RElbUlna,,,ValidationHealthy011:RMidForeArm,,,ValidationHealthy011:RWrist1,,,ValidationHealthy011:RWrist2,,,ValidationHealthy011:RFingerJoint,,,ValidationHealthy011:LDeltoid,,,ValidationHealthy011:LMidArm,,,ValidationHealthy011:LElbRadial,,,ValidationHealthy011:LElbUlna,,,ValidationHealthy011:LMidForearm,,,ValidationHealthy011:Lwrist1,,,ValidationHealthy011:LWrist2,,,ValidationHealthy011:LFingerJoint,,,ValidationHealthy011:C7,,,ValidationHealthy011:Neck,,,ValidationHealthy011:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,616.393127,206.934113,1091.637207,530.434387,352.909943,881.195251,549.956116,351.930237,729.169922,509.524750,384.001648,800.435425,412.002106,242.577621,810.305481,352.411530,168.559860,756.964294,391.477722,137.106064,813.865417,348.849854,64.837219,794.560303,581.722412,-151.568481,1085.961060,435.154846,-243.633621,936.316284,378.731842,-201.569595,797.607361,354.758484,-262.048431,859.525452,218.955154,-230.275238,840.185486,100.509758,-240.924408,771.442383,107.839027,-169.489624,781.169739,19.796312,-163.426422,788.033813,680.658142,33.073357,1112.819458,528.651611,33.743149,1087.017212,476.473236,32.519745,982.101196
2,0,616.408569,206.925873,1091.649292,530.427307,352.955353,881.250671,549.932129,351.966614,729.182922,509.465454,384.000122,800.474304,411.964874,242.578674,810.308105,352.393463,168.570465,756.957275,391.436798,137.108109,813.871643,348.809082,64.863335,794.573853,581.772400,-151.582291,1085.995728,434.960571,-243.510300,936.562683,378.597351,-201.335205,797.777710,354.676788,-261.295074,859.617920,218.834198,-230.172485,840.246826,100.411125,-241.077103,771.376343,107.684700,-169.557571,781.197937,19.729542,-163.655579,788.159729,680.686279,33.065659,1112.818848,528.677002,33.765495,1087.062256,476.450897,32.509499,982.152832
3,0,616.412720,206.911774,1091.659302,530.411865,352.998810,881.312744,549.920593,352.016449,729.236755,509.444885,384.031891,800.514038,411.933868,242.598511,810.313110,352.358978,168.606644,756.955444,391.398285,137.129669,813.861511,348.750824,64.888962,794.569519,581.840942,-151.560028,1086.032104,434.731659,-243.272842,936.834106,378.416290,-201.031494,798.018188,354.533264,-261.017365,859.845337,218.671982,-230.072220,840.341919,100.267517,-241.157135,771.261047,107.491737,-169.635254,781.250244,19.602934,-163.903976,788.270691,680.713379,33.055340,1112.795166,528.667542,33.350601,1087.387085,476.447174,32.493786,982.186096
4,0,616.414124,206.914871,1091.668335,530.396423,353.000671,881.350830,549.855591,352.015015,729.246643,509.417358,384.061066,800.560608,411.890076,242.645309,810.335938,352.298920,168.655807,756.969299,391.308502,137.175125,813.876282,348.664673,64.949478,794.569092,581.906311,-151.518555,1086.067139,434.506470,-242.987595,937.100769,378.249451,-200.703537,798.290894,354.388153,-260.792786,860.178467,218.474609,-229.957108,840.486633,100.149704,-241.252640,771.280457,107.252190,-169.730392,781.363831,19.445017,-164.067093,788.354980,680.785156,33.072029,1112.793945,528.694946,33.335514,1087.419189,476.446594,32.485821,982.235840
5,0,616.397156,206.904190,1091.675903,530.363525,353.008331,881.393433,549.800903,351.997803,729.274231,509.408539,384.049622,800.599670,411.827057,242.687775,810.352295,352.247986,168.700226,756.975037,391.235138,137.210373,813.906433,348.556427,64.991463,794.566650,581.972656,-151.496735,1086.144775,434.301239,-242.682083,937.327271,378.047729,-200.386551,798.598633,354.154022,-260.997009,860.570190,217.995926,-229.824005,841.090027,100.025551,-241.294754,771.360046,107.061836,-170.006973,781.424133,19.273827,-164.140732,788.412537,680.783630,33.105892,1112.731445,528.720520,33.304764,1087.446777,476.434448,32.486500,982.280884
6,0,616.382996,206.909927,1091.673706,530.320618,352.978790,881.407410,549.746887,351.998322,729.315247,509.404968,384.033600,800.631104,411.771851,242.706467,810.369324,352.189453,168.738556,756.993835,391.158600,137.258072,813.929443,348.475281,65.035339,794.564758,582.027832,-151.452240,1086.201294,434.127655,-242.398926,937.518555,377.866150,-200.101212,798.888062,354.000000,-260.714600,860.894897,217.793182,-229.674927,841.276306,99.892174,-241.290100,771.429077,106.879456,-170.026245,781.507080,19.118174,-164.184250,788.453430,680.839417,33.130802,1112.723877,528.765686,33.227467,1087.456055,476.447174,32.490608,982.312683
7,0,616.364868,206.916336,1091.672974,530.295349,352.947815,881.430420,549.700012,352.003967,729.341370,509.399292,384.027588,800.650391,411.730865,242.731293,810.414551,352.137421,168.779617,757.046021,391.116272,137.255875,813.968811,348.408752,65.074432,794.587097,582.070007,-151.418808,1086.256348,434.003662,-242.191559,937.729919,377.685242,-199.852875,799.166870,353.859589,-260.026886,861.146667,217.883682,-229.496338,841.044556,99.983673,-241.427124,771.747070,106.723686,-169.749435,781.599915,18.979067,-164.195343,788.477966,680.857910,33.146069,1112.705933,528.809021,33.157688,1087.487061,476.453979,32.470963,982.343628
8,0,616.357178,206.937286,1091.671143,530.231506,352.947662,881.462585,549.637939,352.030457,729.386963,509.371643,383.998230,800.700500,411.689514,242.766357,810.470581,352.075165,168.828461,757.136475,391.074158,137.298157,814.018433,348.360199,65.096695,794.623047,582.098633,-151.364883,1086.336670,433.914124,-242.046738,937.887939,377.535187,-199.658234,799.377991,353.697540,-260.291992,861.449890,217.738388,-229.392059,841.202698,99.943138,-241.443542,771.896606,106.599358,-169.963425,781.588562,18.868860,-164.145309,788.482300,680.905823,33.171776,1112.734497,528.850403,33.132404,1087.527344,476.465393,32.478317,982.377808
9,0,616.371826,206.952621,1091.679565,530.180847,352.935089,881.490723,549.542725,352.032349,729.412476,509.319946,384.044434,800.749512,411.653839,242.774597,810.533264,352.022583,168.858536,757.223755,391.047241,137.316345,814.098633,348.321686,65.145988,794.695435,582.140442,-151.345749,1086.415649,433.886383,-241.990387,938.028748,377.434204,-199.496857,799.595947,353.601959,-260.144043,861.649536,217.624557,-229.197662,841.330078,99.848244,-241.354858,771.930786,106.523674,-169.926132,781.591431,18.789886,-164.095718,788.501038,680.925659,33.208721,1112.741943,528.883667,33.127548,1087.594971,476.464966,32.485371,982.425964
10,0,616.399780,206.978409,1091.688599,530.138184,353.003815,881.587097,549.433533,352.100616,729.478882,509.252594,384.078125,800.814697,411.623108,242.810974,810.621643,351.999542,168.850723,757.288879,391.055756,137.325485,814.162659,348.334229,65.171028,794.765930,582.151611,-151.309464,1086.453491,433.877747,-241.950180,938.106567,377.362305,-199.357986,799.736023,353.534973,-260.007721,861.733154,217.543289,-229.073059,841.415771,99.809059,-241.359451,771.963745,106.465271,-169.878387,781.549438,18.763723,-164.109070,788.500122,680.936646,33.243805,1112.744385,528.939575,33.482960,1087.408813,476.463379,32.509655,982.459961
11,0,616.446533,207.028259,1091.671753,530.098633,353.058777,881.645874,549.285339,352.149628,729.514282,509.120117,384.151459,800.878052,411.583160,242.805542,810.654907,352.007416,168.817902,757.322510,391.074829,137.319443,814.196045,348.373932,65.186096,794.824646,582.180542,-151.260071,1086.479004,433.889374,-241.929047,938.141357,377.308533,-199.212738,799.839722,353.478363,-259.875610,861.790405,217.470428,-228.965347,841.447815,99.755150,-241.358856,771.912903,106.399269,-169.863861,781.506958,18.713615,-164.148224,788.484680,680.960999,33.269188,1112.756470,528.949646,33.182896,1087.665405,476.457245,32.527439,982.496094
12,0,616.512329,207.049301,1091.685059,530.055542,353.128143,881.735718,549.146729,352.221558,729.556519,509.023621,384.150391,800.980347,411.536285,242.807297,810.728394,352.013062,168.807068,757.370300,391.094391,137.309799,814.253479,348.411621,65.186775,794.894226,582.198669,-151.214462,1086.496338,433.903687,-241.900772,938.175842,377.287689,-199.108627,799.918030,353.499756,-259.348175,861.775757,217.426437,-228.868820,841.471741,99.733688,-241.391418,771.902466,106.360573,-169.948898,781.547119,18.661373,-164.200241,788.478699,681.004211,33.301765,1112.751221,528.994324,33.242950,1087.711548,476.441986,32.569599,982.532898
13,0,616.560974,207.093445,1091.677734,530.000488,353.164490,881.792969,548.977600,352.280792,729.610352,508.914764,384.182861,801.082336,411.501007,242.825790,810.814575,352.003845,168.787003,757.412659,391.113556,137.320724,814.310547,348.449768,65.168961,794.951782,582.217712,-151.179947,1086.504639,433.915924,-241.873383,938.190796,377.290039,-199.017670,799.976624,353.481445,-259.296417,861.822632,217.397842,-228.826477,841.502380,99.716019,-241.410233,771.862976,106.330635,-169.995880,781.573853,18.647934,-164.240997,788.495972,680.987122,33.360542,1112.695557,529.025146,33.296726,1087.746704,476.451813,32.609310,982.568359
14,0,616.609924,207.116119,1091.677246,529.964539,353.256897,881.930420,548.896545,352.411133,729.711914,508.845459,384.140106,801.164795,411.454590,242.839371,810.895081,351.994232,168.780457,757.457031,391.129425,137.329956,814.360291,348.476807,65.211212,794.978638,582.250610,-151.154922,1086.510620,433.913361,-241.825256,938.203613,377.307281,-198.952621,800.029724,353.463593,-259.668640,861.924072,217.430130,-228.780136,841.518494,99.744972,-241.440491,771.861938,106.327652,-170.017975,781.589478,18.671785,-164.283951,788.506470,681.008057,33.394428,1112.681030,529.054993,33.326427,1087.786133,476.464325,32.643864,982.592529
15,0,616.629272,207.149963,1091.707275,529.923401,353.358948,882.047546,548.731445,352.436096,729.726074,509.154907,383.494904,801.144226,411.432465,242.913757,810.999084,352.001770,168.820206,757.495361,391.141174,137.340576,814.410767,348.516663,65.238190,795.013428,582.290649,-151.147476,1086.503052,433.916901,-241.769302,938.229736,377.334106,-198.940430,800.023315,353.507385,-259.653168,861.923828,217.502014,-228.784302,841.481628,99.770409,-241.443481,771.853149,106.387375,-170.052246,781.602905,18.689198,-164.293793,788.506958,681.035217,33.412647,1112.682007,529.084106,33.299534,1087.789185,476.513367,32.675632,982.615540
