Trajectories
100
,,ValidationHealthy012:Rdeltoid,,,ValidationHealthy012:RMidArm,,,ValidationHealthy012:RElbRadial,,,ValidationHealthy012:RElbUlna,,,ValidationHealthy012:RMidForeArm,,,ValidationHealthy012:RWrist1,,,ValidationHealthy012:RWrist2,,,ValidationHealthy012:RFingerJoint,,,ValidationHealthy012:LDeltoid,,,ValidationHealthy012:LMidArm,,,ValidationHealthy012:LElbRadial,,,ValidationHealthy012:LElbUlna,,,ValidationHealthy012:LMidForearm,,,ValidationHealthy012:Lwrist1,,,ValidationHealthy012:LWrist2,,,ValidationHealthy012:LFingerJoint,,,ValidationHealthy012:C7,,,ValidationHealthy012:Neck,,,ValidationHealthy012:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,403.696381,159.642319,1044.498901,360.900665,262.622223,884.418274,,,,372.223724,336.278961,773.616638,305.473053,235.522903,753.355774,285.320801,117.060959,721.729797,273.371674,129.286621,791.898010,256.371887,34.738899,780.430908,444.932678,-143.488785,1037.375488,335.061829,-226.265015,877.657410,302.838623,-190.862564,734.441040,277.412689,-257.167297,774.846069,149.785568,-227.645721,795.242798,42.703144,-227.092285,758.949829,54.230927,-155.599899,781.354492,-33.021049,-162.826172,784.842773,490.314301,12.255644,1083.837769,365.786987,6.796667,1058.725220,311.077179,0.462299,932.400574
2,0,403.708801,159.641586,1044.511841,360.910126,262.623779,884.432312,,,,372.220184,336.307556,773.640991,305.470520,235.525742,753.407349,285.292511,117.060364,721.802002,273.372559,129.294846,791.924683,256.384857,34.728165,780.439148,444.925079,-143.477921,1037.393433,335.049377,-226.261337,877.682312,302.862152,-190.873001,734.449280,277.417511,-257.171967,774.852600,149.785248,-227.654205,795.261108,42.706646,-227.106277,758.963440,54.251156,-155.625992,781.372986,-33.014481,-162.828384,784.859558,490.299316,12.260673,1083.840210,365.790680,6.801239,1058.740479,311.083954,0.471433,932.397156
3,0,403.690521,159.654831,1044.488281,360.908295,262.624176,884.406677,,,,372.221924,336.306091,773.627136,305.464050,235.539185,753.397766,285.314423,117.078102,721.764404,273.366455,129.311615,791.912842,256.384155,34.753479,780.435303,444.911316,-143.465744,1037.388550,335.032654,-226.244156,877.674683,302.839600,-190.889801,734.432068,277.409485,-257.167999,774.847778,149.787766,-227.660309,795.243835,42.709339,-227.088440,758.952087,54.241478,-155.610718,781.362793,-33.016129,-162.838150,784.844177,490.294891,12.276037,1083.854614,365.776123,6.823260,1058.723267,311.076630,0.480012,932.379150
4,0,403.679901,159.660217,1044.482788,360.909149,262.644409,884.405396,,,,372.218201,336.320679,773.615723,305.452789,235.543793,753.375366,285.329193,117.067947,721.748535,273.368408,129.310318,791.901794,256.380127,34.757526,780.422180,444.905731,-143.456451,1037.397461,335.026733,-226.242401,877.677185,302.839264,-190.868530,734.423889,277.416992,-257.178467,774.864075,149.783813,-227.638275,795.242859,42.706470,-227.074188,758.954468,54.239460,-155.589325,781.346558,-33.017193,-162.827789,784.853943,490.264679,12.298779,1083.837036,365.758392,6.843425,1058.724609,311.064606,0.474282,932.377991
5,0,403.676971,159.662979,1044.471924,360.902161,262.639862,884.404541,,,,372.214447,336.290070,773.601929,305.466614,235.531219,753.359009,285.318970,117.069702,721.730957,273.372284,129.302063,791.893005,256.376648,34.760635,780.415527,444.884888,-143.443436,1037.392334,334.997467,-226.232040,877.654785,302.865997,-190.873032,734.420898,277.410400,-257.161194,774.832642,149.778854,-227.643753,795.243835,42.708305,-227.077545,758.931824,54.254803,-155.626770,781.339111,-33.023949,-162.825912,784.850891,490.263885,12.293071,1083.853271,365.747894,6.849690,1058.708862,311.384369,0.482762,932.469421
6,0,403.657166,159.684097,1044.443726,360.888885,262.652710,884.378113,,,,372.207031,336.276825,773.569946,305.468781,235.523254,753.295593,285.283386,117.070930,721.751282,273.375061,129.298141,791.850708,256.367584,34.794838,780.384766,444.877716,-143.436325,1037.403809,334.993896,-226.222153,877.649414,302.854218,-190.845367,734.403870,277.422211,-257.154907,774.833984,149.788742,-227.627792,795.238953,42.712868,-227.073517,758.936401,54.249245,-155.617233,781.317444,-33.035095,-162.799500,784.851990,490.221771,12.333957,1083.826538,365.730957,6.895380,1058.688721,311.362091,0.505950,932.440979
7,0,403.649628,159.663818,1044.446045,360.896484,262.636292,884.374939,,,,372.227051,336.256897,773.569580,305.457672,235.538101,753.292419,285.314056,117.064148,721.722839,273.383453,129.291428,791.812866,256.367615,34.783180,780.362915,444.876373,-143.444794,1037.423584,334.990936,-226.238846,877.655823,302.859467,-190.853836,734.442017,277.415924,-257.161652,774.849426,149.796753,-227.638260,795.261719,42.716839,-227.063339,758.935059,54.264526,-155.649246,781.337769,-33.027325,-162.796249,784.862488,490.199615,12.339145,1083.834473,365.714203,6.887525,1058.697510,311.352661,0.469980,932.448608
8,0,403.632690,159.675522,1044.432739,360.900848,262.619171,884.343262,,,,372.237518,336.254486,773.555725,305.457153,235.527252,753.268494,285.310394,117.055893,721.734375,273.368469,129.295578,791.793701,256.365967,34.801422,780.322754,444.858185,-143.434433,1037.426147,334.999847,-226.246506,877.651550,302.850220,-190.828995,734.439941,277.418091,-257.157745,774.838196,149.801239,-227.643265,795.253906,42.714375,-227.066483,758.932251,54.283482,-155.660751,781.323608,-33.029015,-162.800644,784.854431,490.182892,12.361703,1083.830566,365.710968,6.874182,1058.680908,311.333282,0.479414,932.395691
9,0,403.609039,159.685364,1044.428467,360.883118,262.598480,884.319092,,,,372.234283,336.238464,773.536682,305.484955,235.515945,753.265991,285.296722,117.086884,721.663940,273.370117,129.293884,791.769775,256.355743,34.798206,780.309326,444.845886,-143.417328,1037.428101,334.985535,-226.234375,877.636230,302.850525,-190.821121,734.432495,277.424591,-257.160278,774.844910,149.792328,-227.637451,795.264282,42.711662,-227.055511,758.929321,54.283043,-155.671524,781.309082,-33.028053,-162.783554,784.854919,490.150513,12.386061,1083.820923,365.690033,6.891782,1058.666260,311.339050,0.477841,932.388855
10,0,403.607452,159.676620,1044.413208,360.867371,262.580963,884.300110,,,,372.242584,336.216614,773.532959,305.448730,235.525940,753.264099,285.310974,117.072876,721.690063,273.372345,129.293457,791.761292,256.354706,34.810379,780.292419,444.837738,-143.416962,1037.427002,334.978912,-226.235977,877.632751,302.853821,-190.839355,734.430298,277.418976,-257.162292,774.842651,149.792786,-227.639008,795.258789,42.716644,-227.055573,758.924561,54.288818,-155.683746,781.317444,-33.031857,-162.774612,784.862549,490.122040,12.415083,1083.799561,365.681488,6.888225,1058.668213,311.285614,0.469954,932.388184
