Trajectories
100
,,ValidationHealthy012:Rdeltoid,,,ValidationHealthy012:RMidArm,,,ValidationHealthy012:RElbRadial,,,ValidationHealthy012:RElbUlna,,,ValidationHealthy012:RMidForeArm,,,ValidationHealthy012:RWrist1,,,ValidationHealthy012:RWrist2,,,ValidationHealthy012:RFingerJoint,,,ValidationHealthy012:LDeltoid,,,ValidationHealthy012:LMidArm,,,ValidationHealthy012:LElbRadial,,,ValidationHealthy012:LElbUlna,,,ValidationHealthy012:LMidForearm,,,ValidationHealthy012:Lwrist1,,,ValidationHealthy012:LWrist2,,,ValidationHealthy012:LFingerJoint,,,ValidationHealthy012:C7,,,ValidationHealthy012:Neck,,,ValidationHealthy012:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,413.545410,160.434616,1048.925903,361.969757,260.266449,886.926331,,,,363.086548,328.827026,772.115479,298.379059,225.057632,751.822632,281.495605,107.253036,717.472290,268.437378,118.768654,787.171021,260.807220,23.522854,777.290405,446.071503,-143.167404,1039.125610,335.522186,-226.004272,879.675293,302.490051,-193.589371,736.342224,275.916626,-256.667664,777.954285,147.542496,-227.451645,797.048828,41.229023,-226.956635,759.374023,52.043514,-155.383606,782.348999,-34.951389,-162.648315,783.911194,492.691559,10.944527,1085.206543,367.942780,7.275323,1060.445190,311.445679,2.553066,936.313110
2,0,413.563843,160.427628,1048.919312,361.990356,260.263672,886.899475,,,,363.147827,328.808777,772.105286,298.420654,225.064651,751.801575,281.517487,107.262657,717.454956,268.453217,118.765060,787.142822,260.832764,23.512465,777.266235,446.083984,-143.177628,1039.104004,335.529541,-225.991348,879.670654,302.474823,-193.559494,736.357300,275.927277,-256.663849,777.948364,147.550964,-227.454178,797.036133,41.242661,-226.952911,759.375671,52.046021,-155.372238,782.349915,-34.938179,-162.652359,783.912781,492.705658,10.933695,1085.193970,367.949585,7.256915,1060.453491,311.428894,2.572428,936.313843
3,0,413.588409,160.414322,1048.917847,362.022919,260.263550,886.888123,,,,363.142609,328.832977,772.094421,298.447296,225.075714,751.789246,281.543274,107.255829,717.426453,268.482422,118.773529,787.109253,260.846436,23.510517,777.239441,446.107361,-143.188293,1039.087280,335.539337,-225.990616,879.642883,301.334961,-190.664047,737.312073,275.926453,-256.658173,777.932800,147.557587,-227.442047,797.031677,41.243454,-226.943390,759.361572,52.049332,-155.369949,782.343323,-34.939663,-162.652985,783.908630,492.735382,10.905725,1085.190308,367.969513,7.215998,1060.436157,311.486603,2.578638,936.246277
4,0,413.608337,160.396744,1048.919556,362.061676,260.256073,886.891785,,,,363.205536,328.801361,772.088684,298.479523,225.069595,751.772827,281.575226,107.253960,717.401001,268.514648,118.753151,787.068176,260.875031,23.512579,777.209106,446.128937,-143.195160,1039.075928,335.546051,-225.991028,879.632690,301.333374,-190.651825,737.297729,275.933838,-256.649353,777.923706,147.563934,-227.441864,797.032776,41.249466,-226.946014,759.361938,52.062160,-155.377060,782.338257,-34.930992,-162.645813,783.905640,492.760803,10.899022,1085.181885,367.993073,7.176366,1060.425049,311.853790,2.601267,936.392151
5,0,413.637390,160.402435,1048.927246,362.125916,260.243103,886.895691,,,,363.303192,328.765045,772.096130,298.507050,225.073563,751.772217,281.624207,107.236259,717.383728,268.079468,118.028740,786.504272,260.900543,23.480934,777.184448,446.149628,-143.209579,1039.063721,335.539093,-226.010147,879.616394,301.347229,-190.697525,737.310913,275.939667,-256.656097,777.923523,147.575668,-227.455612,797.034546,41.245724,-226.946075,759.354309,52.072762,-155.402237,782.340149,-34.932545,-162.638992,783.910583,492.772522,10.896911,1085.173706,368.018646,7.146459,1060.410522,311.868408,2.548109,936.351868
6,0,413.662659,160.408737,1048.930420,362.191559,260.236816,886.903625,,,,363.406769,328.735901,772.102600,298.547760,225.068268,751.770508,281.655792,107.251381,717.388000,268.146576,118.058304,786.517273,260.912598,23.500294,777.151733,446.173920,-143.214386,1039.061401,335.557220,-226.012070,879.621887,301.340149,-190.713211,737.308655,275.952698,-256.654907,777.931458,147.566986,-227.466705,797.035217,41.247036,-226.969177,759.357483,52.078850,-155.421371,782.344421,-34.932125,-162.637390,783.911865,492.791626,10.907168,1085.186646,368.028748,7.161981,1060.402710,311.877350,2.536860,936.318237
7,0,413.700226,160.419739,1048.939941,362.248627,260.231659,886.916321,,,,363.500061,328.723022,772.111633,298.587311,225.085892,751.798523,281.700439,107.254326,717.401184,268.208405,118.085472,786.530823,260.949249,23.510759,777.164368,446.207214,-143.217239,1039.076172,335.565308,-226.021530,879.617188,301.338440,-190.699020,737.319214,275.960815,-256.653076,777.948181,147.568344,-227.461960,797.047180,41.256863,-226.973648,759.366211,52.086906,-155.437988,782.353394,-34.938194,-162.633240,783.917786,492.806122,10.919991,1085.192383,368.057983,7.175419,1060.411987,311.865723,2.545368,936.309692
8,0,413.720612,160.431351,1048.940063,362.302185,260.246613,886.911499,,,,363.464447,328.782715,772.123352,298.643066,225.082962,751.803345,281.739899,107.258606,717.415710,268.285400,118.114388,786.554749,260.985138,23.536034,777.156494,446.239655,-143.222488,1039.079712,335.570343,-226.017960,879.615601,301.355927,-190.696838,737.326355,275.980133,-256.632690,777.942688,147.576385,-227.466568,797.065674,41.258274,-226.976166,759.366028,52.100071,-155.448029,782.346924,-34.934925,-162.632751,783.912476,492.836212,10.907495,1085.187256,368.085663,7.187055,1060.418579,311.892303,2.558537,936.287170
9,0,413.770966,160.432053,1048.937378,362.364044,260.254822,886.911926,,,,363.548981,328.762604,772.101563,298.702209,225.096848,751.810181,281.784546,107.279556,717.412048,268.345825,118.143898,786.560974,261.019806,23.559742,777.156738,446.282806,-143.210739,1039.075317,335.587646,-226.005676,879.616333,301.373260,-190.689362,737.328369,275.986053,-256.630737,777.961609,147.598129,-227.462128,797.063782,41.266472,-226.966492,759.349243,52.115616,-155.455826,782.345337,-34.935024,-162.614319,783.913269,492.863342,10.932614,1085.166992,368.105713,7.207042,1060.392090,311.949249,2.530723,936.283936
