Time,Nose X,Nose Y,Nose Z,Neck X,Neck Y,Neck Z,RShoulder X,RShoulder Y,RShoulder Z,RElbow X,RElbow Y,RElbow Z,RWrist X,RWrist Y,RWrist Z,LShoulder X,LShoulder Y,LShoulder Z,LElbow X,LElbow Y,LElbow Z,LWrist X,LWrist Y,LWrist Z,MidHip X,MidHip Y,MidHip Z,RHip X,RHip Y,RHip Z,RKnee X,RKnee Y,RKnee Z,RAnkle X,RAnkle Y,RAnkle Z,LHip X,LHip Y,LHip Z,LKnee X,LKnee Y,LKnee Z,LAnkle X,LAnkle Y,LAnkle Z,REye X,REye Y,REye Z,LEye X,LEye Y,LEye Z,REar X,REar Y,REar Z,LEar X,LEar Y,LEar Z,LBigToe X,LBigToe Y,LBigToe Z,LSmallToe X,LSmallToe Y,LSmallToe Z,LHeel X,LHeel Y,LHeel Z,RBigToe X,RBigToe Y,RBigToe Z,RSmallToe X,RSmallToe Y,RSmallToe Z,RHeel X,RHeel Y,RHeel Z
0.009765,0.321349,0.048427,1.948,0.343487,0.190132,2.005,0.233942,0.203616,2.055,-3.87082,-2.1234,5.666,-3.87082,-2.1234,5.666,1.01462,0.401627,4.434,0.540693,0.401321,1.917,-3.87082,-2.1234,5.666,-3.87082,-2.1234,5.666,-3.87082,-2.1234,5.666,-3.87082,-2.1234,5.666,-3.87082,-2.1234,5.666,-3.87082,-2.1234,5.666,-3.87082,-2.1234,5.666,-3.87082,-2.1234,5.666,0.303297,0.0193998,1.939,0.352479,0.0195075,1.96,0.261448,0.0404766,1.965,0.397208,0.0326064,1.996,-3.87082,-2.1234,5.666,-3.87082,-2.1234,5.666,-3.87082,-2.1234,5.666,-3.87082,-2.1234,5.666,-3.87082,-2.1234,5.666,-3.87082,-2.1234,5.666
0.026565,0.325808,0.0442472,1.95,0.348577,0.177797,2.01,0.245495,0.185015,2.042,-3.85237,-2.11328,5.639,-3.85237,-2.11328,5.639,1.03868,0.353528,4.539,-3.85237,-2.11328,5.639,-3.85237,-2.11328,5.639,0.37007,0.454235,1.9,-3.85237,-2.11328,5.639,-3.85237,-2.11328,5.639,-3.85237,-2.11328,5.639,0.460511,0.46787,1.923,-3.85237,-2.11328,5.639,-3.85237,-2.11328,5.639,0.308309,0.0152518,1.945,0.353794,0.0154385,1.967,0.273311,0.0320962,1.961,0.398391,0.0242267,2.002,-3.85237,-2.11328,5.639,-3.85237,-2.11328,5.639,-3.85237,-2.11328,5.639,-3.85237,-2.11328,5.639,-3.85237,-2.11328,5.639,-3.85237,-2.11328,5.639
0.043365,0.304378,0.0730802,1.946,0.320009,0.247672,1.99,0.188728,0.24956,2.039,0.0454114,0.431904,2.042,0.2017,0.461865,1.915,0.464791,0.248381,1.994,0.560193,0.415107,1.834,0.482924,0.441303,1.738,0.296496,0.566016,1.844,0.207818,0.573603,1.895,-3.85237,-2.11328,5.639,-3.85237,-2.11328,5.639,0.28963,0.418417,1.354,-3.85237,-2.11328,5.639,-3.85237,-2.11328,5.639,0.277534,0.0442881,1.96,0.338998,0.044258,1.955,0.249643,0.0487988,1.972,0.391491,0.0493761,1.988,-3.85237,-2.11328,5.639,-3.85237,-2.11328,5.639,-3.85237,-2.11328,5.639,-3.85237,-2.11328,5.639,-3.85237,-2.11328,5.639,-3.85237,-2.11328,5.639
0.060165,0.305056,0.0732301,1.95,0.319954,0.247581,1.99,0.188782,0.249599,2.039,0.0453771,0.431077,2.038,0.201053,0.460554,1.91,0.460085,0.247944,1.992,0.552788,0.414352,1.848,0.473769,0.440477,1.706,0.295332,0.564138,1.838,0.207091,0.575755,1.889,-3.66655,-2.01135,5.367,-3.66655,-2.01135,5.367,0.281406,0.414735,1.342,-3.66655,-2.01135,5.367,-3.66655,-2.01135,5.367,0.277537,0.0404376,1.96,0.339228,0.0442786,1.956,0.249254,0.0446179,1.97,0.387396,0.0495913,1.988,-3.66655,-2.01135,5.367,-3.66655,-2.01135,5.367,-3.66655,-2.01135,5.367,-3.66655,-2.01135,5.367,-3.66655,-2.01135,5.367,-3.66655,-2.01135,5.367
0.076965,0.305056,0.0771492,1.95,0.324597,0.244064,1.994,0.188885,0.24942,2.039,0.0453337,0.430305,2.035,0.20159,0.461653,1.914,0.458761,0.247175,1.986,0.562632,0.413,1.842,0.487234,0.442114,1.741,0.291594,0.564145,1.838,0.206722,0.570637,1.885,-3.66655,-2.01135,5.367,-3.66655,-2.01135,5.367,0.278131,0.410101,1.327,-3.66655,-2.01135,5.367,-3.66655,-2.01135,5.367,0.27722,0.044237,1.958,0.339316,0.0442734,1.956,0.249588,0.0490061,1.972,0.391818,0.0495757,1.99,-3.66655,-2.01135,5.367,-3.66655,-2.01135,5.367,-3.66655,-2.01135,5.367,-3.66655,-2.01135,5.367,-3.66655,-2.01135,5.367,-3.66655,-2.01135,5.367
0.093765,0.305563,0.0734205,1.953,0.319855,0.247516,1.989,0.188735,0.249476,2.038,0.0453017,0.430014,2.033,0.205296,0.465015,1.912,0.459463,0.247673,1.989,0.56605,0.417476,1.828,0.473063,0.439504,1.703,0.212668,0.423272,1.324,0,0,0,-3.66655,-2.01135,5.367,-3.66655,-2.01135,5.367,0.275528,0.415918,1.301,-3.66655,-2.01135,5.367,-3.66655,-2.01135,5.367,0.278148,0.0445066,1.964,0.339389,0.0444058,1.957,0.250651,0.0449906,1.98,0.387579,0.0535493,1.989,-3.66655,-2.01135,5.367,-3.66655,-2.01135,5.367,-3.66655,-2.01135,5.367,-3.66655,-2.01135,5.367,-3.66655,-2.01135,5.367,-3.66655,-2.01135,5.367
0.110565,0.305719,0.0773718,1.954,0.319614,0.247442,1.988,0.188794,0.249535,2.039,0.0452975,0.430969,2.037,0.19371,0.46198,1.916,0.460044,0.248112,1.992,0.566725,0.418135,1.83,0.472502,0.438994,1.701,0,0,0,0,0,0,-0,-0,0,-0,-0,0,0.273751,0.41753,1.306,-0,-0,0,-0,-0,0,0.278116,0.0445246,1.964,0.339646,0.0444269,1.958,0.250481,0.0450923,1.979,0.392451,0.0495714,1.993,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
0.127365,0.305521,0.0733731,1.953,0.323287,0.247134,1.986,0.18899,0.249766,2.041,0.045459,0.430797,2.037,0.19292,0.460426,1.909,0.461037,0.248517,1.996,0.562582,0.417723,1.829,0.485879,0.440761,1.736,0.288349,0.573776,1.819,0,0,0,-0,-0,0,-0,-0,0,0.275716,0.414847,1.315,-0,-0,0,-0,-0,0,0.278063,0.0444905,1.964,0.339168,0.0442963,1.956,0.251126,0.0491566,1.984,0.391434,0.0495104,1.988,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
0.144165,0.305203,0.0732679,1.951,0.318943,0.246915,1.984,0.188885,0.249822,2.041,0.045293,0.431786,2.041,0.197195,0.460952,1.911,0.460879,0.248477,1.995,0.562577,0.414007,1.829,0.472842,0.435732,1.702,0,0,0,0,0,0,-0,-0,0,-0,-0,0,0.275649,0.414826,1.315,-0,-0,0,-0,-0,0,0.278269,0.0444475,1.965,0.339323,0.0443102,1.957,0.250943,0.0449695,1.983,0.390752,0.0494908,1.985,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
0.160965,0.308972,0.0771592,1.95,0.321001,0.244526,1.997,0.188895,0.249703,2.04,0.0454904,0.431057,2.039,0.196552,0.459485,1.905,0.45641,0.24812,1.994,0.554516,0.412754,1.841,0.472194,0.438816,1.7,0.292595,0.57022,1.82,0,0,0,-0,-0,0,-0,-0,0,0.280723,0.415131,1.325,-0,-0,0,-0,-0,0,0.278282,0.044569,1.965,0.339592,0.0443673,1.958,0.251216,0.0491759,1.984,0.390937,0.0495418,1.986,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
