Trajectories
100
,,ValidationHealthy015:Rdeltoid,,,ValidationHealthy015:RMidArm,,,ValidationHealthy015:RElbRadial,,,ValidationHealthy015:RElbUlna,,,ValidationHealthy015:RMidForeArm,,,ValidationHealthy015:RWrist1,,,ValidationHealthy015:RWrist2,,,ValidationHealthy015:RFingerJoint,,,ValidationHealthy015:LDeltoid,,,ValidationHealthy015:LMidArm,,,ValidationHealthy015:LElbRadial,,,ValidationHealthy015:LElbUlna,,,ValidationHealthy015:LMidForearm,,,ValidationHealthy015:Lwrist1,,,ValidationHealthy015:LWrist2,,,ValidationHealthy015:LFingerJoint,,,ValidationHealthy015:C7,,,ValidationHealthy015:Neck,,,ValidationHealthy015:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,371.518097,85.029480,1069.805420,365.519562,189.671951,902.971680,,,,327.333160,252.194046,777.796082,210.819214,208.065826,802.682556,73.454987,217.625443,775.613220,70.651939,152.333740,784.648865,-19.856871,149.912933,786.074890,353.172821,-236.113571,1069.968628,303.516052,-348.520966,899.678406,369.659363,-394.525879,756.081909,295.711426,-408.924011,781.476929,262.919250,-286.900208,779.949219,256.976685,-160.962601,739.498779,273.474091,-160.709015,807.977539,257.448914,-65.170677,797.942871,438.506470,-82.013451,1090.651489,311.969421,-83.271400,1066.524658,294.776672,-72.583710,939.745239
2,0,371.509064,85.046417,1069.803467,365.510925,189.673615,902.968567,,,,327.329712,252.190475,777.795349,210.820572,208.066650,802.681030,73.456177,217.624039,775.609497,70.649002,152.337433,784.638428,-19.851366,149.890503,786.068542,353.185333,-236.102554,1069.953735,303.518616,-348.523193,899.673950,369.637390,-394.490814,756.065002,295.707886,-408.931641,781.474548,262.899506,-286.917389,779.969666,256.946838,-160.976929,739.496765,273.440674,-160.726013,807.995117,257.453278,-65.169182,797.958130,438.511017,-82.007240,1090.660156,311.988495,-83.287964,1066.526978,294.720093,-72.578758,939.768005
3,0,371.493561,85.062103,1069.807495,365.516357,189.663757,902.975891,,,,327.326569,252.210205,777.789307,210.796707,208.088867,802.669250,73.443451,217.633652,775.605957,70.641891,152.341248,784.645874,-19.861910,149.919662,786.065613,353.199860,-236.101028,1069.947021,303.533661,-348.537476,899.679382,369.639282,-394.490967,756.057190,295.705566,-408.927795,781.477356,262.886536,-286.902435,779.997498,256.906158,-160.978302,739.516479,273.405487,-160.713257,808.023987,257.420471,-65.152435,797.986206,438.512726,-81.991104,1090.654541,311.994720,-83.260979,1066.524414,294.678253,-72.604904,939.798462
4,0,371.500458,85.066261,1069.828857,365.483337,189.701843,902.972961,,,,327.313202,252.215561,777.803467,210.775696,208.088974,802.673889,73.432976,217.626617,775.603760,70.633255,152.330078,784.647766,-19.868423,149.902328,786.072815,353.211456,-236.097244,1069.944702,303.523315,-348.535400,899.680115,369.638275,-394.487274,756.063538,295.700714,-408.926270,781.481018,262.867035,-286.925690,780.046631,256.859589,-160.976730,739.556519,273.385376,-160.727707,808.047119,257.415344,-65.175842,798.022217,438.513428,-81.979561,1090.651367,311.996826,-83.295158,1066.534790,294.682068,-72.596497,939.793091
5,0,371.472473,85.076492,1069.832153,365.529419,189.643845,902.981201,,,,327.302734,252.206863,777.791443,210.774689,208.046692,802.667969,73.451149,217.606079,775.589966,70.618675,152.312668,784.629272,-19.866861,149.894424,786.068726,353.217102,-236.097458,1069.935303,303.515411,-348.530090,899.663513,369.607697,-394.460907,756.063599,295.687561,-408.925842,781.473206,262.832275,-286.925568,780.047485,256.822601,-160.984741,739.579529,273.367157,-160.735764,808.061157,257.392395,-65.174385,798.028137,438.505798,-81.962059,1090.660522,311.997620,-83.302818,1066.531860,294.633606,-72.585236,939.821228
6,0,371.460907,85.089951,1069.841064,365.536133,189.628174,902.983032,,,,327.296906,252.190857,777.779785,210.783615,208.046646,802.661072,73.485130,217.588791,775.574341,70.611465,152.327255,784.640015,-19.875154,149.905884,786.075317,353.231049,-236.118484,1069.946533,303.506500,-348.515747,899.658081,369.587097,-394.456421,756.076538,295.677490,-408.928558,781.481384,262.801117,-286.907471,780.063660,256.770569,-160.984268,739.608948,273.341553,-160.743698,808.101257,257.356750,-65.167557,798.054382,438.495636,-81.942795,1090.660034,311.992828,-83.284729,1066.534668,294.617249,-72.584045,939.871399
7,0,371.444397,85.116737,1069.834717,365.518555,189.654617,902.985291,,,,327.293579,252.190079,777.776550,210.785461,208.025787,802.659180,73.482483,217.590149,775.569885,70.615334,152.328690,784.626831,-19.880320,149.894318,786.068665,353.225922,-236.103180,1069.943237,303.482239,-348.500641,899.635559,369.560974,-394.426788,756.075439,295.659332,-408.916534,781.466248,262.753601,-286.889984,780.057739,256.734802,-160.985489,739.610596,273.329834,-160.734711,808.109741,257.302582,-65.153862,798.048767,438.484894,-81.932404,1090.659424,311.995178,-83.283424,1066.530396,294.571472,-72.544907,939.878723
8,0,371.429840,85.143257,1069.830811,365.511169,189.660934,902.976563,,,,327.283539,252.205612,777.766602,210.761978,208.046432,802.655579,73.495285,217.596710,775.556885,70.604759,152.337601,784.635925,-19.876194,149.900711,786.071350,353.219452,-236.088501,1069.946411,303.474335,-348.485016,899.624084,369.544708,-394.409637,756.078857,295.655914,-408.896332,781.464661,262.723938,-286.850891,780.053162,256.710052,-160.966797,739.602905,273.283722,-160.713562,808.112061,257.254120,-65.122009,798.059387,438.466125,-81.904137,1090.659424,311.981842,-83.228439,1066.514160,294.580841,-72.561592,939.883057
9,0,371.420593,85.155823,1069.825928,365.531067,189.642899,902.978455,,,,327.274933,252.201141,777.760071,210.771118,208.041000,802.656311,73.516388,217.576889,775.549377,70.602898,152.341919,784.623291,-19.885176,149.898987,786.064697,353.220886,-236.085464,1069.946289,303.460846,-348.471497,899.611084,369.532745,-394.385193,756.085388,295.647522,-408.879669,781.438965,262.698486,-286.836823,780.023193,256.691010,-160.968933,739.581909,273.255859,-160.720718,808.090332,257.196777,-65.141975,798.034729,438.470673,-81.900810,1090.665161,311.994781,-83.253479,1066.511230,294.525604,-72.572617,939.897217
10,0,371.407776,85.168709,1069.836182,365.519379,189.653244,902.981140,,,,327.283752,252.199356,777.752197,210.760468,208.051086,802.645386,73.527222,217.566589,775.537109,70.601959,152.335678,784.625305,-19.885094,149.910995,786.063416,353.206055,-236.082977,1069.956055,303.466309,-348.461792,899.610352,369.533691,-394.368439,756.101013,295.641663,-408.876251,781.446716,262.680298,-286.827850,780.017090,256.667542,-160.969299,739.564514,273.212555,-160.733902,808.091919,257.153625,-65.101303,798.003357,438.450378,-81.882431,1090.665161,311.985077,-83.258347,1066.507080,294.488068,-72.574333,939.916626
11,0,371.402130,85.160263,1069.861572,365.535004,189.627045,903.001160,,,,327.279846,252.194824,777.758423,210.757431,208.032959,802.652832,73.552818,217.546783,775.537720,70.601036,152.321243,784.628479,-19.877983,149.903656,786.070190,353.195709,-236.071442,1069.977783,303.462219,-348.445343,899.620911,369.532654,-394.342255,756.123901,295.633820,-408.855743,781.455994,262.646454,-286.796326,780.034180,256.627991,-160.963898,739.561462,273.184357,-160.729919,808.091309,257.117920,-65.120537,797.998291,438.436401,-81.881790,1090.673096,311.994812,-83.300308,1066.534180,294.520142,-72.576500,939.925964
12,0,371.377075,85.178947,1069.861816,365.532593,189.622330,903.010681,,,,327.277405,252.190506,777.753418,210.757690,208.037994,802.643127,73.569794,217.539886,775.529480,70.605080,152.315781,784.625183,-19.880905,149.905518,786.073303,353.182373,-236.066864,1070.000488,303.462738,-348.439453,899.619629,369.523499,-394.304565,756.127136,295.628143,-408.846161,781.465332,262.621216,-286.785126,780.025452,256.601074,-160.943314,739.552307,273.141815,-160.727249,808.087952,257.089935,-65.079941,797.973145,438.425262,-81.869835,1090.680786,311.980103,-83.265648,1066.529053,294.456970,-72.563255,939.924438
13,0,371.375183,85.181160,1069.873413,365.495239,189.639282,903.011841,,,,327.278168,252.191269,777.752625,210.764145,208.027573,802.642761,73.079178,217.938354,775.598694,70.605804,152.312958,784.626221,-19.869535,149.897186,786.073059,353.181305,-236.070419,1070.018066,303.464600,-348.440125,899.630859,369.517334,-394.290527,756.149414,295.628387,-408.848267,781.475220,262.589325,-286.757843,780.017395,256.581329,-160.946762,739.556885,273.119690,-160.717178,808.099243,256.962860,-65.420036,798.013000,438.417053,-81.859299,1090.685547,311.976807,-83.220909,1066.524536,294.415283,-72.501411,939.982056
14,0,371.353729,85.178040,1069.872681,365.499512,189.625595,903.018921,,,,327.276550,252.186508,777.750916,210.765793,208.035965,802.633484,73.588615,217.546173,775.515381,70.603256,152.300735,784.610901,-19.867062,149.891006,786.062988,353.160583,-236.055481,1070.019775,303.448669,-348.422150,899.609497,369.499359,-394.255341,756.135315,295.621765,-408.825256,781.462097,262.572296,-286.744873,780.007385,256.555359,-160.945313,739.523132,273.095520,-160.704056,808.076721,257.003510,-65.048241,797.881348,438.411041,-81.858032,1090.690308,311.961945,-83.214111,1066.519775,294.406067,-72.500389,940.008179
15,0,371.341400,85.175919,1069.869995,365.490723,189.627640,903.011108,,,,327.273712,252.187408,777.739441,210.750412,208.070160,802.636047,73.599434,217.532806,775.510315,70.601105,152.300812,784.613770,-19.867931,149.910599,786.061401,353.152649,-236.062515,1070.026001,303.441498,-348.425079,899.625977,369.502197,-394.264282,756.149841,295.619476,-408.819183,781.462219,262.548523,-286.755890,779.998291,256.536682,-160.938919,739.519897,273.064056,-160.703583,808.081970,256.888611,-65.309837,797.942688,438.386566,-81.832115,1090.677002,311.967987,-83.224937,1066.536743,294.383453,-72.532532,940.000000
16,0,371.346191,85.183952,1069.882568,365.491119,189.616333,903.016541,,,,327.291840,252.184357,777.758301,210.766556,208.029144,802.636780,73.602867,217.535049,775.512634,70.595268,152.291153,784.607788,-19.866909,149.917282,786.070129,353.150757,-236.065430,1070.025146,303.447296,-348.430786,899.635742,369.500610,-394.252808,756.144653,295.620575,-408.821838,781.461853,262.560913,-286.752655,779.981628,256.533478,-160.944489,739.517273,273.040741,-160.688568,808.083984,256.851044,-65.277687,797.931030,438.384857,-81.841621,1090.691406,311.964508,-83.220383,1066.531616,294.345306,-72.494194,940.004822
