Trajectories
100
,,ValidationHealthy017:Rdeltoid,,,ValidationHealthy017:RMidArm,,,ValidationHealthy017:RElbRadial,,,ValidationHealthy017:RElbUlna,,,ValidationHealthy017:RMidForeArm,,,ValidationHealthy017:RWrist1,,,ValidationHealthy017:RWrist2,,,ValidationHealthy017:RFingerJoint,,,ValidationHealthy017:LDeltoid,,,ValidationHealthy017:LMidArm,,,ValidationHealthy017:LElbRadial,,,ValidationHealthy017:LElbUlna,,,ValidationHealthy017:LMidForearm,,,ValidationHealthy017:Lwrist1,,,ValidationHealthy017:LWrist2,,,ValidationHealthy017:LFingerJoint,,,ValidationHealthy017:C7,,,ValidationHealthy017:Neck,,,ValidationHealthy017:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,273.680542,118.611931,1055.307739,237.631149,217.524429,888.914734,317.187134,234.423508,787.203247,247.635300,264.449493,791.383667,212.070724,181.319489,771.635681,201.542130,76.690811,718.327393,221.110168,52.106445,773.277161,200.406738,-15.518825,746.463440,269.420410,-159.675095,1052.299561,260.071930,-223.207733,878.450684,,,,249.210068,-235.991730,775.980713,163.994675,-197.875824,778.191528,66.911285,-158.017914,768.907349,89.335793,-102.194901,776.934143,2.741745,-98.266426,780.154785,329.284363,-13.464431,1090.787354,212.542770,-7.433673,1053.648804,213.237457,-14.604258,908.922180
2,0,273.669983,118.644875,1055.339478,237.693451,217.471283,888.925171,317.253479,234.392410,787.235352,247.702942,264.416473,791.397156,212.121109,181.280472,771.632874,201.536224,76.680046,718.333984,221.113831,52.092430,773.266541,200.401672,-15.540541,746.467651,269.450500,-159.724518,1052.281860,260.080017,-223.238907,878.428345,,,,249.207840,-236.019897,775.964111,163.990723,-197.890656,778.185486,66.920212,-158.035507,768.919861,89.336006,-102.202278,776.929077,2.738240,-98.288246,780.135681,329.312317,-13.528085,1090.849121,212.572708,-7.540301,1053.601685,213.286972,-14.650922,908.915344
3,0,273.535004,118.761497,1055.382813,237.751251,217.449402,888.934204,317.324982,234.359802,787.248413,247.767212,264.397156,791.411316,212.169052,181.278625,771.652710,201.546600,76.685104,718.355713,221.137390,52.085239,773.282959,200.392899,-15.547249,746.480713,269.474243,-159.775986,1052.262451,260.083282,-223.273422,878.414734,,,,249.208389,-236.029587,775.941711,163.990601,-197.902664,778.172913,66.910583,-158.039413,768.913696,89.341911,-102.210930,776.922546,2.740308,-98.287727,780.135742,329.305023,-13.560879,1090.848389,212.349442,-6.115819,1053.236694,213.293900,-14.684650,908.921814
4,0,273.557617,118.786293,1055.423218,237.813400,217.431870,888.954834,317.381012,234.345993,787.267395,247.819107,264.402435,791.459045,212.194275,181.298859,771.686890,201.577713,76.704842,718.376404,221.157089,52.074368,773.296143,200.408081,-15.520650,746.499817,269.501251,-159.826233,1052.245361,260.092957,-223.308228,878.402771,,,,249.208511,-236.045074,775.928101,163.993210,-197.915344,778.165527,66.911957,-158.033798,768.909302,89.339386,-102.208069,776.929749,2.735618,-98.272911,780.147705,329.289337,-13.618615,1090.826050,212.379623,-6.190205,1053.199219,213.324280,-14.704027,908.917114
5,0,273.533875,118.827209,1055.449463,237.871582,217.418030,888.983154,317.403290,234.309418,787.272461,247.895706,264.363831,791.496948,212.243973,181.299423,771.715027,201.611221,76.718948,718.373169,221.192932,52.093597,773.289490,200.411911,-15.517444,746.485718,269.508606,-159.871857,1052.214722,260.085999,-223.331696,878.359619,,,,249.195297,-236.053345,775.882690,163.979355,-197.908539,778.120850,66.902328,-158.029266,768.881897,89.336678,-102.197273,776.916870,2.734128,-98.259666,780.139771,329.299774,-13.680070,1090.841309,212.413452,-6.279716,1053.167725,213.345795,-14.704736,908.887939
6,0,273.478455,118.884346,1055.509399,237.939377,217.383469,889.030212,317.446381,234.290466,787.294495,247.978516,264.309937,791.537842,212.285965,181.306335,771.758545,201.655304,76.723755,718.373413,221.226852,52.090744,773.299622,200.421097,-15.500470,746.489502,269.512573,-159.921967,1052.201782,260.078400,-223.356506,878.322083,,,,249.183624,-236.069916,775.848633,163.965332,-197.925385,778.090637,66.897789,-158.019745,768.867859,89.333145,-102.206459,776.918518,2.728074,-98.262177,780.143738,329.291931,-13.720594,1090.845337,212.438873,-6.393239,1053.152710,213.339508,-14.736739,908.865112
7,0,273.439301,118.941994,1055.565430,237.992752,217.342484,889.062683,317.504364,234.253036,787.340210,248.096085,264.199890,791.548401,212.346191,181.290619,771.783447,201.684296,76.727203,718.375305,221.248138,52.080574,773.292053,200.428040,-15.514391,746.482300,269.502991,-159.963760,1052.164551,260.065674,-223.391037,878.285583,,,,249.165375,-236.073914,775.796082,163.942398,-197.944763,778.059631,66.880959,-158.009171,768.845276,89.329849,-102.213608,776.893433,2.708876,-98.261673,780.139160,329.321503,-13.802320,1090.897095,212.468170,-6.447295,1053.109375,213.357452,-14.757380,908.849792
8,0,273.378143,119.050659,1055.640259,238.066040,217.303391,889.117004,317.567017,234.216461,787.371094,248.187622,264.177765,791.609497,212.402802,181.312027,771.825806,201.696106,76.754639,718.403809,221.267426,52.083611,773.317078,200.424469,-15.499023,746.499878,269.497559,-160.018524,1052.141479,260.048889,-223.422852,878.260559,,,,249.142899,-236.087357,775.758423,163.929184,-197.955673,778.039856,66.868843,-158.007675,768.834412,89.330742,-102.226883,776.898926,2.698691,-98.263809,780.157898,329.289063,-13.844208,1090.873413,212.506287,-6.553065,1053.088135,213.375580,-14.768790,908.823425
9,0,273.335999,119.107140,1055.690674,238.120438,217.266357,889.155640,317.628754,234.185791,787.421936,248.256302,264.175995,791.656372,212.496170,181.277863,771.839966,201.706909,76.786026,718.428589,221.299606,52.091354,773.317566,200.399094,-15.466174,746.505920,269.502594,-160.074661,1052.122437,260.029724,-223.449249,878.232666,,,,249.127228,-236.113602,775.731995,163.914337,-197.957855,778.016602,66.861923,-158.004349,768.812744,89.320107,-102.233498,776.897217,2.690654,-98.267738,780.166504,329.293304,-13.909379,1090.908081,212.547714,-6.603505,1053.056152,213.388168,-14.781614,908.816589
