Trajectories
100
,,ValidationHealthy017:Rdeltoid,,,ValidationHealthy017:RMidArm,,,ValidationHealthy017:RElbRadial,,,ValidationHealthy017:RElbUlna,,,ValidationHealthy017:RMidForeArm,,,ValidationHealthy017:RWrist1,,,ValidationHealthy017:RWrist2,,,ValidationHealthy017:RFingerJoint,,,ValidationHealthy017:LDeltoid,,,ValidationHealthy017:LMidArm,,,ValidationHealthy017:LElbRadial,,,ValidationHealthy017:LElbUlna,,,ValidationHealthy017:LMidForearm,,,ValidationHealthy017:Lwrist1,,,ValidationHealthy017:LWrist2,,,ValidationHealthy017:LFingerJoint,,,ValidationHealthy017:C7,,,ValidationHealthy017:Neck,,,ValidationHealthy017:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,270.462891,109.263321,1054.258545,235.243057,210.523972,890.439575,317.589264,233.532761,792.737305,246.384277,264.404846,796.746704,213.665741,179.051758,775.832275,205.687210,74.091759,723.483704,224.176575,49.371353,778.798218,206.050278,-18.080524,751.253601,286.388062,-170.120636,1042.949707,271.635254,-226.396362,867.268494,,,,252.892349,-233.748734,765.071655,167.096771,-197.507217,771.920532,68.554871,-158.923080,767.414673,90.144142,-103.373192,776.427917,3.029859,-99.652908,780.672913,338.659424,-22.347092,1085.835815,221.494019,-17.296801,1052.484009,223.256668,-23.173601,903.364990
2,0,270.446014,109.288216,1054.257202,235.249863,210.527054,890.441345,317.613312,233.569839,792.753845,246.387527,264.426544,796.751038,213.663254,179.072159,775.834045,205.692245,74.114716,723.466675,224.168900,49.384884,778.798279,206.055435,-18.048288,751.244385,286.392090,-170.110153,1042.927246,271.630066,-226.384415,867.247559,,,,252.887573,-233.748642,765.037781,167.106537,-197.497131,771.908386,68.560989,-158.925842,767.400024,90.146675,-103.360481,776.424255,3.039949,-99.653755,780.670349,338.646362,-22.335239,1085.824707,221.214569,-15.720930,1052.172363,223.237991,-23.161444,903.334900
3,0,270.488892,109.210442,1054.240967,235.251328,210.538315,890.425659,317.619934,233.571182,792.772583,247.408798,262.616821,796.476929,213.671692,179.094330,775.829712,205.693069,74.144371,723.444275,224.182083,49.396137,778.782532,206.053619,-18.023315,751.217712,286.395355,-170.105087,1042.909180,271.626709,-226.374283,867.222534,,,,252.892853,-233.749908,765.028564,167.105698,-197.489273,771.889771,68.561653,-158.916214,767.388489,90.145508,-103.362343,776.415833,3.040702,-99.645729,780.665955,338.650269,-22.347759,1085.821411,221.490158,-17.287054,1052.448486,223.242157,-23.160551,903.309387
4,0,270.483917,109.230659,1054.226440,235.274368,210.569397,890.444519,317.628815,233.603775,792.783752,247.386444,262.688782,796.485107,213.680786,179.127594,775.835754,205.712906,74.174088,723.429810,224.178375,49.428265,778.775757,206.056396,-17.999964,751.205627,286.394012,-170.100113,1042.896851,271.622955,-226.363358,867.203430,,,,252.894318,-233.733963,765.002441,167.110794,-197.473495,771.885193,68.567856,-158.917969,767.389648,90.152740,-103.364769,776.420898,3.029310,-99.642136,780.668152,338.646576,-22.348373,1085.812622,221.486755,-17.284906,1052.424194,223.236664,-23.159557,903.286194
5,0,270.475739,109.244591,1054.215332,235.281372,210.575378,890.447571,317.637726,233.598511,792.774048,247.296005,262.870972,796.503113,213.697800,179.149551,775.830994,205.724243,74.188461,723.415039,224.188293,49.462101,778.771240,206.051346,-17.971521,751.183472,286.393188,-170.091583,1042.894409,271.631439,-226.340881,867.187683,,,,252.910889,-233.715164,765.000244,167.108322,-197.468414,771.868958,68.573189,-158.903198,767.376404,90.143494,-103.356514,776.428284,3.034057,-99.649727,780.671448,338.627441,-22.327932,1085.816406,221.194916,-15.748663,1052.119263,223.240143,-23.147213,903.269836
6,0,270.442413,109.311256,1054.222778,235.296356,210.569733,890.428955,317.628967,233.595520,792.759583,247.263199,262.968323,796.499451,213.716415,179.149216,775.799133,205.740021,74.220474,723.387695,224.179169,49.472549,778.747925,206.045776,-17.936041,751.158569,286.378235,-170.077423,1042.884399,271.629303,-226.312897,867.157715,,,,252.910675,-233.678085,764.982300,167.101395,-197.439697,771.838623,68.567726,-158.879181,767.365173,90.147118,-103.344124,776.413208,3.024459,-99.645905,780.678162,338.618591,-22.299484,1085.811157,221.466385,-17.245779,1052.404785,223.249557,-23.116447,903.250732
7,0,270.441010,109.316292,1054.212769,235.318771,210.579788,890.407959,317.640045,233.604401,792.738342,247.318985,262.935730,796.495361,213.735870,179.171753,775.789124,205.753098,74.252846,723.385193,224.179428,49.523071,778.729553,206.028580,-17.861353,751.142456,286.369873,-170.071472,1042.883057,271.635132,-226.285217,867.135742,,,,252.904892,-233.655396,764.979858,167.090012,-197.419159,771.828674,68.562347,-158.852417,767.366699,90.134575,-103.321465,776.422607,3.005508,-99.622337,780.677673,338.597656,-22.270634,1085.814209,221.461014,-17.132790,1052.397583,223.258926,-23.068882,903.258362
8,0,270.419189,109.348793,1054.198486,235.319611,210.584579,890.387024,317.630005,233.592377,792.717529,247.382858,262.886353,796.477112,213.740051,179.202423,775.765198,205.763199,74.265541,723.344849,224.169708,49.547348,778.703674,206.007629,-17.842455,751.118530,286.365662,-170.057129,1042.862915,271.637360,-226.257874,867.102600,,,,252.904922,-233.613892,764.961487,167.081955,-197.388168,771.804504,68.557434,-158.827377,767.349609,90.130020,-103.300064,776.404175,2.990307,-99.600014,780.671753,338.586975,-22.269550,1085.815308,221.443665,-17.094219,1052.370972,223.265396,-23.062805,903.241211
9,0,270.455505,109.310173,1054.173950,235.329849,210.578217,890.372620,317.636780,233.587616,792.710938,247.421600,262.855286,796.459412,213.761047,179.215836,775.750610,205.760788,74.282867,723.328003,224.159714,49.551964,778.695313,205.985733,-17.804138,751.081604,286.370209,-170.057404,1042.844727,271.652161,-226.243759,867.068665,,,,252.910339,-233.588593,764.940857,167.077728,-197.372116,771.781433,68.561371,-158.817520,767.327637,90.123413,-103.297249,776.399536,2.989798,-99.590103,780.664978,338.578979,-22.275560,1085.818604,221.454803,-17.213320,1052.373047,223.260895,-23.053652,903.192810
