Trajectories
100
,,ValidationHealthy017:Rdeltoid,,,ValidationHealthy017:RMidArm,,,ValidationHealthy017:RElbRadial,,,ValidationHealthy017:RElbUlna,,,ValidationHealthy017:RMidForeArm,,,ValidationHealthy017:RWrist1,,,ValidationHealthy017:RWrist2,,,ValidationHealthy017:RFingerJoint,,,ValidationHealthy017:LDeltoid,,,ValidationHealthy017:LMidArm,,,ValidationHealthy017:LElbRadial,,,ValidationHealthy017:LElbUlna,,,ValidationHealthy017:LMidForearm,,,ValidationHealthy017:Lwrist1,,,ValidationHealthy017:LWrist2,,,ValidationHealthy017:LFingerJoint,,,ValidationHealthy017:C7,,,ValidationHealthy017:Neck,,,ValidationHealthy017:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,276.696014,108.763390,1057.756592,239.027634,205.629929,889.534180,320.031372,223.675705,789.359070,248.692917,254.851395,793.092773,215.853622,169.330353,773.684631,206.320282,64.541367,722.005554,226.224915,38.802914,776.248901,205.436035,-28.945032,747.888855,290.042725,-171.846344,1042.901123,273.518463,-226.819275,866.622253,,,,253.523056,-233.101501,764.599426,167.491638,-197.164658,771.612305,68.768112,-158.838242,767.365417,90.177658,-103.243530,776.299438,3.099140,-99.723610,780.789734,343.477966,-24.215122,1086.023682,226.735275,-18.724152,1054.468384,222.663162,-22.901840,907.377991
2,0,276.701233,108.713707,1057.734497,239.023880,205.599792,889.499084,320.043488,223.676956,789.361389,248.696274,254.843231,793.069580,215.863541,169.294083,773.652161,206.338409,64.536362,721.983337,226.236176,38.795292,776.225708,205.445633,-28.942699,747.871582,289.991547,-171.834473,1042.885010,273.499664,-226.817566,866.610168,,,,253.521317,-233.121704,764.603088,167.498749,-197.163925,771.603699,68.766815,-158.840042,767.361938,90.180145,-103.243629,776.287109,3.099942,-99.723289,780.776855,343.463196,-24.235117,1086.044556,226.347321,-17.113676,1054.204956,222.651001,-22.902128,907.349670
3,0,276.672546,108.733063,1057.718994,239.024155,205.593414,889.470703,320.045380,223.664856,789.341675,249.907135,253.031906,792.725952,215.873367,169.289063,773.635193,206.342880,64.526001,721.962463,226.254639,38.786011,776.198425,205.448914,-28.960197,747.852112,289.959259,-171.825729,1042.863525,273.488281,-226.811996,866.585510,,,,253.529633,-233.115433,764.586243,167.494156,-197.159271,771.590820,68.762939,-158.823242,767.349609,90.179482,-103.243568,776.287903,3.109904,-99.733833,780.773743,343.425018,-24.222910,1086.052002,226.350876,-17.121059,1054.149658,222.633469,-22.887596,907.330078
4,0,276.663208,108.712379,1057.717773,239.034180,205.599838,889.462708,320.072083,223.660385,789.340027,249.924576,253.030182,792.722778,215.890472,169.293655,773.626709,206.348129,64.532265,721.945923,226.253693,38.798046,776.188843,205.445084,-28.960909,747.843689,289.927277,-171.826950,1042.855225,273.469299,-226.810242,866.572693,,,,253.518372,-233.103073,764.556763,167.490753,-197.155640,771.580566,68.773697,-158.831955,767.359802,90.181847,-103.237480,776.270508,3.113686,-99.725586,780.780029,343.390045,-24.226112,1086.050903,226.313751,-17.105663,1054.161865,222.623581,-22.870598,907.302551
5,0,276.677338,108.675240,1057.704346,239.059433,205.586578,889.442444,320.072540,223.614517,789.307007,249.770920,253.288391,792.747681,215.924515,169.297424,773.608704,206.351013,64.536392,721.907715,226.251312,38.801876,776.171875,205.427658,-28.936989,747.825134,289.879486,-171.828629,1042.852417,273.451447,-226.802582,866.550964,,,,253.513962,-233.116104,764.545593,167.482910,-197.141678,771.573303,68.764511,-158.813660,767.343506,90.180992,-103.247314,776.270325,3.103466,-99.709656,780.774963,343.337463,-24.212896,1086.045776,226.297256,-17.156971,1054.157227,222.594498,-22.846724,907.258423
6,0,276.640228,108.699432,1057.702515,239.097702,205.583603,889.436401,320.100311,223.584900,789.295166,249.690384,253.491394,792.769165,215.966919,169.275101,773.587646,206.366898,64.536278,721.896057,226.253677,38.804882,776.164795,205.435379,-28.931015,747.808105,289.846436,-171.817825,1042.839478,273.439209,-226.804153,866.537354,,,,253.512299,-233.117798,764.544800,167.483948,-197.151245,771.569580,68.763718,-158.815948,767.350769,90.188660,-103.243774,776.265625,3.095069,-99.709290,780.775452,343.293976,-24.212372,1086.053101,226.299011,-17.155085,1054.117798,222.598221,-22.835186,907.255615
7,0,276.645081,108.699165,1057.705322,239.131790,205.573151,889.410461,320.145599,223.565628,789.287537,249.896057,253.282166,792.729492,216.005417,169.301880,773.556335,206.378006,64.554771,721.866028,226.276855,38.827484,776.128540,205.423645,-28.921072,747.770142,289.810211,-171.820221,1042.822021,273.423767,-226.796738,866.515869,,,,253.489548,-233.091461,764.522766,167.455460,-197.157791,771.545837,68.749527,-158.801727,767.334717,90.171516,-103.248863,776.264526,3.083714,-99.715111,780.777100,343.270508,-24.227718,1086.099365,226.253204,-17.115110,1054.124268,222.614288,-22.819277,907.228333
8,0,276.627014,108.705528,1057.697021,239.172913,205.588486,889.426270,320.162720,223.502426,789.262207,250.003571,253.258194,792.729675,216.075363,169.336746,773.545593,206.381241,64.584961,721.858948,226.264542,38.842495,776.138367,205.412613,-28.890934,747.774475,289.786926,-171.824463,1042.815796,273.435608,-226.531677,866.236755,,,,253.496643,-233.131973,764.557861,167.439819,-197.149368,771.533203,68.754158,-158.799454,767.326843,90.161995,-103.234550,776.269714,3.074680,-99.709167,780.781738,343.197205,-24.211130,1086.057617,226.238159,-17.132553,1054.099365,222.602188,-22.784775,907.207458
9,0,276.621674,108.712837,1057.701416,239.216644,205.596481,889.407227,320.238892,223.504333,789.276428,250.406143,252.886566,792.687012,216.114685,169.366318,773.552490,206.391342,64.613342,721.847717,226.264679,38.878368,776.138367,205.392670,-28.849398,747.770996,289.753448,-171.820450,1042.797363,273.415680,-226.518906,866.206604,,,,253.482727,-233.111084,764.508423,167.428009,-197.139496,771.511536,68.730286,-158.780869,767.314941,90.157898,-103.230240,776.268677,3.072155,-99.687103,780.778564,343.169128,-24.217417,1086.064209,226.177155,-17.035919,1054.106445,222.591736,-22.756470,907.184937
10,0,276.588287,108.744728,1057.695435,239.270111,205.609055,889.377563,320.285156,223.463379,789.259644,250.505692,252.881592,792.664734,216.177078,169.366684,773.521729,206.405869,64.630447,721.815613,226.294617,38.865520,776.103088,205.377533,-28.815702,747.739624,289.732971,-171.815140,1042.773682,273.405884,-226.519882,866.172729,,,,253.473495,-233.116684,764.492798,167.417984,-197.130524,771.472778,68.733444,-158.773392,767.291992,90.151474,-103.229462,776.254456,3.067193,-99.689926,780.771423,343.149231,-24.224472,1086.101929,226.158356,-17.027691,1054.078369,222.579391,-22.760611,907.139282
11,0,276.617859,108.704926,1057.683960,239.307739,205.606049,889.372742,320.319885,223.433929,789.249817,250.614639,252.860580,792.655090,216.247498,169.360641,773.497925,206.423218,64.646797,721.797729,226.296143,38.881222,776.101318,205.373062,-28.794090,747.738525,289.697418,-171.812592,1042.752808,273.387482,-226.512955,866.153870,,,,253.465347,-233.102905,764.463318,167.414413,-197.128922,771.457397,68.745804,-158.776505,767.290771,90.155670,-103.227661,776.243652,3.060367,-99.688362,780.759705,343.110046,-24.227501,1086.110229,226.165451,-17.271547,1054.129028,222.595795,-22.747715,907.119690
