Trajectories
100
,,ValidationHealthy010:Rdeltoid,,,ValidationHealthy010:RMidArm,,,ValidationHealthy010:RElbRadial,,,ValidationHealthy010:RElbUlna,,,ValidationHealthy010:RMidForeArm,,,ValidationHealthy010:RWrist1,,,ValidationHealthy010:RWrist2,,,ValidationHealthy010:RFingerJoint,,,ValidationHealthy010:LDeltoid,,,ValidationHealthy010:LMidArm,,,ValidationHealthy010:LElbRadial,,,ValidationHealthy010:LElbUlna,,,ValidationHealthy010:LMidForearm,,,ValidationHealthy010:Lwrist1,,,ValidationHealthy010:LWrist2,,,ValidationHealthy010:LFingerJoint,,,ValidationHealthy010:C7,,,ValidationHealthy010:Neck,,,ValidationHealthy010:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,287.861298,66.250137,1070.809692,275.337708,159.416290,870.577148,332.944275,137.190506,749.282471,266.451904,181.545303,777.135254,196.174789,108.938087,753.757568,142.176270,12.314976,722.717712,141.231018,0.459098,787.274963,121.564255,-69.598274,746.148376,307.618347,-212.196030,1084.555420,276.917419,-293.380096,869.534241,236.769012,-302.193176,794.744141,165.357635,-293.524017,783.040344,,,,36.861500,-281.370941,753.340393,38.734016,-226.276428,782.625977,-41.219780,-238.478668,792.896973,332.630249,-62.884315,1095.311768,217.756226,-76.708328,1075.410278,164.474564,-84.174103,964.344727
2,0,287.854492,66.247505,1070.802368,275.380707,159.418030,870.581726,332.994934,137.161545,749.274109,266.507385,181.530182,777.129761,196.233948,108.944641,753.733154,142.215439,12.328301,722.698242,141.264130,0.478598,787.229919,121.588455,-69.579285,746.123779,307.609344,-212.201950,1084.549561,276.910645,-293.370758,869.514771,236.769638,-302.190277,794.725403,165.363953,-293.521118,783.026550,,,,36.864735,-281.365265,753.327881,38.743210,-226.271149,782.625671,-41.214737,-238.473679,792.900696,332.601196,-62.894493,1095.321777,217.733307,-76.718269,1075.396606,164.491333,-84.148201,964.316895
3,0,287.835327,66.250122,1070.800049,275.417786,159.413193,870.587646,333.053009,137.136673,749.282410,266.570068,181.515945,777.130310,196.276749,108.942825,753.716858,142.237915,12.349667,722.670654,141.264923,0.479997,787.217041,121.585358,-69.567238,746.096863,307.593811,-212.212921,1084.537476,276.905609,-293.376251,869.494995,236.767502,-302.184204,794.701721,165.367065,-293.520264,783.014587,,,,36.855080,-281.362640,753.326599,38.739510,-226.267624,782.617615,-41.221077,-238.485016,792.899109,332.581299,-62.898472,1095.326050,217.713470,-76.742340,1075.396606,164.518875,-84.161797,964.276917
4,0,287.820129,66.242294,1070.790405,275.460754,159.428864,870.594299,333.108093,137.107025,749.296326,266.581055,181.546524,777.136780,196.322479,108.943428,753.690430,142.239700,12.372860,722.670837,141.270569,0.510394,787.205200,121.596344,-69.538750,746.075867,307.585236,-212.218750,1084.520142,276.899323,-293.389221,869.476929,236.767807,-302.193207,794.682068,165.365021,-293.522186,782.997009,,,,36.874615,-281.374420,753.331055,38.734653,-226.264709,782.615479,-41.228603,-238.475235,792.900330,332.559540,-62.906086,1095.326416,217.678421,-76.712769,1075.391724,164.517746,-84.075157,964.237427
5,0,287.820129,66.229744,1070.800537,275.519257,159.413437,870.598206,333.143402,137.059326,749.315735,266.671295,181.470367,777.122131,196.352600,108.955292,753.691650,142.264954,12.388523,722.660400,141.291306,0.543503,787.201111,121.606148,-69.524475,746.052490,307.578339,-212.236603,1084.508789,276.895905,-293.397583,869.463440,236.764069,-302.196228,794.658569,165.367874,-293.527863,782.975403,,,,36.865620,-281.380463,753.317505,38.733051,-226.266663,782.605774,-41.229286,-238.480118,792.893860,332.539520,-62.905060,1095.339722,217.664566,-76.707069,1075.390625,164.554062,-84.095261,964.234741
6,0,287.803131,66.228027,1070.807373,275.551483,159.397049,870.591125,333.185394,137.028061,749.345337,266.735626,181.417801,777.101257,196.389038,108.951080,753.664368,142.305267,12.393654,722.677246,141.320786,0.544053,787.194214,121.626465,-69.516975,746.040039,307.566010,-212.254562,1084.496338,276.889069,-293.411713,869.441345,236.758469,-302.194031,794.615112,165.365356,-293.530273,782.951172,,,,36.848011,-281.380310,753.313721,38.736843,-226.278778,782.602417,-41.233177,-238.489014,792.899109,332.516510,-62.909081,1095.363770,217.659271,-76.705231,1075.385986,164.552872,-84.102318,964.221924
7,0,287.796295,66.218964,1070.811768,275.578796,159.394363,870.589355,333.226257,136.993622,749.353394,266.789490,181.389801,777.083496,196.431442,108.944611,753.669067,142.336014,12.415872,722.684875,141.346085,0.561519,787.219299,121.635719,-69.504616,746.043701,307.557129,-212.282501,1084.492920,276.877289,-293.424255,869.426758,236.753494,-302.202484,794.601013,165.350616,-293.532471,782.940063,,,,36.835327,-281.401123,753.323303,38.731583,-226.287720,782.602295,-41.243958,-238.490967,792.905273,332.498627,-62.912056,1095.379395,217.645355,-76.688202,1075.386963,164.535172,-84.105698,964.219421
8,0,287.783997,66.215782,1070.812744,275.603302,159.382278,870.583862,333.254059,136.972672,749.362610,266.849731,181.344818,777.075500,196.476578,108.944984,753.677002,142.371780,12.426987,722.698364,141.365112,0.591036,787.236877,121.663200,-69.502052,746.053711,307.551788,-212.288345,1084.477539,276.868591,-293.425354,869.399231,236.739410,-302.208252,794.576660,165.342651,-293.528687,782.927124,,,,36.833118,-281.393921,753.316162,38.727882,-226.285736,782.604553,-41.248028,-238.491714,792.905701,332.484375,-62.925518,1095.397583,217.639618,-76.691887,1075.392578,164.553986,-84.170181,964.228821
9,0,287.770233,66.207794,1070.799194,275.637054,159.382660,870.584534,333.295746,136.944336,749.377197,266.891479,181.326950,777.075562,196.529144,108.959274,753.678223,142.405319,12.429615,722.692261,141.387329,0.604419,787.249573,121.688171,-69.493721,746.049377,307.547058,-212.310455,1084.467163,276.857300,-293.424255,869.380859,236.735168,-302.205170,794.548279,165.333572,-293.522491,782.908569,,,,36.835804,-281.403687,753.322632,38.721050,-226.277786,782.595825,-41.254124,-238.488235,792.903442,332.464111,-62.929222,1095.398071,217.622467,-76.677994,1075.377441,164.560532,-84.197319,964.203430
10,0,287.775787,66.207123,1070.803345,275.646851,159.370346,870.578796,333.328247,136.934982,749.394958,266.962219,181.217484,777.050476,196.554794,108.945557,753.672302,142.440948,12.418054,722.692200,141.418213,0.608211,787.242920,121.718407,-69.499825,746.039551,307.545166,-212.320847,1084.454712,276.862000,-293.420471,869.354919,236.734604,-302.198761,794.528809,165.327744,-293.523071,782.894165,,,,36.827621,-281.398102,753.306213,38.726837,-226.283661,782.582825,-41.262398,-238.483093,792.904236,332.461609,-62.947819,1095.409912,217.635010,-76.689171,1075.373047,164.552902,-84.172142,964.190735
11,0,287.777405,66.192764,1070.799805,275.662689,159.327881,870.562927,333.355011,136.914154,749.401062,267.000732,181.197205,777.040405,196.571762,108.957092,753.662964,142.457031,12.428365,722.695984,141.434738,0.615463,787.240601,121.729736,-69.500046,746.015503,307.538818,-212.333466,1084.435791,276.850403,-293.420441,869.319275,236.719177,-302.197205,794.500427,165.319397,-293.520386,782.867432,,,,36.823689,-281.403412,753.303040,38.716930,-226.282898,782.581299,-41.263580,-238.494507,792.901917,332.450317,-62.950790,1095.412109,217.630478,-76.699463,1075.358276,164.582062,-84.200027,964.182983
12,0,287.795471,66.182251,1070.809204,275.679718,159.286911,870.546814,333.368408,136.883041,749.405334,267.055206,181.143906,777.030457,196.599014,108.921036,753.660828,142.470367,12.438300,722.683899,141.439774,0.633673,787.251465,121.739586,-69.490356,746.023499,307.544464,-212.350327,1084.437866,276.870056,-293.440857,869.318420,236.729889,-302.192474,794.489563,165.317780,-293.531250,782.869019,,,,36.816914,-281.404968,753.311401,38.717682,-226.284363,782.578369,-41.269882,-238.498489,792.918152,332.447632,-62.969357,1095.426758,217.628342,-76.691833,1075.354248,164.597412,-84.167320,964.179626
13,0,287.801331,66.171143,1070.815186,275.698975,159.279007,870.563904,333.379547,136.854095,749.414246,267.097290,181.093109,777.020264,196.611603,108.944160,753.664856,142.475647,12.428274,722.709106,141.445175,0.670949,787.259338,121.742088,-69.481377,746.013367,307.539490,-212.362076,1084.434082,276.881012,-293.441711,869.293701,236.737900,-302.205048,794.475952,165.307663,-293.535950,782.850769,,,,36.820644,-281.418793,753.307373,38.717884,-226.286835,782.583984,-41.266838,-238.497284,792.914917,332.459808,-62.987015,1095.442017,217.643219,-76.708946,1075.348633,164.664795,-84.215408,964.178528
14,0,287.800049,66.152649,1070.812866,275.704773,159.301224,870.579834,333.409515,136.842407,749.419556,267.117889,181.070587,777.022522,196.631271,108.926476,753.677429,142.481949,12.451572,722.716003,141.461105,0.669346,787.275818,121.756691,-69.471451,746.004761,307.545990,-212.384155,1084.423340,276.888062,-293.444122,869.276123,236.733765,-302.197845,794.448486,165.308151,-293.532623,782.835327,,,,36.826420,-281.417572,753.314026,38.720585,-226.297714,782.584717,-41.275074,-238.496658,792.916748,332.460266,-63.006306,1095.449707,217.661301,-76.725571,1075.335815,164.687790,-84.192749,964.176147
15,0,287.816376,66.146431,1070.813599,275.745880,159.276840,870.565186,333.422180,136.818741,749.418518,267.143494,181.072372,777.032959,196.641037,108.931976,753.680298,142.486465,12.465273,722.736389,141.460373,0.668778,787.275635,121.753700,-69.474953,746.010132,307.547821,-212.401520,1084.402954,276.916473,-293.445465,869.235107,236.735977,-302.188782,794.417664,165.314438,-293.534698,782.807434,,,,36.821560,-281.411499,753.310486,38.720333,-226.284027,782.581299,-41.271446,-238.494934,792.915588,332.451691,-63.022324,1095.437500,217.657715,-76.736877,1075.320923,164.706436,-84.223831,964.154175
16,0,287.821655,66.136642,1070.802979,275.753815,159.308899,870.573669,333.432678,136.820450,749.409485,267.166992,181.046097,777.014832,196.647705,108.928368,753.672302,142.502548,12.454138,722.721985,141.481842,0.665795,787.266541,121.770889,-69.475220,746.018005,307.551025,-212.418381,1084.380737,276.922607,-293.434784,869.209900,236.738632,-302.181000,794.383057,165.318115,-293.530792,782.794678,,,,36.824463,-281.423370,753.300171,38.714497,-226.274887,782.574890,-41.268185,-238.495651,792.914063,332.460419,-63.031754,1095.444824,217.656693,-76.719994,1075.301880,164.713730,-84.233208,964.122803
17,0,287.835968,66.115768,1070.804199,275.772369,159.279312,870.566284,333.445068,136.805359,749.401123,267.165070,181.054047,777.015198,196.659073,108.911995,753.685120,142.514236,12.439918,722.706604,141.499664,0.645308,787.274475,121.777252,-69.493256,746.031494,307.551605,-212.426620,1084.357056,276.928345,-293.449707,869.186646,236.741638,-302.186523,794.362549,165.310013,-293.519989,782.763123,,,,36.827141,-281.414490,753.302490,38.718060,-226.279816,782.559265,-41.263641,-238.501129,792.908325,332.462097,-63.054802,1095.440674,217.663620,-76.751122,1075.300537,164.712708,-84.169373,964.107849
