Trajectories
100
,,ValidationHealthy010:Rdeltoid,,,ValidationHealthy010:RMidArm,,,ValidationHealthy010:RElbRadial,,,ValidationHealthy010:RElbUlna,,,ValidationHealthy010:RMidForeArm,,,ValidationHealthy010:RWrist1,,,ValidationHealthy010:RWrist2,,,ValidationHealthy010:RFingerJoint,,,ValidationHealthy010:LDeltoid,,,ValidationHealthy010:LMidArm,,,ValidationHealthy010:LElbRadial,,,ValidationHealthy010:LElbUlna,,,ValidationHealthy010:LMidForearm,,,ValidationHealthy010:Lwrist1,,,ValidationHealthy010:LWrist2,,,ValidationHealthy010:LFingerJoint,,,ValidationHealthy010:C7,,,ValidationHealthy010:Neck,,,ValidationHealthy010:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,294.452118,68.775543,1066.757446,275.847931,161.058472,865.959778,,,,264.241119,183.577362,772.837524,198.369339,105.764702,748.235474,149.759323,7.149368,715.586426,151.474243,-6.140490,779.858032,129.569901,-74.850883,739.608398,306.776489,-211.549316,1085.461060,274.504395,-293.800140,870.344666,236.159775,-303.576752,795.967651,165.043701,-293.934387,784.505249,,,,36.639301,-281.065186,755.878174,39.144878,-224.671799,783.043274,-41.378910,-236.271225,791.809692,337.117004,-62.135693,1094.755371,220.981750,-67.161575,1073.577759,173.154861,-81.359810,960.199097
2,0,294.426971,68.789009,1066.766602,275.814697,161.051407,865.961121,,,,264.186737,183.568375,772.829712,198.349045,105.729385,748.239380,149.700745,7.149443,715.585083,151.418640,-6.144694,779.848145,129.478928,-74.846481,739.630737,306.723145,-211.543365,1085.475830,274.481110,-293.803162,870.370300,236.165588,-303.575043,795.975952,165.042343,-293.929749,784.501404,,,,36.631283,-280.994812,755.826904,39.141556,-224.682388,783.046143,-41.366013,-236.276108,791.828735,337.110443,-62.129025,1094.755249,220.964752,-67.161537,1073.606079,173.111221,-81.405449,960.227966
3,0,294.395172,68.815163,1066.775513,275.767487,161.042175,865.957092,,,,264.135559,183.583099,772.829956,198.333389,105.702736,748.229797,149.629471,7.144331,715.603943,151.336227,-6.141906,779.856018,129.427780,-75.174789,739.147705,306.670532,-211.527710,1085.479126,274.450806,-293.787781,870.371948,236.147949,-303.569092,795.966187,165.034271,-293.921173,784.502319,,,,36.622730,-280.961517,755.787415,39.135902,-224.689438,783.054443,-41.371338,-236.283783,791.835449,337.091187,-62.115002,1094.749878,220.951385,-67.109657,1073.625977,173.021591,-81.370964,960.254333
4,0,294.374207,68.830963,1066.771606,275.719696,161.044556,865.951538,,,,264.093903,183.564850,772.820618,198.244278,105.747498,748.253845,149.588867,7.150148,715.615112,151.281097,-6.144754,779.863098,129.363968,-75.167732,739.149414,306.627350,-211.510620,1085.482910,274.429504,-293.772522,870.377258,236.146973,-303.557983,795.953735,165.034927,-293.916534,784.484314,,,,36.616375,-280.687134,755.549072,39.127426,-224.688278,783.062805,-41.383980,-236.286026,791.834595,337.070068,-62.098602,1094.727905,220.933578,-67.085098,1073.653198,172.966354,-81.362473,960.297241
5,0,294.354126,68.837746,1066.765259,275.691864,161.068253,865.960693,,,,264.054443,183.563080,772.821106,198.189926,105.767181,748.247192,149.532394,7.164228,715.629639,151.222290,-6.136188,779.870178,129.306580,-75.137947,739.177063,306.590820,-211.496140,1085.484497,274.411865,-293.761505,870.361023,236.141190,-303.547272,795.947021,165.037506,-293.923889,784.456421,,,,36.614983,-280.684967,755.538452,39.116135,-224.695038,783.061218,-41.387711,-236.285675,791.829041,337.059479,-62.087769,1094.714355,220.917465,-67.044334,1073.664917,172.892654,-81.305931,960.327576
6,0,294.330231,68.849998,1066.761963,275.649841,161.066483,865.952148,,,,263.993134,183.548203,772.819824,198.142075,105.749458,748.231445,149.466324,7.145323,715.640991,151.166458,-6.121935,779.885010,129.231033,-75.126686,739.197815,306.556244,-211.487320,1085.488037,274.400269,-293.737183,870.348206,236.143066,-303.526733,795.925903,165.016602,-293.906769,784.429749,,,,36.615707,-280.698730,755.522827,39.110992,-224.696579,783.046753,-41.412186,-236.285950,791.803589,337.053284,-62.062016,1094.723633,220.912949,-67.043571,1073.682129,172.808731,-81.271324,960.364014
7,0,294.308868,68.886826,1066.771851,275.599640,161.054550,865.952271,,,,263.941193,183.537277,772.813416,198.085495,105.771103,748.253662,149.400085,7.150658,715.666687,151.083389,-6.074587,779.913940,129.157074,-75.134766,739.209778,306.533936,-211.468155,1085.501953,274.396210,-293.717255,870.354126,236.143707,-303.504730,795.925903,165.011963,-293.893066,784.435547,,,,36.609631,-280.699402,755.527100,39.103870,-224.686905,783.043945,-41.426563,-236.262146,791.799438,337.040833,-62.045361,1094.714478,220.901642,-66.975113,1073.712891,172.745102,-81.246124,960.409546
8,0,294.311676,68.873283,1066.788574,275.553406,161.048386,865.973450,,,,263.882263,183.532227,772.818115,198.147461,106.228348,748.797424,149.334290,7.151682,715.678040,151.017670,-6.102175,779.909851,129.106964,-75.140572,739.222412,306.508087,-211.464920,1085.514771,274.407593,-293.704987,870.361267,236.126709,-303.488678,795.931763,165.012955,-293.876007,784.448914,,,,36.607124,-281.014313,755.802979,39.101173,-224.682053,783.048767,-41.439045,-236.255157,791.797424,337.032440,-62.014130,1094.720703,220.893204,-66.968300,1073.733032,172.678909,-81.255188,960.472534
9,0,294.274200,68.901535,1066.790649,275.491638,161.058975,865.982117,,,,263.805756,183.538132,772.830200,198.096130,106.244247,748.805786,149.282211,7.180755,715.729797,150.975464,-6.082372,779.952454,129.085938,-75.150993,739.237305,306.500641,-211.453247,1085.530396,274.404297,-293.701202,870.375671,236.130066,-303.482452,795.946533,165.008560,-293.853729,784.468323,,,,36.617142,-281.047241,755.844482,39.094875,-224.677231,783.050110,-41.440308,-236.252609,791.805725,337.023560,-62.003864,1094.733765,220.889847,-66.947762,1073.772217,172.621475,-81.214027,960.521545
