Trajectories
100
,,ValidationHealthy010:Rdeltoid,,,ValidationHealthy010:RMidArm,,,ValidationHealthy010:RElbRadial,,,ValidationHealthy010:RElbUlna,,,ValidationHealthy010:RMidForeArm,,,ValidationHealthy010:RWrist1,,,ValidationHealthy010:RWrist2,,,ValidationHealthy010:RFingerJoint,,,ValidationHealthy010:LDeltoid,,,ValidationHealthy010:LMidArm,,,ValidationHealthy010:LElbRadial,,,ValidationHealthy010:LElbUlna,,,ValidationHealthy010:LMidForearm,,,ValidationHealthy010:Lwrist1,,,ValidationHealthy010:LWrist2,,,ValidationHealthy010:LFingerJoint,,,ValidationHealthy010:C7,,,ValidationHealthy010:Neck,,,ValidationHealthy010:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,280.116730,69.759018,1067.264404,268.010010,162.089905,866.909485,329.352203,142.420212,747.086670,260.474243,182.969315,773.413757,193.566620,108.149345,749.024963,145.450882,8.914306,717.444946,144.383194,-3.160404,781.797119,124.460823,-73.379890,740.926331,306.720306,-207.446091,1086.147461,277.481567,-291.301666,872.041077,237.238617,-300.586090,796.896362,165.845673,-292.741425,784.521545,,,,37.333698,-281.423584,753.059326,38.907112,-226.275696,782.201599,-40.350765,-239.073624,793.635193,327.715332,-58.761360,1094.841187,211.943466,-74.243698,1071.971924,162.728561,-84.531425,960.838562
2,0,280.140137,69.755501,1067.255371,268.026642,162.037781,866.902832,329.367188,142.401703,747.071350,260.480774,182.957596,773.413879,193.964493,108.386383,749.398499,145.456573,8.898911,717.462891,144.380875,-3.147022,781.816772,124.458824,-73.382957,740.941833,306.701050,-207.456299,1086.166870,277.475403,-291.329254,872.072327,237.232010,-300.624695,796.918884,165.837387,-292.765381,784.542358,,,,37.325642,-281.430603,753.061340,38.911575,-226.282532,782.208618,-40.350021,-239.083420,793.644592,327.713318,-58.768761,1094.845337,211.953995,-74.249825,1071.984741,162.722687,-84.516792,960.853271
3,0,280.181366,69.745110,1067.238037,268.062378,162.027176,866.872192,329.384491,142.367996,747.046204,260.534027,182.906647,773.372559,193.606201,108.154022,749.006897,145.458817,8.889112,717.458740,144.390381,-3.160670,781.813171,124.463966,-73.391632,740.950867,306.692474,-207.460327,1086.177246,277.467957,-291.360229,872.094604,237.223099,-300.666321,796.940918,165.835220,-292.789368,784.554504,,,,37.321117,-281.446655,753.076294,38.917854,-226.287659,782.215271,-40.346729,-239.081070,793.642456,327.731689,-58.788914,1094.844116,211.961716,-74.249580,1071.991089,162.732498,-84.500900,960.836853
4,0,280.213715,69.742508,1067.213501,268.090851,162.005508,866.857666,329.411469,142.330872,747.009766,260.545715,182.917358,773.358643,194.023544,108.378914,749.362427,145.488693,8.881729,717.469910,144.396088,-3.145660,781.819519,124.474640,-73.391777,740.954285,306.686188,-207.474136,1086.179077,277.461395,-291.397491,872.101501,237.204895,-300.706818,796.942017,165.816223,-292.815369,784.555115,,,,37.336552,-281.462830,753.068787,38.922035,-226.301590,782.209656,-40.355488,-239.076935,793.638977,327.751038,-58.799679,1094.834717,211.983078,-74.255814,1071.981323,162.731934,-84.497589,960.829834
5,0,280.249634,69.738159,1067.183228,268.156525,161.992279,866.813477,329.462708,142.306412,746.979553,260.609589,182.867126,773.315918,194.048508,108.349251,749.345093,145.491348,8.901784,717.454407,144.402100,-3.144207,781.803833,124.471779,-73.366837,740.939575,306.669617,-207.485046,1086.169434,277.451813,-291.428406,872.100586,237.194427,-300.726837,796.925781,165.802582,-292.835022,784.542786,,,,37.307423,-281.466827,753.077026,38.908260,-226.293243,782.192322,-40.356293,-239.071350,793.634705,327.734741,-58.751438,1094.824341,212.008453,-74.206429,1071.964111,162.749298,-84.481041,960.813477
6,0,280.308960,69.718925,1067.159668,268.238281,161.976776,866.779480,329.512482,142.252411,746.958435,260.743011,182.720581,773.242798,194.105576,108.326065,749.303162,145.504471,8.901045,717.447327,144.422089,-3.149749,781.804504,124.475540,-73.365669,740.928711,306.650543,-207.505905,1086.166626,277.444153,-291.463806,872.098450,237.177826,-300.773315,796.921753,165.779800,-292.858368,784.525879,,,,37.287235,-281.485962,753.066650,38.905064,-226.299591,782.197754,-40.360405,-239.074570,793.625305,327.747772,-58.764355,1094.826416,212.030472,-74.198135,1071.954224,162.755524,-84.447968,960.810425
7,0,280.360413,69.707863,1067.145874,268.336365,161.930573,866.750122,329.558533,142.204163,746.938049,260.833191,182.612045,773.185791,193.802200,108.124893,748.991089,145.523071,8.898520,717.439270,144.460892,-3.141968,781.795105,124.486359,-73.362198,740.919678,306.639160,-207.522964,1086.160645,277.432312,-291.512085,872.095581,237.169998,-300.816223,796.919861,165.769470,-292.886993,784.523499,,,,37.278442,-281.492737,753.060730,38.900211,-226.316086,782.184937,-40.367416,-239.076080,793.628052,327.750885,-58.765430,1094.834839,212.051712,-74.146187,1071.928467,162.768372,-84.387146,960.810181
8,0,280.417877,69.705757,1067.125977,268.404633,161.900345,866.730286,329.632843,142.163483,746.913757,260.921814,182.535355,773.149963,193.888977,108.109634,748.980774,145.555756,8.885181,717.420715,144.501694,-3.120538,781.782898,124.490944,-73.360657,740.922363,306.636047,-207.558807,1086.154541,277.424347,-291.558807,872.093933,237.149689,-300.856079,796.906006,165.756195,-292.913025,784.513184,,,,37.266304,-281.512360,753.065918,38.897678,-226.332626,782.187134,-40.364456,-239.084122,793.634094,327.791107,-58.779274,1094.847412,212.099823,-74.164261,1071.918091,162.793823,-84.388298,960.812195
9,0,280.499298,69.700562,1067.114990,268.497711,161.892380,866.712036,329.697784,142.111298,746.873352,261.025360,182.476685,773.116699,193.980255,108.106148,748.975952,145.584381,8.883406,717.438110,144.521393,-3.112649,781.781738,124.504707,-73.351860,740.912781,306.633270,-207.583939,1086.149170,277.411072,-291.602234,872.086060,237.134613,-300.891296,796.898132,165.744339,-292.938721,784.503479,,,,37.258530,-281.500183,753.059998,38.897251,-226.335159,782.188049,-40.362167,-239.091370,793.631104,327.821838,-58.794224,1094.845703,212.124939,-74.128143,1071.888550,162.825546,-84.399055,960.826355
