Trajectories
100
,,ValidationHealthy010:Rdeltoid,,,ValidationHealthy010:RMidArm,,,ValidationHealthy010:RElbRadial,,,ValidationHealthy010:RElbUlna,,,ValidationHealthy010:RMidForeArm,,,ValidationHealthy010:RWrist1,,,ValidationHealthy010:RWrist2,,,ValidationHealthy010:RFingerJoint,,,ValidationHealthy010:LDeltoid,,,ValidationHealthy010:LMidArm,,,ValidationHealthy010:LElbRadial,,,ValidationHealthy010:LElbUlna,,,ValidationHealthy010:LMidForearm,,,ValidationHealthy010:Lwrist1,,,ValidationHealthy010:LWrist2,,,ValidationHealthy010:LFingerJoint,,,ValidationHealthy010:C7,,,ValidationHealthy010:Neck,,,ValidationHealthy010:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,289.002594,65.126274,1071.339844,272.120544,158.851166,871.261780,,,,260.465820,182.155609,777.910522,193.366257,106.266556,751.919128,143.502579,8.315769,717.213989,143.160172,-6.281988,781.199768,124.839661,-74.905075,737.082153,310.092133,-213.247910,1082.695068,278.274902,-292.865356,866.893250,237.452469,-301.367096,792.417542,166.017059,-292.866486,781.649597,,,,37.142460,-281.025970,753.585999,39.098846,-225.804169,782.666504,-41.166813,-237.724289,792.452271,333.935089,-63.865124,1095.257446,218.934341,-76.800438,1074.655518,168.394836,-84.986565,962.518433
2,0,289.019836,65.113396,1071.354370,272.157288,158.817184,871.260376,,,,260.483490,182.145981,777.917542,193.370026,106.264183,751.924561,143.521301,8.320425,717.212891,143.159042,-6.273510,781.207153,124.835793,-74.913055,737.090210,310.113220,-213.271164,1082.694702,278.288269,-292.870392,866.879395,237.458740,-301.370575,792.415649,166.011719,-292.865784,781.650513,,,,37.136997,-281.031616,753.587891,39.100060,-225.805984,782.670593,-41.164272,-237.714447,792.449341,333.946411,-63.878693,1095.258667,218.954193,-76.837143,1074.711182,168.405258,-84.989731,962.531616
3,0,289.043060,65.093018,1071.369019,272.184906,158.823517,871.272461,,,,260.513092,182.146072,777.927551,193.399261,106.250793,751.939636,143.552170,8.313640,717.215210,143.163498,-6.263338,781.218140,124.841393,-74.913185,737.096497,310.126465,-213.279999,1082.682861,278.296356,-292.875214,866.870422,237.466492,-301.377991,792.398621,166.023621,-292.866577,781.641235,,,,37.140034,-281.028168,753.578430,39.114288,-225.812378,782.669250,-41.168526,-237.720184,792.449341,333.967957,-63.908501,1095.271973,218.974380,-76.869225,1074.755249,168.433975,-85.092682,962.530762
4,0,289.051971,65.078270,1071.387085,272.205109,158.786743,871.296143,,,,260.527893,182.137650,777.943176,193.409439,106.262680,751.947998,143.545837,8.329729,717.232727,143.171844,-6.261841,781.218323,124.840698,-74.900101,737.111023,310.141113,-213.300262,1082.690796,278.306702,-292.881348,866.872314,237.470795,-301.385956,792.399536,166.021591,-292.873566,781.645264,,,,37.135445,-281.031769,753.593140,39.112442,-225.810669,782.680786,-41.163658,-237.721893,792.460205,333.978790,-63.923336,1095.276611,218.974014,-76.882362,1074.811646,168.434616,-85.078720,962.550293
5,0,289.068420,65.074654,1071.397217,272.212128,158.803375,871.309998,,,,260.545837,182.140503,777.966858,193.420670,106.270203,751.962585,143.552551,8.331280,717.250183,143.176743,-6.261680,781.230957,124.845589,-74.882706,737.103271,310.143738,-213.308762,1082.680298,278.310913,-292.880890,866.854919,237.467834,-301.375946,792.376221,166.021286,-292.864594,781.629333,,,,37.132141,-281.029510,753.592041,39.111408,-225.806900,782.669861,-41.163990,-237.725494,792.464661,333.988708,-63.934685,1095.276611,218.979340,-76.890884,1074.837158,168.427353,-85.062775,962.550537
6,0,289.093719,65.069016,1071.398560,272.249268,158.815353,871.316284,,,,260.579315,182.156952,777.990051,193.434570,106.289207,751.964417,143.571335,8.371610,717.249939,143.202194,-6.254807,781.218201,124.861961,-74.863167,737.096619,310.145386,-213.312820,1082.664795,278.321442,-292.880676,866.838440,237.471603,-301.363831,792.352539,166.011307,-292.855988,781.610474,,,,37.130112,-281.037506,753.595154,39.105686,-225.797363,782.658997,-41.158661,-237.723373,792.459229,333.991547,-63.935764,1095.268433,218.972122,-76.888245,1074.867310,168.435959,-85.057587,962.557556
7,0,289.099274,65.055428,1071.391113,272.261719,158.805649,871.317322,,,,260.596985,182.151215,777.990540,193.449249,106.301849,751.983704,143.558167,8.377734,717.250732,143.205582,-6.242474,781.233215,124.865036,-74.850960,737.101379,310.144531,-213.314560,1082.653809,278.324768,-292.868774,866.818054,237.470551,-301.361786,792.343201,166.006165,-292.844147,781.589111,,,,37.130634,-281.042480,753.591370,39.106312,-225.786469,782.654175,-41.167427,-237.717209,792.451965,333.985687,-63.925415,1095.266235,218.954132,-76.845154,1074.886963,168.443817,-85.010139,962.552368
8,0,289.113098,65.051178,1071.394653,272.257904,158.792160,871.319885,,,,260.610291,182.156311,777.993774,193.459900,106.295189,751.978149,143.573990,8.400614,717.257629,143.224808,-6.251137,781.234985,124.866898,-74.830795,737.107788,310.128082,-213.310974,1082.653198,278.325592,-292.866333,866.811523,237.468811,-301.338806,792.331055,166.000580,-292.841278,781.580017,,,,37.105667,-281.039764,753.594727,39.106525,-225.790985,782.642517,-41.164711,-237.721893,792.455627,333.977539,-63.921021,1095.258301,218.924805,-76.827812,1074.922729,168.460571,-85.027557,962.547241
9,0,289.114136,65.044144,1071.372192,272.284180,158.771255,871.314331,,,,260.633636,182.161407,777.990662,193.477051,106.305481,751.977173,143.577255,8.404058,717.263672,143.239685,-6.229402,781.220703,124.874062,-74.815277,737.113953,310.116608,-213.318619,1082.656982,278.320801,-292.858215,866.809387,237.467453,-301.340424,792.331482,165.989410,-292.836548,781.578247,,,,37.110302,-281.040833,753.599915,39.101315,-225.776978,782.637207,-41.168839,-237.712570,792.451355,333.979492,-63.921043,1095.252930,218.903397,-76.824326,1074.972412,168.484818,-85.036797,962.527893
