Trajectories
100
,,ValidationHealthy010:Rdeltoid,,,ValidationHealthy010:RMidArm,,,ValidationHealthy010:RElbRadial,,,ValidationHealthy010:RElbUlna,,,ValidationHealthy010:RMidForeArm,,,ValidationHealthy010:RWrist1,,,ValidationHealthy010:RWrist2,,,ValidationHealthy010:RFingerJoint,,,ValidationHealthy010:LDeltoid,,,ValidationHealthy010:LMidArm,,,ValidationHealthy010:LElbRadial,,,ValidationHealthy010:LElbUlna,,,ValidationHealthy010:LMidForearm,,,ValidationHealthy010:Lwrist1,,,ValidationHealthy010:LWrist2,,,ValidationHealthy010:LFingerJoint,,,ValidationHealthy010:C7,,,ValidationHealthy010:Neck,,,ValidationHealthy010:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,278.452911,65.353630,1070.193237,258.395996,155.662933,868.663208,315.499939,135.460007,746.880859,246.959702,175.110016,774.768616,180.770538,99.504639,751.874817,132.904999,-0.261652,719.783325,134.093674,-13.874258,784.238708,116.998428,-83.925339,741.099304,307.759979,-213.161987,1084.318237,277.485260,-294.450043,869.205872,236.976852,-302.899445,794.131104,165.606476,-294.317383,782.480042,,,,37.118008,-281.782928,752.354797,39.113674,-226.943680,782.046692,-40.255920,-239.516861,793.813660,328.504578,-63.393250,1095.208008,214.140015,-79.961655,1075.136719,160.967804,-88.129677,963.304382
2,0,278.390533,65.403351,1070.159424,258.350067,155.689011,868.605103,315.482727,135.474274,746.833374,246.938736,175.124298,774.718750,180.760300,99.520157,751.832642,132.914551,-0.275263,719.759399,134.082275,-13.884326,784.208862,117.008179,-83.930809,741.085083,307.732666,-213.132126,1084.319824,277.486389,-294.430420,869.208008,236.977051,-302.882477,794.135376,165.608902,-294.296906,782.480164,,,,37.108234,-281.779327,752.354187,39.110367,-226.949173,782.043945,-40.254482,-239.524414,793.816895,328.454620,-63.361549,1095.208984,214.108765,-79.937744,1075.090698,160.938766,-88.128265,963.256470
3,0,278.343414,65.431221,1070.111206,258.333191,155.712128,868.579712,315.483643,135.488190,746.800659,246.920380,175.127655,774.679199,180.773071,99.512093,751.797363,132.914841,-0.283278,719.750305,134.091064,-13.864807,784.186157,117.018814,-83.932518,741.080017,307.698883,-213.103897,1084.337769,277.486389,-294.408447,869.224182,236.982742,-302.860962,794.152222,165.618393,-294.289673,782.496643,,,,37.110870,-281.783173,752.368347,39.114517,-226.950974,782.054504,-40.253357,-239.532669,793.818298,328.409210,-63.337074,1095.227661,214.072830,-79.906227,1075.057739,160.934601,-88.145943,963.226929
4,0,278.292450,65.467110,1070.068970,258.303680,155.737228,868.523743,315.473572,135.489944,746.759888,246.921432,175.131805,774.635437,180.765518,99.530441,751.768616,132.902603,-0.289279,719.748047,134.086823,-13.864514,784.162476,117.024834,-83.940971,741.066650,307.674683,-213.066956,1084.342651,277.487030,-294.378998,869.221069,236.989044,-302.838226,794.152039,165.623840,-294.272736,782.501160,,,,37.113079,-281.769531,752.365906,39.120354,-226.937057,782.052612,-40.251480,-239.527817,793.815735,328.368103,-63.323395,1095.223633,214.022949,-79.867477,1075.014526,160.931168,-88.192261,963.194641
5,0,278.225769,65.519096,1070.025269,258.266144,155.715775,868.479553,315.465363,135.487686,746.722534,246.905731,175.113022,774.580566,180.767212,99.503006,751.726868,132.884293,-0.276032,719.719910,134.077118,-13.856532,784.159973,117.028175,-83.940033,741.054504,307.640015,-213.030090,1084.349609,277.480743,-294.352081,869.235779,236.983322,-302.805969,794.163208,165.613495,-294.247223,782.498718,,,,37.110600,-281.779633,752.384094,39.102608,-226.925949,782.043701,-40.259865,-239.523285,793.821228,328.291962,-63.239792,1095.228394,213.974655,-79.817535,1074.987427,160.913010,-88.183830,963.178650
6,0,278.201050,65.539688,1069.989990,258.242950,155.719437,868.437134,315.456421,135.468246,746.689514,246.919235,175.052841,774.519897,180.761993,99.507950,751.659790,132.873611,-0.294130,719.707458,134.068192,-13.832517,784.151611,117.034492,-83.935722,741.033508,307.602905,-212.999146,1084.358398,277.482086,-294.322113,869.228333,236.984222,-302.773193,794.156128,165.607147,-294.234528,782.493408,,,,37.121544,-281.780823,752.381409,39.104771,-226.920883,782.029724,-40.268204,-239.521072,793.821838,328.237091,-63.213936,1095.244141,213.937546,-79.799156,1074.955322,160.865326,-88.149193,963.146301
7,0,278.152985,65.561638,1069.952271,258.226349,155.700989,868.376831,315.451630,135.469528,746.658447,246.951080,174.963135,774.437561,180.743790,99.498138,751.616028,132.873291,-0.298829,719.669250,134.064133,-13.857813,784.115540,117.030785,-83.945930,741.001282,307.560303,-212.969925,1084.368774,277.476257,-294.289856,869.220703,236.986053,-302.748871,794.143127,165.603592,-294.221863,782.471069,,,,37.119202,-281.779785,752.371094,39.093983,-226.901825,782.019165,-40.270042,-239.526321,793.814331,328.170410,-63.173809,1095.237183,213.896881,-79.765251,1074.924194,160.828003,-88.125008,963.114990
8,0,278.116730,65.573685,1069.928711,258.239227,155.674881,868.321655,315.464233,135.450104,746.623657,246.975769,174.897369,774.385315,180.737488,99.504967,751.582092,132.868164,-0.307824,719.649170,134.068741,-13.878008,784.108276,117.030769,-83.953720,740.988159,307.514648,-212.948364,1084.386841,277.472015,-294.283142,869.236084,236.983475,-302.743896,794.142700,165.590454,-294.214081,782.473755,,,,37.116161,-281.790253,752.379211,39.091949,-226.903320,782.016113,-40.271748,-239.534012,793.823242,328.102356,-63.130737,1095.252930,213.863892,-79.739174,1074.901001,160.817352,-88.143471,963.101318
9,0,278.051361,65.619598,1069.899780,258.211365,155.671387,868.305725,315.459534,135.429138,746.601013,246.981003,174.846191,774.332153,180.757217,99.467842,751.526245,132.860031,-0.305141,719.627502,134.049072,-13.866196,784.100098,117.028549,-83.963440,740.967224,307.463104,-212.931702,1084.406372,277.449585,-294.269104,869.244507,236.970871,-302.733459,794.148743,165.581757,-294.208160,782.478943,,,,37.111156,-281.781647,752.380432,39.078720,-226.908646,782.019775,-40.274471,-239.528824,793.821960,328.034332,-63.083775,1095.260620,213.822983,-79.709846,1074.900269,160.796661,-88.151772,963.070496
10,0,278.018738,65.631462,1069.874634,258.209442,155.660309,868.259277,315.456573,135.393295,746.559204,247.000305,174.856750,774.292542,180.983551,99.457489,751.169861,132.853119,-0.308207,719.625671,134.063629,-13.837893,784.092407,117.015625,-83.981163,740.960693,307.423126,-212.900620,1084.425049,277.444763,-294.257477,869.262268,236.978775,-302.725189,794.156006,165.574173,-294.198059,782.488281,,,,37.102165,-281.796265,752.392822,39.076530,-226.890884,782.014954,-40.278080,-239.540039,793.832336,327.971771,-63.031212,1095.271240,213.774338,-79.650772,1074.872803,160.771515,-88.153343,963.041443
11,0,277.979492,65.661415,1069.839355,258.191376,155.668030,868.219971,315.460571,135.340225,746.525635,247.004990,174.792831,774.231201,180.983673,99.430023,751.137817,132.831085,-0.357583,719.564636,134.060013,-13.862314,784.069275,117.007996,-83.984276,740.928345,307.380890,-212.877487,1084.434570,277.430237,-294.246246,869.257874,236.974075,-302.713837,794.157410,165.562347,-294.183350,782.480774,,,,37.099758,-281.797821,752.389221,39.074196,-226.884354,782.009277,-40.294228,-239.532379,793.829163,327.922302,-62.991119,1095.265381,213.751617,-79.630585,1074.856812,160.761841,-88.214813,963.012634
12,0,277.962921,65.645119,1069.808960,258.163361,155.663376,868.182007,315.470825,135.335922,746.504883,247.022583,174.738220,774.173828,180.997559,99.423325,751.098145,132.810120,-0.371139,719.532532,134.054184,-13.855437,784.062744,117.000793,-83.999146,740.923584,307.355194,-212.860794,1084.434692,277.412598,-294.232056,869.264954,236.970428,-302.697998,794.161377,165.558578,-294.172760,782.481995,,,,37.101574,-281.782715,752.375671,39.060680,-226.873764,781.992249,-40.295250,-239.533005,793.821838,327.844482,-62.926567,1095.272827,213.714447,-79.588219,1074.831299,160.742554,-88.239410,962.992554
13,0,277.980499,65.635284,1069.799561,258.173859,155.627167,868.138977,315.452728,135.318344,746.496887,247.043304,174.686172,774.121277,180.819366,99.399681,751.320923,132.796143,-0.404946,719.523499,134.054306,-13.882876,784.050110,116.992554,-84.018433,740.912109,307.335846,-212.848312,1084.440308,277.405151,-294.224426,869.267029,236.954163,-302.694794,794.167419,165.539658,-294.164307,782.483215,,,,37.093300,-281.800751,752.389954,39.060352,-226.882904,781.998840,-40.294464,-239.538712,793.827393,327.799103,-62.893578,1095.274902,213.709061,-79.565758,1074.823608,160.701447,-88.249641,962.989014
14,0,277.958466,65.630356,1069.772949,258.184387,155.594528,868.081787,315.444641,135.297699,746.474548,247.047684,174.668121,774.077637,180.836212,99.395500,751.278625,132.787323,-0.415083,719.534729,134.039520,-13.911819,784.030334,116.973282,-84.041809,740.909546,307.318542,-212.831039,1084.458130,277.398926,-294.226746,869.287231,236.950165,-302.695251,794.175659,165.539383,-294.172882,782.492065,,,,37.076698,-281.800049,752.393799,39.058247,-226.884613,781.991272,-40.305927,-239.535355,793.823547,327.750641,-62.860958,1095.278198,213.680450,-79.557198,1074.815674,160.672409,-88.243874,962.989746
15,0,277.943542,65.638458,1069.754150,258.158905,155.607437,868.068848,315.438202,135.251923,746.438232,247.049408,174.640854,774.056824,180.845459,99.367065,751.268311,132.769882,-0.427868,719.516357,134.026886,-13.919173,784.029602,116.959976,-84.072876,740.908691,307.290741,-212.817612,1084.479126,277.395721,-294.239014,869.312195,236.950394,-302.709534,794.199951,165.536896,-294.181488,782.503784,,,,37.079529,-281.814240,752.401611,39.053638,-226.888489,781.998840,-40.297569,-239.536392,793.833679,327.733795,-62.884727,1095.290527,213.670807,-79.577545,1074.825317,160.646744,-88.259872,963.005066
16,0,277.929840,65.650742,1069.739502,258.139069,155.587418,868.039490,315.453979,135.205505,746.412415,247.057159,174.630402,774.026306,180.842575,99.328621,751.247864,132.761261,-0.432226,719.523560,134.027222,-13.928867,784.015869,116.948227,-84.086021,740.907104,307.257843,-212.800812,1084.487427,277.394165,-294.244751,869.322998,236.947495,-302.720306,794.211243,165.531799,-294.188446,782.512329,,,,37.077656,-281.825928,752.402039,39.058483,-226.895874,782.001099,-40.297150,-239.549011,793.834351,327.707275,-62.882805,1095.294922,213.646194,-79.572800,1074.811768,160.623001,-88.284309,962.989990
17,0,277.930847,65.658478,1069.713989,258.165985,155.570694,868.008057,315.463654,135.141464,746.381531,247.076324,174.592743,774.000183,180.838379,99.327637,751.244629,132.755371,-0.419747,719.520996,134.001877,-13.899147,784.015747,116.924675,-84.084297,740.919739,307.236511,-212.791656,1084.497559,277.390137,-294.252441,869.347473,236.939926,-302.730103,794.221008,165.535095,-294.189819,782.516602,,,,37.065727,-281.818939,752.407837,39.053112,-226.881866,781.999390,-40.302200,-239.537598,793.826538,327.622559,-62.815197,1095.282837,213.615051,-79.524803,1074.809448,160.590927,-88.260544,962.992493
18,0,277.921173,65.657928,1069.693359,258.175385,155.563797,867.984680,315.487885,135.097168,746.353516,247.084518,174.566711,773.965942,181.005310,99.316643,750.974121,132.728363,-0.440277,719.509888,133.995224,-13.937263,784.011292,116.905212,-84.094231,740.920288,307.210846,-212.802307,1084.495239,277.386047,-294.261536,869.345032,236.934418,-302.747284,794.221619,165.537567,-294.211853,782.525757,,,,37.063328,-281.823669,752.407227,39.059162,-226.896347,781.997437,-40.297340,-239.537308,793.820801,327.600494,-62.831783,1095.278564,213.594696,-79.504997,1074.791626,160.568375,-88.275269,962.985168
19,0,277.895569,65.663971,1069.674194,258.170532,155.544617,867.946228,315.485260,135.063644,746.335571,247.092529,174.551926,773.931213,180.842896,99.282196,751.193542,132.722778,-0.445106,719.527405,133.973099,-13.953369,784.013733,116.880424,-84.082481,740.907166,307.185394,-212.799576,1084.485352,277.386475,-294.270264,869.340576,236.939545,-302.766815,794.222412,165.529968,-294.223145,782.521240,,,,37.068588,-281.824493,752.406921,39.055916,-226.895203,781.991089,-40.302551,-239.543076,793.821106,327.586578,-62.847301,1095.278564,213.575089,-79.524055,1074.776489,160.530441,-88.227142,962.965759
20,0,277.891022,65.666855,1069.647949,258.190125,155.540787,867.928833,315.499542,135.013504,746.308960,247.130096,174.485260,773.892090,180.849701,99.273140,751.168884,132.698761,-0.463140,719.523438,133.957932,-13.965645,784.009460,116.849304,-84.091331,740.907104,307.156769,-212.799667,1084.479614,277.362488,-294.285950,869.342407,236.924469,-302.783539,794.213074,165.515305,-294.229523,782.507568,,,,37.070625,-281.831543,752.396240,39.052750,-226.899002,781.996948,-40.299572,-239.539169,793.819336,327.565094,-62.857330,1095.276123,213.547531,-79.511818,1074.761719,160.519592,-88.227982,962.952271
21,0,277.877563,65.668068,1069.629517,258.197968,155.529999,867.893372,315.500885,134.992401,746.292603,247.171051,174.422455,773.850098,180.850006,99.226044,751.144836,132.679550,-0.461848,719.505676,133.955261,-13.966228,784.008972,116.832809,-84.094231,740.903381,307.127686,-212.809250,1084.472168,277.346680,-294.303345,869.340637,236.910202,-302.797394,794.203003,165.516541,-294.253601,782.509521,,,,37.058990,-281.845795,752.391846,39.062233,-226.910995,781.993896,-40.303982,-239.540314,793.820862,327.545929,-62.867828,1095.278320,213.499237,-79.524536,1074.754028,160.517258,-88.271408,962.937561
22,0,277.844055,65.674736,1069.618164,258.194580,155.528946,867.882324,315.510498,134.957474,746.260071,247.176239,174.415451,773.827881,180.827850,99.240517,751.136047,132.654633,-0.494688,719.491333,133.947891,-13.943456,784.010803,116.813126,-84.102470,740.901794,307.100220,-212.797012,1084.462769,277.331390,-294.316071,869.333374,236.901840,-302.822998,794.203674,165.507141,-294.259155,782.511963,,,,37.055984,-281.854034,752.403137,39.054470,-226.928299,781.997864,-40.314476,-239.537750,793.821899,327.512543,-62.856236,1095.272705,213.475937,-79.505409,1074.740112,160.493103,-88.242371,962.924927
23,0,277.839905,65.681709,1069.594727,258.205048,155.523346,867.866455,315.527222,134.931808,746.236206,247.235168,174.345505,773.779236,180.849289,99.232475,751.104187,132.677689,-0.472131,719.483704,133.928604,-13.979048,783.988770,116.792984,-84.107239,740.885803,307.078094,-212.805206,1084.443604,277.303314,-294.336395,869.309692,236.896347,-302.836334,794.175720,165.502090,-294.266632,782.498352,,,,37.047047,-281.844849,752.395325,39.059925,-226.920303,781.984802,-40.308170,-239.556458,793.816895,327.494446,-62.855377,1095.269897,213.456543,-79.497574,1074.713501,160.490555,-88.275482,962.889343
24,0,277.841156,65.697311,1069.577026,258.226990,155.498337,867.838379,315.541016,134.887604,746.197693,247.255753,174.302979,773.736572,180.837891,99.222046,751.070313,132.662933,-0.505297,719.450500,133.913361,-13.973684,783.958435,116.773087,-84.111694,740.869995,307.057312,-212.811340,1084.421143,277.299438,-294.337952,869.282837,236.899918,-302.847076,794.152649,165.510910,-294.286163,782.481262,,,,37.050373,-281.851990,752.387939,39.062832,-226.921722,781.980042,-40.311798,-239.547424,793.819763,327.449921,-62.839577,1095.252075,213.435638,-79.471802,1074.686890,160.484879,-88.307877,962.858032
25,0,277.820190,65.713371,1069.559082,258.216766,155.490723,867.794495,315.550842,134.862549,746.167969,247.250000,174.334198,773.713257,180.826401,99.220009,751.049072,132.660721,-0.509950,719.427551,133.912537,-14.001705,783.932312,116.763649,-84.097557,740.847168,307.040894,-212.806915,1084.398926,277.277924,-294.349487,869.263855,236.886581,-302.858307,794.132324,165.503357,-294.282471,782.457092,,,,37.051132,-281.857147,752.387085,39.063324,-226.925278,781.983704,-40.307888,-239.547272,793.817444,327.455627,-62.872448,1095.253784,213.386261,-79.467285,1074.663208,160.456299,-88.257332,962.842712
26,0,277.797882,65.690727,1069.544312,258.219452,155.460892,867.753540,315.569244,134.819153,746.153015,247.354538,174.110504,773.625916,180.837143,99.145973,751.027710,132.680923,-0.509039,719.413452,133.907410,-13.987715,783.908691,116.754669,-84.116119,740.829834,307.019348,-212.819717,1084.377808,277.266510,-294.360596,869.239502,236.881271,-302.857147,794.109253,165.508087,-294.294861,782.440247,,,,37.054951,-281.838837,752.374878,39.070152,-226.942841,781.989319,-40.306808,-239.547913,793.827515,327.431824,-62.884285,1095.250732,213.358948,-79.459526,1074.640625,160.434677,-88.214005,962.829590
27,0,277.779541,65.704742,1069.531616,258.240509,155.439697,867.718994,315.576233,134.822083,746.137939,247.403610,174.072174,773.588745,180.837402,99.163979,750.999390,132.666672,-0.506243,719.387085,133.911148,-13.978132,783.888489,116.757042,-84.144333,740.799072,307.004791,-212.825546,1084.366455,277.261444,-294.368988,869.217468,236.894897,-302.851501,794.085815,165.521698,-294.306915,782.437927,,,,37.046375,-281.842560,752.379211,39.066521,-226.937759,781.986816,-40.306602,-239.557922,793.827515,327.408600,-62.898808,1095.251343,213.335632,-79.459000,1074.626465,160.428482,-88.234024,962.802795
28,0,277.744446,65.708038,1069.517944,258.218750,155.451202,867.707581,315.584229,134.801804,746.116638,247.396942,174.081619,773.576843,180.831329,99.176651,751.001343,132.669800,-0.516624,719.372559,133.891159,-13.973164,783.863831,116.755569,-84.152618,740.759705,306.972473,-212.836456,1084.346069,277.259430,-294.378815,869.197205,236.896194,-302.846954,794.060791,165.507584,-294.294373,782.408691,,,,37.049099,-281.845703,752.366821,39.072670,-226.942825,781.981812,-40.303967,-239.560257,793.834290,327.373444,-62.898628,1095.244873,213.289261,-79.442505,1074.590332,160.391449,-88.164848,962.780029
