Trajectories
100
,,ValidationHealthy002:Rdeltoid,,,ValidationHealthy002:RMidArm,,,ValidationHealthy002:RElbRadial,,,ValidationHealthy002:RElbUlna,,,ValidationHealthy002:RMidForeArm,,,ValidationHealthy002:RWrist1,,,ValidationHealthy002:RWrist2,,,ValidationHealthy002:RFingerJoint,,,ValidationHealthy002:LDeltoid,,,ValidationHealthy002:LMidArm,,,ValidationHealthy002:LElbRadial,,,ValidationHealthy002:LElbUlna,,,ValidationHealthy002:LMidForearm,,,ValidationHealthy002:Lwrist1,,,ValidationHealthy002:LWrist2,,,ValidationHealthy002:LFingerJoint,,,ValidationHealthy002:C7,,,ValidationHealthy002:Neck,,,ValidationHealthy002:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,284.260651,69.429520,1017.542114,262.637848,176.888519,836.433655,,,,244.376144,211.533081,742.491943,191.797028,94.725395,709.671448,192.104477,-9.596121,668.533447,186.057571,-21.714548,735.153076,153.200226,-89.681877,712.396240,306.978973,-291.936157,1029.877686,242.626953,-364.384552,868.349854,170.215149,-359.613251,735.111328,175.679276,-412.351105,784.857544,44.150097,-404.242188,802.197083,-57.888634,-443.822388,761.421875,-71.869804,-382.400330,779.388550,-142.991409,-402.022369,787.917114,368.331146,-96.218155,1082.018799,257.891602,-93.557594,1032.196899,201.390625,-92.411835,916.813660
2,0,284.222595,69.420021,1017.572754,262.595551,176.933121,836.478577,,,,244.302948,211.550064,742.518066,191.763428,94.736099,709.666870,192.094482,-9.577472,668.536011,186.045990,-21.710722,735.179260,153.216904,-89.709732,712.411377,306.967346,-291.928925,1029.897705,242.623489,-364.382599,868.377197,170.225464,-359.614349,735.140686,175.681519,-412.352478,784.881104,44.151661,-404.238922,802.221130,-57.883671,-443.855560,761.457336,-71.870667,-382.407745,779.401672,-142.986679,-402.037872,787.929626,368.300964,-96.163170,1081.968628,257.882843,-93.549149,1032.206665,201.406479,-92.445389,916.825928
3,0,286.506653,65.348534,1016.278259,262.534241,176.911240,836.507935,,,,244.250061,211.559265,742.541748,191.728241,94.739960,709.684875,192.085571,-9.580639,668.543396,186.041000,-21.680126,735.178955,153.208679,-89.702507,712.421631,306.962067,-291.915710,1029.911621,242.621826,-364.378479,868.390442,170.233246,-359.624390,735.162170,175.676590,-412.343933,784.894958,44.139820,-404.246155,802.225342,-57.879707,-443.835327,761.452393,-71.858322,-382.407806,779.400818,-142.986023,-402.035004,787.932983,368.340820,-96.173286,1082.033203,257.851959,-93.566994,1032.228516,201.342072,-92.461151,916.865295
4,0,286.470490,65.367569,1016.289978,262.504822,176.948929,836.492920,,,,244.175110,211.595337,742.556213,191.684769,94.771553,709.692017,192.056274,-9.565625,668.548462,186.010117,-21.673235,735.189331,153.215546,-89.685944,712.414673,306.964081,-291.900055,1029.931030,242.617905,-364.377899,868.404480,170.208862,-359.610992,735.150574,175.683151,-412.359772,784.911316,44.146942,-404.237091,802.226440,-57.875145,-443.775482,761.416809,-71.871246,-382.389526,779.387695,-142.985229,-402.028381,787.916504,368.355957,-96.225044,1082.062622,257.835297,-93.535744,1032.240112,201.292145,-92.424889,916.885803
5,0,284.177948,69.379494,1017.594788,262.453918,176.957428,836.508423,,,,244.114365,211.619324,742.595032,191.623734,94.769066,709.728455,192.058701,-9.578815,668.570068,185.993622,-21.662699,735.200562,153.186539,-89.664055,712.413940,306.957031,-291.897644,1029.939819,242.602661,-364.374756,868.411743,170.233688,-359.609009,735.162415,175.675385,-412.348511,784.903625,44.139683,-404.233337,802.229492,-57.883598,-443.871643,761.461792,-71.877350,-382.398315,779.384399,-142.986496,-402.015839,787.920837,368.288422,-96.166054,1082.045532,257.833496,-93.521759,1032.232910,202.254883,-91.868187,916.938904
6,0,284.174133,69.332375,1017.588379,262.392609,176.983978,836.522827,,,,244.050125,211.622528,742.608093,191.591125,94.773453,709.737976,192.022751,-9.556354,668.566772,185.983749,-21.639812,735.223022,153.175201,-89.646584,712.420288,306.940613,-291.884705,1029.956177,242.591446,-364.373993,868.435059,170.204742,-359.591675,735.156555,175.665543,-412.339966,784.921631,44.122021,-404.207672,802.218079,-57.890011,-443.882874,761.474182,-71.892555,-382.383148,779.369629,-143.002686,-402.012573,787.909546,368.325256,-96.117630,1082.060059,257.824677,-93.506187,1032.239380,201.360046,-92.361435,916.873169
7,0,284.190887,69.266495,1017.592651,262.341370,177.014099,836.560242,,,,243.995178,211.630463,742.648010,191.555954,94.766609,709.783081,192.006744,-9.581897,668.572449,185.972549,-21.647043,735.237854,153.175552,-89.626740,712.450867,306.931000,-291.880737,1029.973999,242.594482,-364.383423,868.450195,170.205780,-359.604126,735.172913,175.667084,-412.335114,784.938293,44.112747,-404.206787,802.231262,-57.871834,-443.808594,761.439331,-71.894806,-382.391663,779.379700,-143.010513,-401.995087,787.912476,368.333405,-96.155251,1082.049438,257.796753,-93.505806,1032.271606,201.344452,-92.361519,916.929138
8,0,284.189911,69.239601,1017.597412,262.317322,177.012527,836.574768,,,,243.938583,211.624176,742.678345,191.525757,94.723160,709.791748,192.002884,-9.587388,668.616943,185.957886,-21.649664,735.250061,153.181076,-89.684158,712.443420,306.921814,-291.868225,1029.975098,242.580353,-364.383820,868.464355,170.211349,-359.596039,735.182861,175.659744,-412.334412,784.942810,44.104893,-404.200592,802.229126,-57.880234,-443.803833,761.431702,-71.901520,-382.401611,779.378845,-143.020950,-402.012299,787.916687,368.293304,-96.070610,1082.046997,257.800415,-93.523735,1032.276001,202.177063,-91.844269,916.972656
9,0,284.164063,69.268845,1017.624268,262.295166,177.057541,836.606262,,,,243.882843,211.607620,742.687256,191.490417,94.732056,709.808594,192.009308,-9.597862,668.605713,185.933990,-21.667660,735.268250,153.191177,-89.678818,712.447571,306.907318,-291.864288,1029.986084,242.562668,-364.373322,868.472412,170.201279,-359.599030,735.197693,175.664612,-412.341705,784.953674,44.108318,-404.187408,802.231812,-57.867165,-443.780060,761.416504,-71.901505,-382.412750,779.381653,-143.018143,-402.027191,787.930115,368.298676,-96.075531,1082.008057,257.803314,-93.519699,1032.282349,202.165710,-91.830795,916.977356
