Trajectories
100
,,ValidationHealthy002:Rdeltoid,,,ValidationHealthy002:RMidArm,,,ValidationHealthy002:RElbRadial,,,ValidationHealthy002:RElbUlna,,,ValidationHealthy002:RMidForeArm,,,ValidationHealthy002:RWrist1,,,ValidationHealthy002:RWrist2,,,ValidationHealthy002:RFingerJoint,,,ValidationHealthy002:LDeltoid,,,ValidationHealthy002:LMidArm,,,ValidationHealthy002:LElbRadial,,,ValidationHealthy002:LElbUlna,,,ValidationHealthy002:LMidForearm,,,ValidationHealthy002:Lwrist1,,,ValidationHealthy002:LWrist2,,,ValidationHealthy002:LFingerJoint,,,ValidationHealthy002:C7,,,ValidationHealthy002:Neck,,,ValidationHealthy002:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,270.612732,61.919849,1032.243774,240.273102,169.468613,855.356812,,,,214.982483,205.939377,763.531921,163.137177,91.762573,725.812073,168.927231,-12.233295,676.480652,161.984314,-26.299026,742.911560,146.885849,-99.076851,716.687256,300.280914,-300.616150,1029.615723,240.371429,-369.651245,865.835815,168.794495,-363.235291,733.011841,175.391373,-418.097015,781.078857,43.752117,-408.440277,800.782837,-59.847588,-444.990021,762.116577,-72.672104,-383.462799,779.805420,-144.834381,-402.737610,787.748840,353.463745,-115.583008,1084.142822,243.592957,-106.010223,1041.380981,186.893692,-99.828056,928.257324
2,0,270.554749,61.928669,1032.276123,240.159058,169.465698,855.401855,,,,214.833450,205.950562,763.589661,163.013824,91.751442,725.877808,168.841171,-12.244585,676.527100,161.903885,-26.322918,742.948547,146.830200,-99.091454,716.708374,300.294434,-300.609772,1029.640259,240.373322,-369.651428,865.858459,168.786774,-363.243317,733.026733,175.378799,-418.087372,781.096680,43.741032,-408.453400,800.796326,-59.852577,-445.011108,762.129700,-72.684486,-383.458435,779.801941,-144.836472,-402.717499,787.751953,353.507507,-115.492699,1084.125610,243.667969,-106.133568,1041.383911,186.873856,-99.844727,928.302673
3,0,270.574127,61.884785,1032.314819,240.038513,169.436295,855.459412,,,,214.693604,205.950928,763.660706,162.887756,91.725021,725.924988,168.742813,-12.240529,676.547913,161.839066,-26.329054,743.001282,146.777206,-99.108284,716.732483,300.296570,-300.614990,1029.672363,240.366653,-369.667694,865.890381,168.806122,-363.266083,733.072021,175.372803,-418.102448,781.122375,43.728630,-408.460541,800.813293,-59.849827,-444.969788,762.114624,-72.680756,-383.479584,779.814697,-144.839157,-402.722809,787.756958,353.538727,-115.473915,1084.150269,243.709366,-106.252663,1041.393066,186.866135,-99.861839,928.348572
4,0,270.535065,61.917080,1032.354858,239.920975,169.399429,855.498779,,,,214.560150,205.917847,763.713135,162.782654,91.691566,725.950928,168.700485,-12.312590,676.580200,161.785568,-26.364145,742.998962,146.739258,-99.127083,716.742859,300.312195,-300.629913,1029.702026,240.347198,-369.674927,865.915039,168.806137,-363.278137,733.089050,175.360672,-418.099091,781.148132,43.723225,-408.492676,800.831421,-59.855335,-445.005463,762.127014,-72.683479,-383.473846,779.812195,-144.838135,-402.725494,787.759338,353.551941,-115.443909,1084.138184,243.767471,-106.334076,1041.384888,186.850632,-99.868423,928.386536
5,0,270.529053,61.892998,1032.382935,239.836716,169.368164,855.536804,,,,214.438416,205.909576,763.767090,162.695587,91.665504,725.978882,168.630325,-12.292353,676.565063,161.725479,-26.371281,743.012573,146.699570,-99.112175,716.740540,300.321320,-300.635040,1029.731934,240.353973,-369.715668,865.946472,168.797409,-363.295563,733.126831,175.362701,-418.145477,781.188232,43.704300,-408.489288,800.832886,-59.852852,-445.003082,762.124939,-72.693642,-383.485077,779.804504,-144.849609,-402.715515,787.755981,353.505920,-115.541229,1084.136230,243.830887,-106.429008,1041.399536,186.846420,-99.869041,928.421021
6,0,270.525940,61.869423,1032.400635,239.722549,169.356995,855.572937,,,,214.297562,205.879639,763.821106,162.595901,91.646294,726.010681,168.583389,-12.311341,676.558960,161.667496,-26.382732,743.010010,146.645248,-99.165367,716.723572,300.321960,-300.640808,1029.743774,240.337296,-369.738892,865.972656,168.791656,-363.323242,733.135742,175.348557,-418.158508,781.209167,43.684772,-408.492096,800.825867,-59.852852,-444.990417,762.105591,-72.699257,-383.490509,779.780457,-144.865631,-402.698669,787.745789,353.488159,-115.551903,1084.131104,243.897293,-106.539680,1041.402466,186.831879,-99.905518,928.453430
7,0,270.509583,61.856865,1032.424805,239.646042,169.346146,855.620483,,,,214.174423,205.885162,763.885620,162.490524,91.642548,726.061768,168.428604,-12.268244,676.543701,161.589539,-26.394588,743.030273,146.604675,-99.167068,716.750427,300.337860,-300.651001,1029.771118,240.326370,-369.777985,866.013550,168.791611,-363.328918,733.141602,175.340225,-418.162659,781.237915,43.685318,-408.496094,800.824341,-59.853577,-445.006195,762.115540,-72.709396,-383.477356,779.778320,-144.883575,-402.685120,787.749512,355.328278,-106.453407,1087.774292,243.927185,-106.599358,1041.430908,186.814789,-99.895187,928.501892
8,0,270.522247,61.834446,1032.446289,239.588959,169.347061,855.654175,,,,214.072647,205.882263,763.925171,162.419540,91.619934,726.092346,168.408875,-12.289673,676.557800,161.527924,-26.438478,743.048889,146.575790,-99.193520,716.748962,300.355164,-300.664001,1029.791748,240.316330,-369.803589,866.045898,168.797409,-363.351410,733.166687,175.328171,-418.154663,781.252686,43.676697,-408.512939,800.835449,-59.836807,-444.984680,762.097839,-72.713272,-383.481537,779.777405,-144.884048,-402.678284,787.746460,355.503510,-106.558273,1087.894897,243.975571,-106.701096,1041.433716,186.799973,-99.916153,928.534180
9,0,270.527466,61.805389,1032.474731,239.493378,169.278214,855.669128,,,,213.955536,205.856720,763.964539,162.359039,91.586525,726.120972,168.381409,-12.311065,676.568237,161.468582,-26.451733,743.083435,146.545914,-99.221069,716.740173,300.356903,-300.671753,1029.815674,240.307175,-369.842712,866.076111,168.819626,-363.370972,733.202759,175.337601,-418.186493,781.278809,43.675095,-408.526367,800.845581,-59.831066,-444.962891,762.078613,-72.707634,-383.503113,779.772461,-144.885605,-402.684113,787.752380,355.544739,-106.577316,1087.890625,243.998199,-106.799522,1041.450928,186.780380,-99.936470,928.559326
