Trajectories
100
,,ValidationHealth004:Rdeltoid,,,ValidationHealth004:RMidArm,,,ValidationHealth004:RElbRadial,,,ValidationHealth004:RElbUlna,,,ValidationHealth004:RMidForeArm,,,ValidationHealth004:RWrist1,,,ValidationHealth004:RWrist2,,,ValidationHealth004:RFingerJoint,,,ValidationHealth004:LDeltoid,,,ValidationHealth004:LMidArm,,,ValidationHealth004:LElbRadial,,,ValidationHealth004:LElbUlna,,,ValidationHealth004:LMidForearm,,,ValidationHealth004:Lwrist1,,,ValidationHealth004:LWrist2,,,ValidationHealth004:LFingerJoint,,,ValidationHealth004:C7,,,ValidationHealth004:Neck,,,ValidationHealth004:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,305.274170,209.477478,1112.312378,285.839478,297.483398,913.773254,,,,302.404510,361.208557,791.463135,228.329865,245.879623,777.638916,208.856323,122.927650,729.827820,212.576233,103.875404,809.433105,196.967575,14.526340,777.310608,314.174255,-185.850555,1109.423828,283.339813,-264.080750,905.448914,290.500641,-220.371811,745.644958,273.806183,-297.660950,795.056458,149.209900,-230.743744,809.574341,29.066347,-270.304108,759.119385,26.421389,-192.373383,782.444641,-54.871571,-212.928284,808.233826,239.746460,2.779394,1116.226440,,,,227.366928,9.806596,971.746521
2,0,304.950500,206.240189,1111.195679,285.861938,297.492310,913.783936,,,,302.391113,361.221771,791.474121,228.316330,245.863617,777.648926,207.509705,122.115211,729.965332,212.532700,103.867821,809.441223,196.947113,14.518682,777.331848,314.163635,-185.848785,1109.432739,283.325684,-264.064819,905.454773,290.506348,-220.382721,745.662048,273.799500,-297.654480,795.060120,149.202209,-230.753326,809.578735,29.057861,-270.299622,759.119019,26.414955,-192.377319,782.448853,-54.876862,-212.931900,808.241089,239.749451,2.827953,1116.222412,,,,227.369705,9.809507,971.740967
3,0,304.970154,206.242828,1111.198975,285.872528,297.504333,913.797241,,,,302.375244,361.220795,791.464722,228.294815,245.801270,777.651672,207.464188,122.129814,729.990601,212.519333,103.879730,809.462036,196.906143,14.561072,777.361938,314.148956,-185.851257,1109.441040,283.318024,-264.056671,905.456970,290.505859,-220.352203,745.663879,273.797516,-297.641083,795.066895,149.202850,-230.731750,809.583130,29.061050,-270.282623,759.126343,26.416000,-192.358734,782.455750,-54.883759,-212.930786,808.249939,239.752014,2.851668,1116.220581,,,,227.371933,9.800743,971.754089
4,0,305.317078,209.458450,1112.306763,285.866119,297.511169,913.792053,,,,302.347015,361.224213,791.468933,228.245850,245.841064,777.665100,208.749710,122.939156,729.872009,212.483414,103.887360,809.474426,196.883789,14.538718,777.367432,314.135223,-185.839462,1109.438965,283.302216,-264.027496,905.448853,290.506256,-220.331345,745.662659,273.801697,-297.629150,795.058716,149.192047,-230.710251,809.574280,29.055954,-270.261078,759.117126,26.410938,-192.338791,782.449707,-54.881126,-212.918274,808.247131,239.774765,2.805012,1116.208862,,,,227.371979,9.815140,971.739075
5,0,305.005951,206.364136,1111.170532,285.875458,297.532043,913.762817,,,,302.320862,361.212311,791.430176,228.212814,245.880310,777.645142,208.662018,122.911125,729.856506,212.472885,103.889687,809.460144,196.864563,14.564413,777.366455,314.129547,-185.835388,1109.432617,283.287476,-264.006500,905.416992,290.482269,-220.289719,745.632446,273.797058,-297.615845,795.041992,149.205734,-230.728287,809.576172,29.059990,-270.248352,759.113159,26.398273,-192.325317,782.417175,-54.890022,-212.900497,808.242188,239.759811,2.892966,1116.168701,,,,227.371841,9.827946,971.741699
6,0,305.366333,209.430588,1112.211304,285.864410,297.517212,913.745605,,,,302.293945,361.174500,791.403931,228.157135,245.944366,777.646423,208.563416,122.868065,729.852783,212.469620,103.884659,809.439209,196.859070,14.571903,777.357849,314.112274,-185.839722,1109.425781,283.271576,-263.985016,905.398499,290.473694,-220.247604,745.618286,273.798981,-297.589905,795.021545,149.212006,-230.748245,809.599548,29.062826,-270.243744,759.096191,26.388613,-192.325577,782.390747,-54.898712,-212.876541,808.228271,239.788589,2.844026,1116.135132,,,,227.378815,9.831351,971.717285
7,0,305.042023,206.592941,1111.164429,285.857117,297.511230,913.719116,,,,302.262024,361.145233,791.380737,228.166565,245.849991,777.616577,208.576172,122.871391,729.830505,212.469803,103.867836,809.428589,196.844238,14.597148,777.364929,314.110046,-185.826920,1109.416382,283.255280,-263.958038,905.384705,290.460815,-220.202866,745.603027,273.807556,-297.567841,795.018494,149.235092,-230.756256,809.608276,29.068192,-270.237305,759.104858,26.382010,-192.315628,782.373108,-54.907700,-212.861954,808.231995,239.779678,2.843018,1116.115479,,,,227.358765,9.858348,971.695862
8,0,305.328247,209.302582,1112.117188,285.849060,297.512238,913.707092,,,,302.244385,361.124176,791.363525,228.160690,245.837982,777.601685,208.582397,122.857811,729.834412,212.450500,103.858490,809.423950,196.843765,14.607894,777.345337,314.103180,-185.822922,1109.433838,283.259705,-263.929230,905.377563,290.487305,-220.191559,745.613647,273.805847,-297.551392,795.014893,149.240143,-230.752869,809.614075,29.071478,-270.235901,759.107483,26.382774,-192.317108,782.371460,-54.903278,-212.863083,808.234924,239.763443,2.825280,1116.103638,,,,227.371750,9.855855,971.709961
9,0,305.351715,209.307144,1112.065674,285.856628,297.493652,913.680725,,,,302.240997,361.105011,791.339844,228.164520,245.757828,777.577942,207.345627,122.101158,729.986084,212.442154,103.859619,809.411438,196.843140,14.617303,777.324707,314.113068,-185.803787,1109.425171,283.258545,-263.913361,905.381714,290.516479,-220.171066,745.620972,273.820984,-297.533112,795.007019,149.248322,-230.769150,809.645752,29.078098,-270.229492,759.105652,26.393147,-192.328094,782.359497,-54.900684,-212.861420,808.244446,239.769867,2.836193,1116.096313,,,,227.372330,9.868223,971.718933
