Trajectories
100
,,ValidationHealth004:Rdeltoid,,,ValidationHealth004:RMidArm,,,ValidationHealth004:RElbRadial,,,ValidationHealth004:RElbUlna,,,ValidationHealth004:RMidForeArm,,,ValidationHealth004:RWrist1,,,ValidationHealth004:RWrist2,,,ValidationHealth004:RFingerJoint,,,ValidationHealth004:LDeltoid,,,ValidationHealth004:LMidArm,,,ValidationHealth004:LElbRadial,,,ValidationHealth004:LElbUlna,,,ValidationHealth004:LMidForearm,,,ValidationHealth004:Lwrist1,,,ValidationHealth004:LWrist2,,,ValidationHealth004:LFingerJoint,,,ValidationHealth004:C7,,,ValidationHealth004:Neck,,,ValidationHealth004:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,308.472198,200.811920,1112.999023,273.431671,299.136963,922.102783,,,,281.472076,365.545563,800.266846,214.771469,243.777725,801.964233,197.699509,118.200150,765.011169,215.808807,104.589630,844.340820,198.761200,13.580249,821.971924,319.770264,-186.231461,1112.210571,284.018402,-266.004364,909.913879,288.901917,-224.762177,749.467896,271.313416,-300.831970,800.427917,147.197037,-232.915390,813.755371,26.879095,-270.945190,761.904480,25.866848,-192.971542,785.358337,-58.879055,-209.417725,803.768311,250.517197,1.822583,1111.834717,,,,230.882385,6.086854,973.420410
2,0,308.513000,200.798630,1113.009644,273.394897,299.167236,922.148804,,,,281.401917,365.560028,800.308899,214.725540,243.791138,802.008118,197.674194,118.188889,765.066467,215.782852,104.599808,844.380554,198.774841,13.558498,822.007874,319.802155,-186.237396,1112.227783,284.040039,-266.022919,909.931213,288.894928,-224.785233,749.477417,271.303986,-300.860291,800.447632,147.210236,-232.960129,813.778381,26.878834,-270.962677,761.908081,25.877300,-192.972733,785.353210,-58.875153,-209.420120,803.773499,250.582047,1.810284,1111.842041,,,,230.902344,6.105039,973.458984
3,0,308.517090,200.792496,1113.030273,273.359528,299.167206,922.184326,,,,281.322479,365.569275,800.352783,214.691818,243.787827,802.045044,197.666824,118.205132,765.082947,215.785172,104.592552,844.419067,198.760956,13.570772,822.043396,319.842499,-186.230698,1112.239624,284.066772,-266.053284,909.950012,288.890747,-224.805389,749.490906,271.309662,-300.898010,800.484802,147.189896,-232.970947,813.773376,26.880569,-270.993683,761.914063,25.878206,-192.979904,785.348572,-58.874210,-209.422379,803.758057,250.651840,1.786366,1111.841553,,,,230.908325,6.110619,973.472351
4,0,308.512939,200.784882,1113.056274,273.323364,299.178375,922.238831,,,,281.257996,365.594391,800.393799,214.646027,243.803299,802.103088,197.635406,118.199852,765.131897,215.766678,104.612701,844.453064,198.758240,13.562991,822.088562,319.888428,-186.236816,1112.248169,284.088684,-266.073761,909.967712,288.900757,-224.824875,749.503296,271.303467,-300.925079,800.515259,147.188629,-232.999268,813.807129,26.877724,-270.994019,761.908997,25.882856,-192.989517,785.354431,-58.873875,-209.426544,803.751709,250.721191,1.778595,1111.850342,,,,230.917892,6.108644,973.522217
5,0,308.517029,200.777863,1113.101929,273.303528,299.170502,922.280151,,,,281.191315,365.579498,800.431702,214.594238,243.822403,802.150635,197.612076,118.202843,765.168518,215.685165,105.029228,843.770264,199.897034,18.365007,819.595032,319.947357,-186.263916,1112.284546,284.106689,-266.099731,909.993835,288.914825,-224.878113,749.539551,271.299377,-300.954437,800.553223,147.188400,-233.042160,813.857727,26.881279,-271.016205,761.922180,25.878979,-193.013641,785.355042,-58.867851,-209.425003,803.755188,250.795929,1.756059,1111.852539,,,,230.924026,6.098280,973.565063
6,0,308.546417,200.772919,1113.142334,273.288727,299.150482,922.328796,,,,281.127197,365.571869,800.489380,214.541367,243.806519,802.188660,197.596512,118.185623,765.202820,215.660675,105.020996,843.801147,199.889709,18.350142,819.628296,319.972870,-186.266968,1112.298340,284.118530,-266.125061,910.020386,288.928955,-224.913498,749.570251,271.289124,-300.990021,800.580811,147.186508,-233.091751,813.892761,26.871243,-271.020142,761.924438,25.885935,-193.036148,785.343567,-58.871750,-209.428558,803.759277,250.865936,1.732317,1111.864990,,,,230.934433,6.098996,973.588684
7,0,308.558105,200.766068,1113.185425,273.260712,299.126068,922.389648,,,,281.061005,365.594086,800.550354,214.506470,243.795166,802.230652,197.585312,118.196358,765.240784,215.659958,104.991524,843.841003,199.872009,18.328419,819.691650,320.015411,-186.274841,1112.324341,284.123840,-266.144379,910.055115,288.939636,-224.953796,749.603516,271.283905,-301.017944,800.614990,147.183258,-233.132401,813.940186,26.865475,-271.035767,761.927612,25.889135,-193.050369,785.344604,-58.874748,-209.417450,803.753723,250.922150,1.708938,1111.878052,,,,230.938721,6.109126,973.613831
8,0,308.591339,200.767563,1113.224365,273.236298,299.125092,922.420593,,,,280.999237,365.599396,800.609802,214.454330,243.755112,802.279968,197.579071,118.193199,765.286621,215.627914,104.984123,843.867249,199.858124,18.295868,819.751953,320.045898,-186.292038,1112.351440,284.135803,-266.160339,910.065979,288.916229,-224.963181,749.606812,271.282867,-301.044525,800.647339,147.187943,-233.166168,813.964294,26.864302,-271.041229,761.926147,25.890333,-193.058075,785.337097,-58.879135,-209.419724,803.747925,250.975906,1.705191,1111.889526,,,,230.926392,6.111393,973.660522
9,0,308.612305,200.762817,1113.261597,273.209839,299.102478,922.459717,,,,280.941315,365.580872,800.657898,214.404236,243.742416,802.318542,197.579865,118.169991,765.320313,215.613190,104.993378,843.893555,199.844131,18.263853,819.814575,320.088898,-186.317886,1112.384277,284.140472,-266.170868,910.082275,288.928223,-224.970718,749.624512,271.284180,-301.060211,800.679749,147.201828,-233.200455,813.997986,26.864632,-271.049683,761.928467,25.897362,-193.081223,785.322754,-58.879162,-209.407242,803.740173,251.034225,1.681057,1111.913574,,,,230.917221,6.104959,973.695251
